,39.063335,-94.571266,1.301919071E9,776110,776759
776662,39.063324,-94.571144,1.301919071E9,776110,776759
776662,39.06334,-94.57102,1.301919071E9,776110,776759
776662,39.063374,-94.570885,1.301919071E9,776110,776759
776662,39.06339,-94.57073,1.301919071E9,776110,776759
776662,39.06339,-94.5706,1.301919071E9,776110,776759
776662,39.063366,-94.570465,1.301919071E9,776110,776759
776662,39.063343,-94.57033,1.301919071E9,776110,776759
776662,39.063335,-94.57019,1.301919071E9,776110,776759
776662,39.063328,-94.57006,1.301919071E9,776110,776759
776662,39.063316,-94.56992,1.301919071E9,776110,776759
776662,39.063313,-94.56979,1.301919071E9,776110,776759
776662,39.06331,-94.56967,1.301919071E9,776110,776759
776662,39.0633,-94.56953,1.301919071E9,776110,776759
776662,39.063297,-94.5694,1.301919071E9,776110,776759
776662,39.063274,-94.56926,1.301919071E9,776110,776759
776662,39.063255,-94.56912,1.301919071E9,776110,776759
776662,39.06325,-94.56899,1.301919071E9,776110,776759
776662,39.06323,-94.568886,1.301919071E9,776110,776759
776662,39.063213,-94.568756,1.301919071E9,776110,776759
776662,39.063206,-94.568634,1.301919071E9,776110,776759
776662,39.063206,-94.5685,1.301919071E9,776110,776759
776662,39.063217,-94.56835,1.301919071E9,776110,776759
776662,39.063206,-94.56823,1.301919071E9,776110,776759
776662,39.063206,-94.56811,1.301919071E9,776110,776759
776662,39.06321,-94.567986,1.301919071E9,776110,776759
776662,39.063217,-94.56786,1.301919071E9,776110,776759
776662,39.06322,-94.56772,1.301919071E9,776110,776759
776662,39.063217,-94.56758,1.301919071E9,776110,776759
776662,39.063217,-94.56746,1.301919071E9,776110,776759
776662,39.06325,-94.56734,1.301919071E9,776110,776759
776662,39.06332,-94.567245,1.301919071E9,776110,776759
776662,39.063408,-94.56721,1.301919071E9,776110,776759
776662,39.0635,-94.56717,1.301919071E9,776110,776759
776662,39.0636,-94.56712,1.301919071E9,776110,776759
776662,39.063705,-94.5671,1.301919071E9,776110,776759
776662,39.0638,-94.567085,1.301919071E9,776110,776759
776662,39.063896,-94.56708,1.301919071E9,776110,776759
776662,39.063995,-94.56706,1.301919071E9,776110,776759
776662,39.064095,-94.56706,1.301919071E9,776110,776759
776662,39.064198,-94.56706,1.301919071E9,776110,776759
776662,39.06429,-94.56706,1.301919071E9,776110,776759
776662,39.06438,-94.56706,1.301919071E9,776110,776759
776662,39.064472,-94.56706,1.301919071E9,776110,776759
776662,39.06457,-94.56708,1.301919071E9,776110,776759
776662,39.06467,-94.56707,1.301919071E9,776110,776759
776662,39.064774,-94.56705,1.301919071E9,776110,776759
776662,39.064865,-94.56704,1.301919071E9,776110,776759
776662,39.06496,-94.567024,1.301919071E9,776110,776759
776662,39.06507,-94.56701,1.301919071E9,776110,776759
776662,39.06517,-94.567,1.301919071E9,776110,776759
776662,39.065273,-94.567,1.301919071E9,776110,776759
776662,39.06538,-94.56698,1.301919071E9,776110,776759
776662,39.065495,-94.56697,1.301919071E9,776110,776759
776662,39.065594,-94.56697,1.301919071E9,776110,776759
776662,39.065685,-94.56697,1.301919071E9,776110,776759
776662,39.065777,-94.56696,1.301919071E9,776110,776759
776662,39.06588,-94.566956,1.301919071E9,776110,776759
776662,39.065994,-94.56695,1.301919071E9,776110,776759
776662,39.066105,-94.56694,1.301919071E9,776110,776759
776662,39.06621,-94.56693,1.301919071E9,776110,776759
776662,39.06631,-94.56694,1.301919071E9,776110,776759
776662,39.066406,-94.56695,1.301919071E9,776110,776759
776662,39.066498,-94.56693,1.301919071E9,776110,776759
776662,39.066593,-94.56691,1.301919071E9,776110,776759
776662,39.066704,-94.5669,1.301919071E9,776110,776759
776662,39.066803,-94.5669,1.301919071E9,776110,776759
776662,39.0669,-94.566895,1.301919071E9,776110,776759
776662,39.067013,-94.566895,1.301919071E9,776110,776759
776662,39.067127,-94.56688,1.301919071E9,776110,776759
776662,39.067234,-94.56688,1.301919071E9,776110,776759
776662,39.067333,-94.56687,1.301919071E9,776110,776759
776662,39.067425,-94.56686,1.301919071E9,776110,776759
776662,39.06752,-94.56684,1.301919071E9,776110,776759
776662,39.067623,-94.56684,1.301919071E9,776110,776759
776662,39.067722,-94.56684,1.301919071E9,776110,776759
776662,39.06783,-94.56684,1.301919071E9,776110,776759
776662,39.06793,-94.56685,1.301919071E9,776110,776759
776662,39.068035,-94.56684,1.301919071E9,776110,776759
776662,39.068127,-94.56684,1.301919071E9,776110,776759
776662,39.068233,-94.56684,1.301919071E9,776110,776759
776662,39.068336,-94.56683,1.301919071E9,776110,776759
776662,39.068436,-94.56682,1.301919071E9,776110,776759
776662,39.068542,-94.5668,1.301919071E9,776110,776759
776662,39.06864,-94.56682,1.301919071E9,776110,776759
776662,39.068733,-94.56681,1.301919071E9,776110,776759
776662,39.06883,-94.56682,1.301919071E9,776110,776759
776662,39.06894,-94.56682,1.301919071E9,776110,776759
776662,39.069046,-94.56682,1.301919071E9,776110,776759
776662,39.069145,-94.56681,1.301919071E9,776110,776759
776662,39.069237,-94.5668,1.301919071E9,776110,776759
776662,39.06934,-94.56682,1.301919071E9,776110,776759
776662,39.06944,-94.56682,1.301919071E9,776110,776759
776662,39.069546,-94.566826,1.301919071E9,776110,776759
776662,39.069656,-94.56685,1.301919071E9,776110,776759
776662,39.069763,-94.56685,1.301919071E9,776110,776759
776662,39.069862,-94.56685,1.301919071E9,776110,776759
776662,39.069973,-94.56683,1.301919071E9,776110,776759
776662,39.070065,-94.56682,1.301919071E9,776110,776759
776662,39.070164,-94.5668,1.301919071E9,776110,776759
776662,39.070263,-94.56679,1.301919071E9,776110,776759
776662,39.070362,-94.56678,1.301919071E9,776110,776759
776662,39.070473,-94.56677,1.301919071E9,776110,776759
776662,39.07057,-94.56678,1.301919071E9,776110,776759
776662,39.070667,-94.56676,1.301919071E9,776110,776759
776662,39.070778,-94.56676,1.301919071E9,776110,776759
776662,39.07088,-94.56674,1.301919071E9,776110,776759
776662,39.07097,-94.566734,1.301919071E9,776110,776759
776662,39.071075,-94.566734,1.301919071E9,776110,776759
776662,39.071186,-94.56672,1.301919071E9,776110,776759
776662,39.07128,-94.56671,1.301919071E9,776110,776759
776662,39.071373,-94.566696,1.301919071E9,776110,776759
776662,39.07147,-94.566696,1.301919071E9,776110,776759
776662,39.071568,-94.566696,1.301919071E9,776110,776759
776662,39.071663,-94.56669,1.301919071E9,776110,776759
776662,39.071762,-94.566696,1.301919071E9,776110,776759
776662,39.071873,-94.5667,1.301919071E9,776110,776759
776662,39.07198,-94.56671,1.301919071E9,776110,776759
776662,39.072086,-94.5667,1.301919071E9,776110,776759
776662,39.07219,-94.56669,1.301919071E9,776110,776759
776662,39.072285,-94.5667,1.301919071E9,776110,776759
776662,39.072407,-94.56668,1.301919071E9,776110,776759
776662,39.07251,-94.56665,1.301919071E9,776110,776759
776662,39.072617,-94.56663,1.301919071E9,776110,776759
776662,39.072716,-94.56663,1.301919071E9,776110,776759
776662,39.072823,-94.56662,1.301919071E9,776110,776759
776662,39.072918,-94.566635,1.301919071E9,776110,776759
776662,39.07302,-94.56663,1.301919071E9,776110,776759
776662,39.07312,-94.566635,1.301919071E9,776110,776759
776662,39.073235,-94.56664,1.301919071E9,776110,776759
776662,39.073334,-94.56664,1.301919071E9,776110,776759
776662,39.073433,-94.56664,1.301919071E9,776110,776759
776662,39.073544,-94.566635,1.301919071E9,776110,776759
776662,39.073643,-94.56662,1.301919071E9,776110,776759
776662,39.073753,-94.566635,1.301919071E9,776110,776759
776662,39.073853,-94.56664,1.301919071E9,776110,776759
776662,39.07397,-94.56663,1.301919071E9,776110,776759
776662,39.074062,-94.56662,1.301919071E9,776110,776759
776662,39.07417,-94.566605,1.301919071E9,776110,776759
776662,39.07428,-94.56658,1.301919071E9,776110,776759
776662,39.074387,-94.56656,1.301919071E9,776110,776759
776662,39.07448,-94.566536,1.301919071E9,776110,776759
776662,39.07459,-94.566505,1.301919071E9,776110,776759
776662,39.074677,-94.56648,1.301919071E9,776110,776759
776662,39.07478,-94.566444,1.301919071E9,776110,776759
776662,39.074875,-94.5664,1.301919071E9,776110,776759
776662,39.074974,-9
