48.8414,2.23932,1.301919071E9,776110,776759
776662,48.8413,2.239384,1.301919071E9,776110,776759
776662,48.8412,2.23944,1.301919071E9,776110,776759
776662,48.84111,2.239532,1.301919071E9,776110,776759
776662,48.841015,2.239595,1.301919071E9,776110,776759
776662,48.8409,2.239658,1.301919071E9,776110,776759
776662,48.84079,2.239669,1.301919071E9,776110,776759
776662,48.84069,2.239689,1.301919071E9,776110,776759
776662,48.840603,2.239744,1.301919071E9,776110,776759
776662,48.840492,2.23979,1.301919071E9,776110,776759
776662,48.840405,2.239857,1.301919071E9,776110,776759
776662,48.840305,2.23994,1.301919071E9,776110,776759
776662,48.8402,2.239998,1.301919071E9,776110,776759
776662,48.84009,2.240043,1.301919071E9,776110,776759
776662,48.839996,2.240067,1.301919071E9,776110,776759
776662,48.839996,2.240067,1.301919071E9,776110,776759
776662,48.83974,2.239723,1.301919071E9,776110,776759
776662,48.839638,2.239765,1.301919071E9,776110,776759
776662,48.83942,2.239898,1.301919071E9,776110,776759
776662,48.839333,2.239992,1.301919071E9,776110,776759
776662,48.839245,2.240032,1.301919071E9,776110,776759
776662,48.839153,2.240057,1.301919071E9,776110,776759
776662,48.839043,2.240113,1.301919071E9,776110,776759
776662,48.83895,2.240159,1.301919071E9,776110,776759
776662,48.83885,2.240192,1.301919071E9,776110,776759
776662,48.838757,2.240219,1.301919071E9,776110,776759
776662,48.83866,2.240252,1.301919071E9,776110,776759
776662,48.83857,2.240277,1.301919071E9,776110,776759
776662,48.83846,2.240299,1.301919071E9,776110,776759
776662,48.838425,2.240297,1.301919071E9,776110,776759
776662,48.839878,2.239707,1.301919071E9,776110,776759
776662,48.840168,2.239652,1.301919071E9,776110,776759
776662,48.840454,2.239558,1.301919071E9,776110,776759
776662,48.84072,2.23946,1.301919071E9,776110,776759
776662,48.841,2.239364,1.301919071E9,776110,776759
776662,48.841267,2.239209,1.301919071E9,776110,776759
776662,48.841503,2.238971,1.301919071E9,776110,776759
776662,48.841755,2.23881,1.301919071E9,776110,776759
776662,48.841953,2.238405,1.301919071E9,776110,776759
776662,48.842365,2.23812,1.301919071E9,776110,776759
776662,48.84246,2.238095,1.301919071E9,776110,776759
776662,48.84273,2.238047,1.301919071E9,776110,776759
776662,48.843044,2.238017,1.301919071E9,776110,776759
776662,48.84359,2.237829,1.301919071E9,776110,776759
776662,48.844044,2.237773,1.301919071E9,776110,776759
776662,48.84434,2.237621,1.301919071E9,776110,776759
776662,48.84462,2.237517,1.301919071E9,776110,776759
776662,48.844887,2.237333,1.301919071E9,776110,776759
776662,48.84513,2.237128,1.301919071E9,776110,776759
776662,48.8454,2.237036,1.301919071E9,776110,776759
776662,48.845703,2.236851,1.301919071E9,776110,776759
776662,48.845997,2.236753,1.301919071E9,776110,776759
776662,48.846283,2.236715,1.301919071E9,776110,776759
776662,48.846577,2.236697,1.301919071E9,776110,776759
776662,48.846855,2.236758,1.301919071E9,776110,776759
776662,48.84715,2.236761,1.301919071E9,776110,776759
776662,48.847427,2.23683,1.301919071E9,776110,776759
776662,48.847523,2.236863,1.301919071E9,776110,776759
776662,48.84763,2.236906,1.301919071E9,776110,776759
