405994,1.321481,1.301919071E9,776110,776759
776662,41.40591,1.3215449,1.301919071E9,776110,776759
776662,41.405834,1.3215858,1.301919071E9,776110,776759
776662,41.40569,1.3215992,1.301919071E9,776110,776759
776662,41.405586,1.3215964,1.301919071E9,776110,776759
776662,41.405487,1.3216053,1.301919071E9,776110,776759
776662,41.40541,1.3216407,1.301919071E9,776110,776759
776662,41.405327,1.3216797,1.301919071E9,776110,776759
776662,41.40522,1.3217217,1.301919071E9,776110,776759
776662,41.405113,1.3217664,1.301919071E9,776110,776759
776662,41.405025,1.321792,1.301919071E9,776110,776759
776662,41.404926,1.3218237,1.301919071E9,776110,776759
776662,41.404808,1.3218544,1.301919071E9,776110,776759
776662,41.404705,1.3218801,1.301919071E9,776110,776759
776662,41.404606,1.3219104,1.301919071E9,776110,776759
776662,41.404514,1.3219656,1.301919071E9,776110,776759
776662,41.40442,1.3220005,1.301919071E9,776110,776759
776662,41.404324,1.3219955,1.301919071E9,776110,776759
776662,41.40422,1.3219936,1.301919071E9,776110,776759
776662,41.40413,1.3219688,1.301919071E9,776110,776759
776662,41.404026,1.321937,1.301919071E9,776110,776759
776662,41.403893,1.321903,1.301919071E9,776110,776759
776662,41.403748,1.3218622,1.301919071E9,776110,776759
776662,41.403614,1.3218328,1.301919071E9,776110,776759
776662,41.403473,1.3218038,1.301919071E9,776110,776759
776662,41.40334,1.3217841,1.301919071E9,776110,776759
776662,41.403244,1.3218186,1.301919071E9,776110,776759
776662,41.403137,1.3218954,1.301919071E9,776110,776759
776662,41.403034,1.321998,1.301919071E9,776110,776759
776662,41.40294,1.3220677,1.301919071E9,776110,776759
776662,41.402847,1.3221117,1.301919071E9,776110,776759
776662,41.402767,1.3221602,1.301919071E9,776110,776759
776662,41.402653,1.3221555,1.301919071E9,776110,776759
776662,41.402546,1.3221477,1.301919071E9,776110,776759
776662,41.402462,1.3221847,1.301919071E9,776110,776759
776662,41.402355,1.3221904,1.301919071E9,776110,776759
776662,41.40228,1.3222171,1.301919071E9,776110,776759
776662,41.40218,1.3221956,1.301919071E9,776110,776759
776662,41.40206,1.3221663,1.301919071E9,776110,776759
776662,41.401947,1.322118,1.301919071E9,776110,776759
776662,41.401875,1.3220514,1.301919071E9,776110,776759
776662,41.40178,1.3219837,1.301919071E9,776110,776759
776662,41.401703,1.3218917,1.301919071E9,776110,776759
776662,41.401604,1.3218827,1.301919071E9,776110,776759
776662,41.40159,1.3216916,1.301919071E9,776110,776759
776662,41.401478,1.3216405,1.301919071E9,776110,776759
776662,41.401382,1.3215926,1.301919071E9,776110,776759
776662,41.401287,1.3216428,1.301919071E9,776110,776759
776662,41.401276,1.3217616,1.301919071E9,776110,776759
776662,41.401253,1.3218982,1.301919071E9,776110,776759
776662,41.401222,1.322028,1.301919071E9,776110,776759
776662,41.40117,1.3221362,1.301919071E9,776110,776759
776662,41.401077,1.3222537,1.301919071E9,776110,776759
776662,41.40098,1.3223822,1.301919071E9,776110,776759
776662,41.40089,1.3225101,1.301919071E9,776110,776759
776662,41.400818,1.3226368,1.301919071E9,776110,776759
776662,41.400734,1.3227528,1.301919071E9,776110,776759
