36,-122.82092,1.301919071E9,776110,776759
776662,38.39644,-122.82101,1.301919071E9,776110,776759
776662,38.396515,-122.82106,1.301919071E9,776110,776759
776662,38.39662,-122.82108,1.301919071E9,776110,776759
776662,38.396725,-122.82112,1.301919071E9,776110,776759
776662,38.39683,-122.82117,1.301919071E9,776110,776759
776662,38.39693,-122.82122,1.301919071E9,776110,776759
776662,38.39701,-122.82131,1.301919071E9,776110,776759
776662,38.397102,-122.82138,1.301919071E9,776110,776759
776662,38.397198,-122.821434,1.301919071E9,776110,776759
776662,38.3973,-122.82148,1.301919071E9,776110,776759
776662,38.39739,-122.82154,1.301919071E9,776110,776759
776662,38.39748,-122.821594,1.301919071E9,776110,776759
776662,38.397568,-122.82164,1.301919071E9,776110,776759
776662,38.397667,-122.821686,1.301919071E9,776110,776759
776662,38.39775,-122.82173,1.301919071E9,776110,776759
776662,38.397846,-122.8218,1.301919071E9,776110,776759
776662,38.39794,-122.82185,1.301919071E9,776110,776759
776662,38.39806,-122.821884,1.301919071E9,776110,776759
776662,38.39816,-122.821915,1.301919071E9,776110,776759
776662,38.398254,-122.821945,1.301919071E9,776110,776759
776662,38.398365,-122.822,1.301919071E9,776110,776759
776662,38.39845,-122.82207,1.301919071E9,776110,776759
776662,38.398533,-122.82212,1.301919071E9,776110,776759
776662,38.39862,-122.82219,1.301919071E9,776110,776759
776662,38.398712,-122.82224,1.301919071E9,776110,776759
776662,38.398808,-122.82231,1.301919071E9,776110,776759
776662,38.398903,-122.822365,1.301919071E9,776110,776759
776662,38.398994,-122.82242,1.301919071E9,776110,776759
776662,38.399086,-122.822464,1.301919071E9,776110,776759
776662,38.399197,-122.822495,1.301919071E9,776110,776759
776662,38.399296,-122.82252,1.301919071E9,776110,776759
776662,38.399403,-122.82257,1.301919071E9,776110,776759
776662,38.399506,-122.82264,1.301919071E9,776110,776759
776662,38.39959,-122.8227,1.301919071E9,776110,776759
776662,38.39969,-122.82277,1.301919071E9,776110,776759
776662,38.399788,-122.82282,1.301919071E9,776110,776759
776662,38.399887,-122.82287,1.301919071E9,776110,776759
776662,38.399998,-122.82293,1.301919071E9,776110,776759
776662,38.400078,-122.822975,1.301919071E9,776110,776759
776662,38.400192,-122.82302,1.301919071E9,776110,776759
776662,38.400295,-122.82307,1.301919071E9,776110,776759
776662,38.40038,-122.82312,1.301919071E9,776110,776759
776662,38.400475,-122.823166,1.301919071E9,776110,776759
776662,38.400574,-122.823204,1.301919071E9,776110,776759
776662,38.40066,-122.82325,1.301919071E9,776110,776759
776662,38.40074,-122.823326,1.301919071E9,776110,776759
776662,38.40083,-122.823395,1.301919071E9,776110,776759
776662,38.40093,-122.82343,1.301919071E9,776110,776759
776662,38.401016,-122.82346,1.301919071E9,776110,776759
776662,38.401108,-122.82351,1.301919071E9,776110,776759
776662,38.401207,-122.82355,1.301919071E9,776110,776759
776662,38.401302,-122.82361,1.301919071E9,776110,776759
776662,38.401386,-122.823654,1.301919071E9,776110,776759
776662,38.401474,-122.82372,1.301919071E9,776110,776759
776662,38.401573,-122.82377,1.301919071E9,776110,776759
776662,38.401672,-122.82384,1.301919071E9,776110,776759
776662,38.401768,-122.823906,1.301919071E9,776110,776759
776662,38.40186,-122.823944,1.301919071E9,776110,776759
776662,38.40196,-122.82398,1.301919071E9,776110,776759
776662,38.402046,-122.82395,1.301919071E9,776110,776759
776662,38.402107,-122.82404,1.301919071E9,776110,776759
776662,38.402195,-122.82413,1.301919071E9,776110,776759
776662,38.40228,-122.82418,1.301919071E9,776110,776759
776662,38.402378,-122.82426,1.301919071E9,776110,776759
776662,38.40247,-122.824326,1.301919071E9,776110,776759
776662,38.402557,-122.82439,1.301919071E9,776110,776759
776662,38.402645,-122.82445,1.301919071E9,776110,776759
776662,38.402725,-122.82451,1.301919071E9,776110,776759
776662,38.40281,-122.824554,1.301919071E9,776110,776759
776662,38.402905,-122.82464,1.301919071E9,776110,776759
776662,38.40299,-122.82469,1.301919071E9,776110,776759
776662,38.403088,-122.824745,1.301919071E9,776110,776759
776662,38.40319,-122.82479,1.301919071E9,776110,776759
776662,38.40328,-122.824844,1.301919071E9,776110,776759
776662,38.403385,-122.82491,1.301919071E9,776110,776759
776662,38.403496,-122.824974,1.301919071E9,776110,776759
776662,38.40358,-122.825035,1.301919071E9,776110,776759
776662,38.40368,-122.825096,1.301919071E9,776110,776759
776662,38.403767,-122.82514,1.301919071E9,776110,776759
776662,38.403873,-122.82521,1.301919071E9,776110,776759
776662,38.40396,-122.825264,1.301919071E9,776110,776759
776662,38.40406,-122.825325,1.301919071E9,776110,776759
776662,38.40415,-122.82538,1.301919071E9,776110,776759
776662,38.404236,-122.82542,1.301919071E9,776110,776759
776662,38.404343,-122.82547,1.301919071E9,776110,776759
776662,38.404423,-122.82552,1.301919071E9,776110,776759
776662,38.404526,-122.82559,1.301919071E9,776110,776759
776662,38.40463,-122.82565,1.301919071E9,776110,776759
776662,38.40473,-122.82571,1.301919071E9,776110,776759
776662,38.404816,-122.825775,1.301919071E9,776110,776759
776662,38.4049,-122.82584,1.301919071E9,776110,776759
776662,38.40499,-122.82589,1.301919071E9,776110,776759
776662,38.405087,-122.825966,1.301919071E9,776110,776759
776662,38.405174,-122.82606,1.301919071E9,776110,776759
776662,38.405273,-122.82613,1.301919071E9,776110,776759
776662,38.40535,-122.826225,1.301919071E9,776110,776759
776662,38.405437,-122.82632,1.301919071E9,776110,776759
776662,38.405518,-122.826385,1.301919071E9,776110,776759
776662,38.40561,-122.82646,1.301919071E9,776110,776759
776662,38.405697,-122.82653,1.301919071E9,776110,776759
