09378,-66.09957,1.301919071E9,776110,776759
776662,18.409384,-66.09948,1.301919071E9,776110,776759
776662,18.409378,-66.099396,1.301919071E9,776110,776759
776662,18.40941,-66.09931,1.301919071E9,776110,776759
776662,18.409454,-66.09922,1.301919071E9,776110,776759
776662,18.409454,-66.09913,1.301919071E9,776110,776759
776662,18.409449,-66.09902,1.301919071E9,776110,776759
776662,18.409464,-66.09892,1.301919071E9,776110,776759
776662,18.40949,-66.09883,1.301919071E9,776110,776759
776662,18.409555,-66.098755,1.301919071E9,776110,776759
776662,18.409588,-66.09867,1.301919071E9,776110,776759
776662,18.409609,-66.09858,1.301919071E9,776110,776759
776662,18.409658,-66.0985,1.301919071E9,776110,776759
776662,18.409706,-66.09841,1.301919071E9,776110,776759
776662,18.409765,-66.098335,1.301919071E9,776110,776759
776662,18.409828,-66.09828,1.301919071E9,776110,776759
776662,18.409899,-66.09823,1.301919071E9,776110,776759
776662,18.40999,-66.098145,1.301919071E9,776110,776759
776662,18.41005,-66.09806,1.301919071E9,776110,776759
776662,18.410114,-66.098,1.301919071E9,776110,776759
776662,18.410177,-66.09794,1.301919071E9,776110,776759
776662,18.410242,-66.09788,1.301919071E9,776110,776759
776662,18.410301,-66.09781,1.301919071E9,776110,776759
776662,18.410366,-66.09775,1.301919071E9,776110,776759
776662,18.41043,-66.09768,1.301919071E9,776110,776759
776662,18.4105,-66.09762,1.301919071E9,776110,776759
776662,18.410526,-66.097534,1.301919071E9,776110,776759
776662,18.410532,-66.097534,1.301919071E9,776110,776759
776662,18.40638,-66.09413,1.301919071E9,776110,776759
776662,18.406406,-66.09415,1.301919071E9,776110,776759
776662,18.406471,-66.0942,1.301919071E9,776110,776759
776662,18.406542,-66.09425,1.301919071E9,776110,776759
776662,18.406605,-66.094315,1.301919071E9,776110,776759
776662,18.406687,-66.094376,1.301919071E9,776110,776759
776662,18.406755,-66.094444,1.301919071E9,776110,776759
776662,18.40682,-66.094505,1.301919071E9,776110,776759
776662,18.406874,-66.09458,1.301919071E9,776110,776759
776662,18.406933,-66.09466,1.301919071E9,776110,776759
776662,18.40699,-66.09473,1.301919071E9,776110,776759
776662,18.407045,-66.094795,1.301919071E9,776110,776759
776662,18.407093,-66.09487,1.301919071E9,776110,776759
776662,18.407152,-66.09493,1.301919071E9,776110,776759
776662,18.407223,-66.09499,1.301919071E9,776110,776759
776662,18.407303,-66.095055,1.301919071E9,776110,776759
776662,18.407372,-66.0951,1.301919071E9,776110,776759
776662,18.407457,-66.09517,1.301919071E9,776110,776759
776662,18.407501,-66.09524,1.301919071E9,776110,776759
776662,18.40754,-66.09533,1.301919071E9,776110,776759
776662,18.407587,-66.095406,1.301919071E9,776110,776759
776662,18.407635,-66.09549,1.301919071E9,776110,776759
776662,18.407688,-66.09557,1.301919071E9,776110,776759
776662,18.407747,-66.095634,1.301919071E9,776110,776759
776662,18.407791,-66.09574,1.301919071E9,776110,776759
776662,18.4078,-66.095856,1.301919071E9,776110,776759
776662,18.40785,-66.095924,1.301919071E9,776110,776759
776662,18.407913,-66.09598,1.301919071E9,776110,776759
776662,18.407978,-66.09604,1.301919071E9,776110,776759
776662,18.407978,-66.09604,1.301919071E9,776110,776759
776662,18.410536,-66.09432,1.301919071E9,776110,776759
776662,18.41044,-66.09442,1.301919071E9,776110,776759
776662,18.410452,-66.09434,1.301919071E9,776110,776759
776662,18.410473,-66.09424,1.301919071E9,776110,776759
776662,18.410452,-66.09412,1.301919071E9,776110,776759
776662,18.41043,-66.094025,1.301919071E9,776110,776759
776662,18.410398,-66.09393,1.301919071E9,776110,776759
776662,18.410387,-66.09383,1.301919071E9,776110,776759
776662,18.410372,-66.09372,1.301919071E9,776110,776759
776662,18.410381,-66.09361,1.301919071E9,776110,776759
776662,18.410376,-66.09352,1.301919071E9,776110,776759
776662,18.410398,-66.09343,1.301919071E9,776110,776759
776662,18.410425,-66.093346,1.301919071E9,776110,776759
776662,18.410414,-66.093254,1.301919071E9,776110,776759
776662,18.410414,-66.09317,1.301919071E9,776110,776759
776662,18.410484,-66.09312,1.301919071E9,776110,776759
776662,18.410538,-66.093056,1.301919071E9,776110,776759
776662,18.410591,-66.092964,1.301919071E9,776110,776759
776662,18.410671,-66.09286,1.301919071E9,776110,776759
776662,18.41073,-66.09276,1.301919071E9,776110,776759
776662,18.410849,-66.09267,1.301919071E9,776110,776759
776662,18.411003,-66.09259,1.301919071E9,776110,776759
776662,18.411085,-66.092606,1.301919071E9,776110,776759
776662,18.411192,-66.092575,1.301919071E9,776110,776759
776662,18.411283,-66.09251,1.301919071E9,776110,776759
776662,18.411343,-66.09245,1.301919071E9,776110,776759
776662,18.41139,-66.092384,1.301919071E9,776110,776759
776662,18.411465,-66.092415,1.301919071E9,776110,776759
776662,18.411518,-66.09248,1.301919071E9,776110,776759
776662,18.411577,-66.092545,1.301919071E9,776110,776759
776662,18.411636,-66.09261,1.301919071E9,776110,776759
776662,18.41168,-66.09271,1.301919071E9,776110,776759
776662,18.41174,-66.09278,1.301919071E9,776110,776759
776662,18.411793,-66.092865,1.301919071E9,776110,776759
776662,18.41184,-66.092964,1.301919071E9,776110,776759
776662,18.411888,-66.09289,1.301919071E9,776110,776759
776662,18.411695,-66.09257,1.301919071E9,776110,776759
776662,18.411633,-66.09248,1.301919071E9,776110,776759
776662,18.41155,-66.09242,1.301919071E9,776110,776759
776662,18.411488,-66.09237,1.301919071E9,776110,776759
776662,18.41139,-66.09235,1.301919071E9,776110,776759
776662,18.411316,-66.0924,1.301919071E9,776110,776759
776662,18.411266,-66.09247,1.301919071E9,776110,776759
