.58751,-122.57076,1.301919071E9,776110,776759
776662,45.58744,-122.57062,1.301919071E9,776110,776759
776662,45.587368,-122.57048,1.301919071E9,776110,776759
776662,45.587288,-122.57033,1.301919071E9,776110,776759
776662,45.58721,-122.570175,1.301919071E9,776110,776759
776662,45.587128,-122.57003,1.301919071E9,776110,776759
776662,45.587044,-122.56988,1.301919071E9,776110,776759
776662,45.586964,-122.56974,1.301919071E9,776110,776759
776662,45.586876,-122.5696,1.301919071E9,776110,776759
776662,45.586807,-122.56947,1.301919071E9,776110,776759
776662,45.586727,-122.56934,1.301919071E9,776110,776759
776662,45.586666,-122.56922,1.301919071E9,776110,776759
776662,45.58661,-122.56909,1.301919071E9,776110,776759
776662,45.586544,-122.56896,1.301919071E9,776110,776759
776662,45.58648,-122.568825,1.301919071E9,776110,776759
776662,45.58641,-122.5687,1.301919071E9,776110,776759
776662,45.58633,-122.568565,1.301919071E9,776110,776759
776662,45.586254,-122.568436,1.301919071E9,776110,776759
776662,45.586178,-122.56829,1.301919071E9,776110,776759
776662,45.586098,-122.56815,1.301919071E9,776110,776759
776662,45.58601,-122.56801,1.301919071E9,776110,776759
776662,45.58593,-122.56786,1.301919071E9,776110,776759
776662,45.585857,-122.56772,1.301919071E9,776110,776759
776662,45.585773,-122.567604,1.301919071E9,776110,776759
776662,45.585712,-122.567474,1.301919071E9,776110,776759
776662,45.58565,-122.56732,1.301919071E9,776110,776759
776662,45.585587,-122.56719,1.301919071E9,776110,776759
776662,45.585514,-122.56706,1.301919071E9,776110,776759
776662,45.585445,-122.566925,1.301919071E9,776110,776759
776662,45.585365,-122.566795,1.301919071E9,776110,776759
776662,45.58528,-122.56666,1.301919071E9,776110,776759
776662,45.58521,-122.56651,1.301919071E9,776110,776759
776662,45.58514,-122.56638,1.301919071E9,776110,776759
776662,45.58508,-122.56627,1.301919071E9,776110,776759
776662,45.585014,-122.566124,1.301919071E9,776110,776759
776662,45.584946,-122.56601,1.301919071E9,776110,776759
776662,45.584877,-122.56589,1.301919071E9,776110,776759
776662,45.584805,-122.56575,1.301919071E9,776110,776759
776662,45.58474,-122.56563,1.301919071E9,776110,776759
776662,45.58468,-122.565506,1.301919071E9,776110,776759
776662,45.58461,-122.56538,1.301919071E9,776110,776759
776662,45.58454,-122.565254,1.301919071E9,776110,776759
776662,45.584476,-122.56513,1.301919071E9,776110,776759
776662,45.5844,-122.565,1.301919071E9,776110,776759
776662,45.584305,-122.56484,1.301919071E9,776110,776759
776662,45.584255,-122.56467,1.301919071E9,776110,776759
776662,45.58419,-122.56448,1.301919071E9,776110,776759
776662,45.584126,-122.564316,1.301919071E9,776110,776759
776662,45.58406,-122.56419,1.301919071E9,776110,776759
776662,45.58399,-122.564064,1.301919071E9,776110,776759
776662,45.583904,-122.563934,1.301919071E9,776110,776759
776662,45.583836,-122.563805,1.301919071E9,776110,776759
776662,45.583755,-122.56367,1.301919071E9,776110,776759
776662,45.58369,-122.56353,1.301919071E9,776110,776759
776662,45.58362,-122.56339,1.301919071E9,776110,776759
776662,45.583546,-122.56328,1.301919071E9,776110,776759
776662,45.583473,-122.56316,1.301919071E9,776110,776759
776662,45.583405,-122.56304,1.301919071E9,776110,776759
776662,45.583332,-122.56291,1.301919071E9,776110,776759
776662,45.58328,-122.56278,1.301919071E9,776110,776759
776662,45.583218,-122.56266,1.301919071E9,776110,776759
776662,45.583153,-122.56252,1.301919071E9,776110,776759
776662,45.58306,-122.562386,1.301919071E9,776110,776759
776662,45.582985,-122.56223,1.301919071E9,776110,776759
776662,45.582916,-122.56208,1.301919071E9,776110,776759
776662,45.58284,-122.56193,1.301919071E9,776110,776759
776662,45.582764,-122.56178,1.301919071E9,776110,776759
776662,45.5827,-122.56164,1.301919071E9,776110,776759
776662,45.582634,-122.561516,1.301919071E9,776110,776759
776662,45.582573,-122.56138,1.301919071E9,776110,776759
776662,45.582504,-122.561226,1.301919071E9,776110,776759
776662,45.58243,-122.561066,1.301919071E9,776110,776759
776662,45.58236,-122.560905,1.301919071E9,776110,776759
776662,45.58228,-122.56076,1.301919071E9,776110,776759
776662,45.582203,-122.56061,1.301919071E9,776110,776759
776662,45.582108,-122.56045,1.301919071E9,776110,776759
776662,45.582024,-122.56032,1.301919071E9,776110,776759
776662,45.58194,-122.56019,1.301919071E9,776110,776759
776662,45.58185,-122.56005,1.301919071E9,776110,776759
776662,45.58176,-122.55994,1.301919071E9,776110,776759
776662,45.58167,-122.55982,1.301919071E9,776110,776759
776662,45.58158,-122.55971,1.301919071E9,776110,776759
776662,45.581505,-122.55958,1.301919071E9,776110,776759
776662,45.58142,-122.55944,1.301919071E9,776110,776759
776662,45.581337,-122.5593,1.301919071E9,776110,776759
776662,45.581245,-122.55918,1.301919071E9,776110,776759
776662,45.58115,-122.559044,1.301919071E9,776110,776759
776662,45.581062,-122.55892,1.301919071E9,776110,776759
776662,45.580975,-122.5588,1.301919071E9,776110,776759
776662,45.5809,-122.558655,1.301919071E9,776110,776759
776662,45.58081,-122.558525,1.301919071E9,776110,776759
776662,45.580734,-122.55838,1.301919071E9,776110,776759
776662,45.580666,-122.55823,1.301919071E9,776110,776759
776662,45.580585,-122.55809,1.301919071E9,776110,776759
776662,45.580517,-122.557945,1.301919071E9,776110,776759
776662,45.580444,-122.557816,1.301919071E9,776110,776759
776662,45.58038,-122.55768,1.301919071E9,776110,776759
776662,45.58031,-122.55755,1.301919071E9,776110,776759
776662,45.580235,-122.5574,1.301919071E9,776110,776759
776662,45.58017,-122.55727,1.301919071E9,776110,776759
776662,45.580105,-122.55713,1.301919071E9,776110,776759
776662,45.580036,-122.557,1.301919071E9,776110,776759
776662,45.579967,-122.55686,1.301919071E9,776110,776759
776662,45.57989,-122.55673,1.301919071E9,776110,776759
776662,45.579815,-122.556595,1.301919071E9,776110,776759
776662,45.57974,-122.556465,1.301919071E9,776110,776759
776662,45.579662,-122.556335,1.301919071E9,776110,776759
776662,45.579582,-122.556206,1.301919071E9,776110,776759
776662,45.57951,-122.55608,1.301919071E9,776110,776759
776662,45.579422,-122.55596,1.301919071E9,776110,776759
776662,45.57936,-122.55583,1.301919071E9,776110,776759
776662,45.579296,-122.555695,1.301919071E9,776110,776759
776662,45.579224,-122.55554,1.301919071E9,776110,776759
776662,45.579147,-122.55542,1.301919071E9,776110,776759
776662,45.57907,-122.55528,1.301919071E9,776110,776759
776662,45.578987,-122.55516,1.301919071E9,776110,776759
776662,45.578907,-122.55505,1.301919071E9,776110,776759
776662,45.578827,-122.55493,1.301919071E9,776110,776759
776662,45.578747,-122.5548,1.301919071E9,776110,776759
776662,45.578663,-122.55467,1.301919071E9,776110,776759
776662,45.578575,-122.554535,1.301919071E9,776110,776759
