035,-90.52804,1.301919071E9,776110,776759
776662,38.776134,-90.528114,1.301919071E9,776110,776759
776662,38.776222,-90.528145,1.301919071E9,776110,776759
776662,38.776295,-90.52823,1.301919071E9,776110,776759
776662,38.776382,-90.52831,1.301919071E9,776110,776759
776662,38.77646,-90.52839,1.301919071E9,776110,776759
776662,38.77654,-90.52846,1.301919071E9,776110,776759
776662,38.77663,-90.52854,1.301919071E9,776110,776759
776662,38.776714,-90.52862,1.301919071E9,776110,776759
776662,38.7768,-90.5287,1.301919071E9,776110,776759
776662,38.776882,-90.52879,1.301919071E9,776110,776759
776662,38.776962,-90.52886,1.301919071E9,776110,776759
776662,38.777046,-90.528946,1.301919071E9,776110,776759
776662,38.777134,-90.52902,1.301919071E9,776110,776759
776662,38.77721,-90.5291,1.301919071E9,776110,776759
776662,38.7773,-90.529175,1.301919071E9,776110,776759
776662,38.777393,-90.52924,1.301919071E9,776110,776759
776662,38.77747,-90.52931,1.301919071E9,776110,776759
776662,38.77755,-90.52936,1.301919071E9,776110,776759
776662,38.777622,-90.52944,1.301919071E9,776110,776759
776662,38.77769,-90.529526,1.301919071E9,776110,776759
776662,38.77777,-90.529625,1.301919071E9,776110,776759
776662,38.777855,-90.52972,1.301919071E9,776110,776759
776662,38.777946,-90.5298,1.301919071E9,776110,776759
776662,38.778034,-90.52988,1.301919071E9,776110,776759
776662,38.778114,-90.529945,1.301919071E9,776110,776759
776662,38.778175,-90.53006,1.301919071E9,776110,776759
776662,38.778202,-90.53019,1.301919071E9,776110,776759
776662,38.778255,-90.530304,1.301919071E9,776110,776759
776662,38.778255,-90.530304,1.301919071E9,776110,776759
776662,38.724903,-90.48593,1.301919071E9,776110,776759
776662,38.724888,-90.48572,1.301919071E9,776110,776759
776662,38.724876,-90.485596,1.301919071E9,776110,776759
776662,38.72485,-90.48548,1.301919071E9,776110,776759
776662,38.7248,-90.48537,1.301919071E9,776110,776759
776662,38.724735,-90.48527,1.301919071E9,776110,776759
776662,38.72466,-90.48519,1.301919071E9,776110,776759
776662,38.724586,-90.485115,1.301919071E9,776110,776759
776662,38.724518,-90.485,1.301919071E9,776110,776759
776662,38.72447,-90.48489,1.301919071E9,776110,776759
776662,38.724415,-90.48477,1.301919071E9,776110,776759
776662,38.724354,-90.484665,1.301919071E9,776110,776759
776662,38.72428,-90.48457,1.301919071E9,776110,776759
776662,38.72421,-90.484474,1.301919071E9,776110,776759
776662,38.724144,-90.48435,1.301919071E9,776110,776759
776662,38.724094,-90.484245,1.301919071E9,776110,776759
776662,38.724045,-90.48412,1.301919071E9,776110,776759
776662,38.72399,-90.48399,1.301919071E9,776110,776759
776662,38.72394,-90.48388,1.301919071E9,776110,776759
776662,38.7239,-90.48375,1.301919071E9,776110,776759
776662,38.72386,-90.48364,1.301919071E9,776110,776759
776662,38.723843,-90.48351,1.301919071E9,776110,776759
776662,38.72383,-90.483376,1.301919071E9,776110,776759
776662,38.723816,-90.48325,1.301919071E9,776110,776759
776662,38.72379,-90.48312,1.301919071E9,776110,776759
776662,38.723774,-90.48298,1.301919071E9,776110,776759
776662,38.723755,-90.482864,1.301919071E9,776110,776759
776662,38.723713,-90.48276,1.301919071E9,776110,776759
776662,38.723656,-90.48266,1.301919071E9,776110,776759
776662,38.72359,-90.482544,1.301919071E9,776110,776759
776662,38.72352,-90.48245,1.301919071E9,776110,776759
776662,38.72345,-90.482346,1.301919071E9,776110,776759
776662,38.723385,-90.482254,1.301919071E9,776110,776759
776662,38.723316,-90.48217,1.301919071E9,776110,776759
776662,38.723248,-90.482086,1.301919071E9,776110,776759
776662,38.72318,-90.48199,1.301919071E9,776110,776759
776662,38.72311,-90.48188,1.301919071E9,776110,776759
776662,38.72304,-90.48179,1.301919071E9,776110,776759
776662,38.72296,-90.48169,1.301919071E9,776110,776759
776662,38.72289,-90.48159,1.301919071E9,776110,776759
776662,38.722816,-90.48151,1.301919071E9,776110,776759
