.814823,5.891893,1.301919071E9,776110,776759
776662,50.814846,5.892029,1.301919071E9,776110,776759
776662,50.814873,5.892183,1.301919071E9,776110,776759
776662,50.814922,5.8923397,1.301919071E9,776110,776759
776662,50.814964,5.8924704,1.301919071E9,776110,776759
776662,50.815014,5.892637,1.301919071E9,776110,776759
776662,50.815052,5.8927507,1.301919071E9,776110,776759
776662,50.815098,5.8928704,1.301919071E9,776110,776759
776662,50.815136,5.892993,1.301919071E9,776110,776759
776662,50.815166,5.8931475,1.301919071E9,776110,776759
776662,50.815216,5.89328,1.301919071E9,776110,776759
776662,50.81527,5.893402,1.301919071E9,776110,776759
776662,50.81531,5.8935375,1.301919071E9,776110,776759
776662,50.815357,5.8936634,1.301919071E9,776110,776759
776662,50.81542,5.8937964,1.301919071E9,776110,776759
776662,50.815468,5.893933,1.301919071E9,776110,776759
776662,50.81552,5.89406,1.301919071E9,776110,776759
776662,50.815556,5.8941855,1.301919071E9,776110,776759
776662,50.81561,5.894315,1.301919071E9,776110,776759
776662,50.815643,5.8944445,1.301919071E9,776110,776759
776662,50.81571,5.894571,1.301919071E9,776110,776759
776662,50.81577,5.894731,1.301919071E9,776110,776759
776662,50.815777,5.894867,1.301919071E9,776110,776759
776662,50.815784,5.895058,1.301919071E9,776110,776759
776662,50.8157,5.8951254,1.301919071E9,776110,776759
776662,50.815624,5.89525,1.301919071E9,776110,776759
776662,50.81555,5.895335,1.301919071E9,776110,776759
776662,50.815495,5.895225,1.301919071E9,776110,776759
776662,50.815403,5.895152,1.301919071E9,776110,776759
776662,50.815334,5.895075,1.301919071E9,776110,776759
776662,50.81527,5.8949833,1.301919071E9,776110,776759
776662,50.815197,5.894896,1.301919071E9,776110,776759
776662,50.81512,5.894803,1.301919071E9,776110,776759
776662,50.81506,5.8946815,1.301919071E9,776110,776759
776662,50.814995,5.8945875,1.301919071E9,776110,776759
776662,50.814896,5.894526,1.301919071E9,776110,776759
776662,50.814796,5.8944435,1.301919071E9,776110,776759
776662,50.81472,5.8943806,1.301919071E9,776110,776759
776662,50.814636,5.894301,1.301919071E9,776110,776759
776662,50.814594,5.894162,1.301919071E9,776110,776759
776662,50.814514,5.8940616,1.301919071E9,776110,776759
776662,50.814434,5.894015,1.301919071E9,776110,776759
776662,50.814342,5.8939285,1.301919071E9,776110,776759
776662,50.814243,5.893884,1.301919071E9,776110,776759
776662,50.814144,5.8938985,1.301919071E9,776110,776759
776662,50.814056,5.8939466,1.301919071E9,776110,776759
776662,50.813972,5.893952,1.301919071E9,776110,776759
776662,50.813892,5.8939924,1.301919071E9,776110,776759
776662,50.813824,5.894077,1.301919071E9,776110,776759
776662,50.813732,5.8941097,1.301919071E9,776110,776759
776662,50.81364,5.8941507,1.301919071E9,776110,776759
776662,50.813553,5.894211,1.301919071E9,776110,776759
776662,50.813488,5.8942904,1.301919071E9,776110,776759
776662,50.813374,5.8943424,1.301919071E9,776110,776759
776662,50.813374,5.894484,1.301919071E9,776110,776759
776662,50.813347,5.894607,1.301919071E9,776110,776759
776662,50.813267,5.8946385,1.301919071E9,776110,776759
776662,50.81325,5.894773,1.301919071E9,776110,776759
776662,50.8132,5.894881,1.301919071E9,776110,776759
776662,50.813225,5.8950315,1.301919071E9,776110,776759
776662,50.81326,5.895177,1.301919071E9,776110,776759
776662,50.813248,5.895313,1.301919071E9,776110,776759
776662,50.813305,5.8954735,1.301919071E9,776110,776759
776662,50.813236,5.8955827,1.301919071E9,776110,776759
776662,50.813293,5.89571,1.301919071E9,776110,776759
776662,50.81335,5.8958344,1.301919071E9,776110,776759
776662,50.813393,5.8959465,1.301919071E9,776110,776759
776662,50.813457,5.896032,1.301919071E9,776110,776759
776662,50.813526,5.8961043,1.301919071E9,776110,776759
776662,50.8136,5.8962293,1.301919071E9,776110,776759
776662,50.813683,5.8963456,1.301919071E9,776110,776759
776662,50.81375,5.8964615,1.301919071E9,776110,776759
776662,50.81382,5.8965406,1.301919071E9,776110,776759
776662,50.81388,5.8966527,1.301919071E9,776110,776759
776662,50.813957,5.896783,1.301919071E9,776110,776759
776662,50.81401,5.896891,1.301919071E9,776110,776759
776662,50.814083,5.8970137,1.301919071E9,776110,776759
776662,50.81415,5.8971443,1.301919071E9,776110,776759
776662,50.81423,5.8972945,1.301919071E9,776110,776759
776662,50.8143,5.8974237,1.301919071E9,776110,776759
776662,50.81436,5.8975606,1.301919071E9,776110,776759
776662,50.814396,5.897702,1.301919071E9,776110,776759
776662,50.81448,5.897696,1.301919071E9,776110,776759
776662,50.814587,5.8977427,1.301919071E9,776110,776759
776662,50.81468,5.8979645,1.301919071E9,776110,776759
776662,50.81473,5.898072,1.301919071E9,776110,776759
776662,50.814774,5.8982043,1.301919071E9,776110,776759
776662,50.814816,5.8983626,1.301919071E9,776110,776759
776662,50.81487,5.8985066,1.301919071E9,776110,776759
776662,50.814934,5.8986077,1.301919071E9,776110,776759
776662,50.814964,5.8987393,1.301919071E9,776110,776759
776662,50.81498,5.8988996,1.301919071E9,776110,776759
776662,50.815002,5.8990445,1.301919071E9,776110,776759
776662,50.815018,5.899195,1.301919071E9,776110,776759
776662,50.81501,5.899379,1.301919071E9,776110,776759
776662,50.81501,5.8995295,1.301919071E9,776110,776759
776662,50.814995,5.8996816,1.301919071E9,776110,776759
776662,50.81497,5.8998237,1.301919071E9,776110,776759
776662,50.81494,5.8999515,1.301919071E9,776110,776759
776662,50.814907,5.900116,1.301919071E9,776110,776759
776662,50.81487,5.900298,1.301919071E9,776110,776759
776662,50.81484,5.9004703,1.301919071E9,776110,776759
776662,50.8148,5.9005985,1.301919071E9,776110,776759
776662,50.81475,5.9007077,1.301919071E9,776110,776759
776662,50.814682,5.9008408,1.301919071E9,776110,776759
776662,50.81461,5.9009743,1.301919071E9,776110,776759
776662,50.81454,5.9010687,1.301919071E9,776110,776759
776662,50.81447,5.9011507,1.301919071E9,776110,776759
776662,50.814365,5.901234,1.301919071E9,776110,776759
776662,50.814285,5.9012575,1.301919071E9,776110,776759
776662,50.8142,5.9013057,1.301919071E9,776110,776759
776662,50.81411,5.9013753,1.301919071E9,776110,776759
776662,50.814014,5.901428,1.301919071E9,776110,776759
776662,50.81392,5.9014354,1.301919071E9,776110,776759
776662,50.81382,5.901435,1.301919071E9,776110,776759
776662,50.813713,5.9014,1.301919071E9,776110,776759
776662,50.81361,5.901366,1.301919071E9,776110,776759
776662,50.81353,5.901343,1.301919071E9,776110,776759
776662,50.81345,5.90129,1.301919071E9,776110,776759
776662,50.81337,5.9012585,1.301919071E9,776110,776759
776662,50.813274,5.9012203,1.301919071E9,776110,776759
776662,50.81319,5.901201,1.301919071E9,776110,776759
776662,50.813114,5.9011183,1.301919071E9,776110,776759
776662,50.81304,5.901055,1.301919071E9,776110,776759
776662,50.812973,5.900981,1.301919071E9,776110,776759
776662,50.812893,5.9009094,1.301919071E9,776110,776759
776662,50.812798,5.900875,1.301919071E9,776110,776759
776662,50.812725,5.9007845,1.301919071E9,776110,776759
776662,50.81265,5.900684,1.301919071E9,776110,776759
776662,50.81258,5.9005833,1.301919071E9,776110,776759
776662,50.812523,5.900491,1.301919071E9,776110,776759
776662,50.81248,5.9003787,1.301919071E9,776110,776759
776662,50.812527,5.900269,1.301919071E9,776110,776759
776662,50.812565,5.9001555,1.301919071E9,776110,776759
776662,50.812607,5.9000173,1.301919071E9,776110,776759
776662,50.812645,5.8999043,1.301919071E9,776110,776759
776662,50.812687,5.899746,1.301919071E9,776110,776759
776662,50.812744,5.899645,1.301919071E9,776110,776759
776662,50.81273,5.8995037,1.301919071E9,776110,776759
776662,50.812775,5.8993607,1.301919071E9,776110,776759
776662,50.812828,5.89923,1.301919071E9,776110,776759
776662,50.812897,5.8991327,1.301919071E9,776110,776759
776662,50.81295,5.8990064,1.301919071E9,776110,776759
776662,50.81301,5.8988853,1.301919071E9,776110,776759
776662,50.813087,5.898758,1.301919071E9,776110,776759
776662,50.813145,5.8985896,1.301919071E9,776110,776759
