.424835,5.477143,1.301919071E9,776110,776759
776662,51.424805,5.477296,1.301919071E9,776110,776759
776662,51.424786,5.477458,1.301919071E9,776110,776759
776662,51.424774,5.477624,1.301919071E9,776110,776759
776662,51.424778,5.477794,1.301919071E9,776110,776759
776662,51.42478,5.477955,1.301919071E9,776110,776759
776662,51.4248,5.478123,1.301919071E9,776110,776759
776662,51.424805,5.478283,1.301919071E9,776110,776759
776662,51.424812,5.478433,1.301919071E9,776110,776759
776662,51.424824,5.478591,1.301919071E9,776110,776759
776662,51.424835,5.478756,1.301919071E9,776110,776759
776662,51.42484,5.478908,1.301919071E9,776110,776759
776662,51.42484,5.479068,1.301919071E9,776110,776759
776662,51.42484,5.479213,1.301919071E9,776110,776759
776662,51.424755,5.479266,1.301919071E9,776110,776759
776662,51.424644,5.479245,1.301919071E9,776110,776759
776662,51.42455,5.479217,1.301919071E9,776110,776759
776662,51.424454,5.479156,1.301919071E9,776110,776759
776662,51.42436,5.479138,1.301919071E9,776110,776759
776662,51.424248,5.479105,1.301919071E9,776110,776759
776662,51.424194,5.478967,1.301919071E9,776110,776759
776662,51.42419,5.47878,1.301919071E9,776110,776759
776662,51.424217,5.478599,1.301919071E9,776110,776759
776662,51.42424,5.478452,1.301919071E9,776110,776759
776662,51.424274,5.478304,1.301919071E9,776110,776759
776662,51.424313,5.478162,1.301919071E9,776110,776759
776662,51.42435,5.477977,1.301919071E9,776110,776759
776662,51.42439,5.477828,1.301919071E9,776110,776759
776662,51.42443,5.477646,1.301919071E9,776110,776759
776662,51.424458,5.477464,1.301919071E9,776110,776759
776662,51.424484,5.477323,1.301919071E9,776110,776759
776662,51.424496,5.477174,1.301919071E9,776110,776759
776662,51.424503,5.477029,1.301919071E9,776110,776759
776662,51.424503,5.476871,1.301919071E9,776110,776759
776662,51.424507,5.476723,1.301919071E9,776110,776759
776662,51.424507,5.476579,1.301919071E9,776110,776759
776662,51.424484,5.476415,1.301919071E9,776110,776759
776662,51.424366,5.47642,1.301919071E9,776110,776759
776662,51.424248,5.476481,1.301919071E9,776110,776759
776662,51.42415,5.476556,1.301919071E9,776110,776759
776662,51.42406,5.476652,1.301919071E9,776110,776759
776662,51.423977,5.476746,1.301919071E9,776110,776759
776662,51.42388,5.476819,1.301919071E9,776110,776759
776662,51.423767,5.476896,1.301919071E9,776110,776759
776662,51.423676,5.476939,1.301919071E9,776110,776759
776662,51.42358,5.476946,1.301919071E9,776110,776759
776662,51.42348,5.47692,1.301919071E9,776110,776759
