.570297,-122.539276,1.301919071E9,776110,776759
776662,45.570248,-122.539116,1.301919071E9,776110,776759
776662,45.570198,-122.538956,1.301919071E9,776110,776759
776662,45.570152,-122.5388,1.301919071E9,776110,776759
776662,45.5701,-122.53864,1.301919071E9,776110,776759
776662,45.570045,-122.53849,1.301919071E9,776110,776759
776662,45.56999,-122.53834,1.301919071E9,776110,776759
776662,45.569942,-122.5382,1.301919071E9,776110,776759
776662,45.56989,-122.538055,1.301919071E9,776110,776759
776662,45.56985,-122.5379,1.301919071E9,776110,776759
776662,45.5698,-122.53775,1.301919071E9,776110,776759
776662,45.56975,-122.53759,1.301919071E9,776110,776759
776662,45.5697,-122.53745,1.301919071E9,776110,776759
776662,45.56966,-122.53731,1.301919071E9,776110,776759
776662,45.569603,-122.537155,1.301919071E9,776110,776759
776662,45.569557,-122.537,1.301919071E9,776110,776759
776662,45.569508,-122.536896,1.301919071E9,776110,776759
776662,45.56946,-122.536736,1.301919071E9,776110,776759
776662,45.56942,-122.53659,1.301919071E9,776110,776759
776662,45.569386,-122.53645,1.301919071E9,776110,776759
776662,45.56933,-122.53632,1.301919071E9,776110,776759
776662,45.56928,-122.53617,1.301919071E9,776110,776759
776662,45.56923,-122.536,1.301919071E9,776110,776759
776662,45.569183,-122.53585,1.301919071E9,776110,776759
776662,45.56912,-122.53572,1.301919071E9,776110,776759
776662,45.56906,-122.53557,1.301919071E9,776110,776759
776662,45.569004,-122.535416,1.301919071E9,776110,776759
776662,45.56895,-122.53526,1.301919071E9,776110,776759
776662,45.568886,-122.53511,1.301919071E9,776110,776759
776662,45.568825,-122.534966,1.301919071E9,776110,776759
776662,45.56876,-122.53482,1.301919071E9,776110,776759
776662,45.568695,-122.53467,1.301919071E9,776110,776759
776662,45.568638,-122.534515,1.301919071E9,776110,776759
776662,45.568577,-122.534355,1.301919071E9,776110,776759
776662,45.568516,-122.53421,1.301919071E9,776110,776759
776662,45.56845,-122.53406,1.301919071E9,776110,776759
776662,45.5684,-122.53391,1.301919071E9,776110,776759
776662,45.568348,-122.53378,1.301919071E9,776110,776759
776662,45.56829,-122.53365,1.301919071E9,776110,776759
776662,45.568226,-122.53351,1.301919071E9,776110,776759
776662,45.568157,-122.53336,1.301919071E9,776110,776759
776662,45.568096,-122.533226,1.301919071E9,776110,776759
776662,45.568043,-122.53308,1.301919071E9,776110,776759
776662,45.56799,-122.53295,1.301919071E9,776110,776759
776662,45.567936,-122.532814,1.301919071E9,776110,776759
776662,45.56788,-122.53268,1.301919071E9,776110,776759
776662,45.567825,-122.53254,1.301919071E9,776110,776759
776662,45.567787,-122.532394,1.301919071E9,776110,776759
776662,45.56774,-122.53224,1.301919071E9,776110,776759
776662,45.56769,-122.532104,1.301919071E9,776110,776759
776662,45.56765,-122.531944,1.301919071E9,776110,776759
776662,45.567593,-122.53181,1.301919071E9,776110,776759
776662,45.567535,-122.53166,1.301919071E9,776110,776759
776662,45.56747,-122.53154,1.301919071E9,776110,776759
776662,45.56742,-122.5314,1.301919071E9,776110,776759
776662,45.56737,-122.531265,1.301919071E9,776110,776759
776662,45.567326,-122.531105,1.301919071E9,776110,776759
776662,45.56728,-122.53096,1.301919071E9,776110,776759
776662,45.56723,-122.530815,1.301919071E9,776110,776759
776662,45.567184,-122.53067,1.301919071E9,776110,776759
776662,45.56714,-122.53052,1.301919071E9,776110,776759
