1.63537,5.83784,1.301919071E9,776110,776759
776662,51.63537,5.837659,1.301919071E9,776110,776759
776662,51.63537,5.837476,1.301919071E9,776110,776759
776662,51.635365,5.837295,1.301919071E9,776110,776759
776662,51.635365,5.837118,1.301919071E9,776110,776759
776662,51.635365,5.836939,1.301919071E9,776110,776759
776662,51.63536,5.836759,1.301919071E9,776110,776759
776662,51.63536,5.836579,1.301919071E9,776110,776759
776662,51.635357,5.836399,1.301919071E9,776110,776759
776662,51.635357,5.836219,1.301919071E9,776110,776759
776662,51.635353,5.836041,1.301919071E9,776110,776759
776662,51.635353,5.835865,1.301919071E9,776110,776759
776662,51.635353,5.835691,1.301919071E9,776110,776759
776662,51.635353,5.835519,1.301919071E9,776110,776759
776662,51.63535,5.835351,1.301919071E9,776110,776759
776662,51.635338,5.835184,1.301919071E9,776110,776759
776662,51.635323,5.83502,1.301919071E9,776110,776759
776662,51.635307,5.834857,1.301919071E9,776110,776759
776662,51.635303,5.834692,1.301919071E9,776110,776759
776662,51.635315,5.834525,1.301919071E9,776110,776759
776662,51.635326,5.834352,1.301919071E9,776110,776759
776662,51.63533,5.834175,1.301919071E9,776110,776759
776662,51.63533,5.834002,1.301919071E9,776110,776759
776662,51.635334,5.833833,1.301919071E9,776110,776759
776662,51.635338,5.833672,1.301919071E9,776110,776759
776662,51.635353,5.833515,1.301919071E9,776110,776759
776662,51.63537,5.833359,1.301919071E9,776110,776759
776662,51.63538,5.833199,1.301919071E9,776110,776759
776662,51.635384,5.833032,1.301919071E9,776110,776759
776662,51.635357,5.832866,1.301919071E9,776110,776759
776662,51.635326,5.832719,1.301919071E9,776110,776759
776662,51.63529,5.832583,1.301919071E9,776110,776759
776662,51.635258,5.83244,1.301919071E9,776110,776759
776662,51.635227,5.832287,1.301919071E9,776110,776759
776662,51.635197,5.832128,1.301919071E9,776110,776759
776662,51.635162,5.831966,1.301919071E9,776110,776759
776662,51.635124,5.831804,1.301919071E9,776110,776759
776662,51.63508,5.831643,1.301919071E9,776110,776759
776662,51.63503,5.831485,1.301919071E9,776110,776759
776662,51.63497,5.831332,1.301919071E9,776110,776759
776662,51.634914,5.831184,1.301919071E9,776110,776759
776662,51.634853,5.831041,1.301919071E9,776110,776759
776662,51.634792,5.830901,1.301919071E9,776110,776759
776662,51.63473,5.830764,1.301919071E9,776110,776759
776662,51.63467,5.830629,1.301919071E9,776110,776759
776662,51.63461,5.830496,1.301919071E9,776110,776759
776662,51.63455,5.830364,1.301919071E9,776110,776759
776662,51.634487,5.830232,1.301919071E9,776110,776759
776662,51.634422,5.830102,1.301919071E9,776110,776759
776662,51.63436,5.829972,1.301919071E9,776110,776759
776662,51.634296,5.829843,1.301919071E9,776110,776759
776662,51.63423,5.829716,1.301919071E9,776110,776759
776662,51.634167,5.829589,1.301919071E9,776110,776759
776662,51.6341,5.829462,1.301919071E9,776110,776759
776662,51.63404,5.829335,1.301919071E9,776110,776759
776662,51.633976,5.829206,1.301919071E9,776110,776759
776662,51.63391,5.829075,1.301919071E9,776110,776759
776662,51.63385,5.828942,1.301919071E9,776110,776759
776662,51.63379,5.828805,1.301919071E9,776110,776759
776662,51.633724,5.828666,1.301919071E9,776110,776759
776662,51.633667,5.828526,1.301919071E9,776110,776759
776662,51.633606,5.828388,1.301919071E9,776110,776759
776662,51.63355,5.828253,1.301919071E9,776110,776759
776662,51.633495,5.828124,1.301919071E9,776110,776759
776662,51.633442,5.828,1.301919071E9,776110,776759
776662,51.633366,5.827829,1.301919071E9,776110,776759
776662,51.63329,5.827669,1.301919071E9,776110,776759
776662,51.633217,5.827505,1.301919071E9,776110,776759
776662,51.633163,5.827386,1.301919071E9,776110,776759
776662,51.63311,5.827259,1.301919071E9,776110,776759
776662,51.633057,5.827131,1.301919071E9,776110,776759
776662,51.633,5.827008,1.301919071E9,776110,776759
776662,51.632923,5.826838,1.301919071E9,776110,776759
776662,51.632866,5.826724,1.301919071E9,776110,776759
776662,51.632805,5.826609,1.301919071E9,776110,776759
776662,51.632736,5.826499,1.301919071E9,776110,776759
776662,51.632664,5.826396,1.301919071E9,776110,776759
776662,51.632595,5.826295,1.301919071E9,776110,776759
776662,51.632507,5.826138,1.301919071E9,776110,776759
776662,51.632423,5.825974,1.301919071E9,776110,776759
