,51.389793,-2.356538,1.301919071E9,776110,776759
776662,51.3899,-2.356477,1.301919071E9,776110,776759
776662,51.38999,-2.35656,1.301919071E9,776110,776759
776662,51.39008,-2.356433,1.301919071E9,776110,776759
776662,51.39012,-2.356304,1.301919071E9,776110,776759
776662,51.390198,-2.356216,1.301919071E9,776110,776759
776662,51.390278,-2.356114,1.301919071E9,776110,776759
776662,51.390358,-2.35602,1.301919071E9,776110,776759
776662,51.39044,-2.355894,1.301919071E9,776110,776759
776662,51.390526,-2.355837,1.301919071E9,776110,776759
776662,51.39063,-2.355731,1.301919071E9,776110,776759
776662,51.390713,-2.355666,1.301919071E9,776110,776759
776662,51.390778,-2.355539,1.301919071E9,776110,776759
776662,51.390804,-2.355384,1.301919071E9,776110,776759
776662,51.390804,-2.355237,1.301919071E9,776110,776759
776662,51.390865,-2.355121,1.301919071E9,776110,776759
776662,51.390923,-2.354964,1.301919071E9,776110,776759
776662,51.390965,-2.354822,1.301919071E9,776110,776759
776662,51.39102,-2.354637,1.301919071E9,776110,776759
776662,51.391052,-2.354489,1.301919071E9,776110,776759
776662,51.391106,-2.354347,1.301919071E9,776110,776759
776662,51.391167,-2.354226,1.301919071E9,776110,776759
776662,51.39125,-2.354125,1.301919071E9,776110,776759
776662,51.391354,-2.354006,1.301919071E9,776110,776759
776662,51.391445,-2.353864,1.301919071E9,776110,776759
776662,51.391422,-2.35376,1.301919071E9,776110,776759
776662,51.391563,-2.353562,1.301919071E9,776110,776759
776662,51.391483,-2.353648,1.301919071E9,776110,776759
776662,51.391407,-2.35374,1.301919071E9,776110,776759
776662,51.391357,-2.353908,1.301919071E9,776110,776759
776662,51.391304,-2.354038,1.301919071E9,776110,776759
776662,51.391254,-2.354173,1.301919071E9,776110,776759
776662,51.391205,-2.354327,1.301919071E9,776110,776759
776662,51.391136,-2.35448,1.301919071E9,776110,776759
776662,51.391056,-2.354598,1.301919071E9,776110,776759
776662,51.39101,-2.354727,1.301919071E9,776110,776759
776662,51.390976,-2.354868,1.301919071E9,776110,776759
776662,51.39093,-2.355014,1.301919071E9,776110,776759
776662,51.390884,-2.355158,1.301919071E9,776110,776759
776662,51.39082,-2.355305,1.301919071E9,776110,776759
776662,51.390766,-2.355444,1.301919071E9,776110,776759
776662,51.39072,-2.355595,1.301919071E9,776110,776759
776662,51.39064,-2.355714,1.301919071E9,776110,776759
776662,51.39055,-2.355819,1.301919071E9,776110,776759
776662,51.390476,-2.355933,1.301919071E9,776110,776759
776662,51.390404,-2.356069,1.301919071E9,776110,776759
776662,51.390366,-2.356214,1.301919071E9,776110,776759
776662,51.390316,-2.356352,1.301919071E9,776110,776759
776662,51.39028,-2.356525,1.301919071E9,776110,776759
776662,51.390278,-2.356685,1.301919071E9,776110,776759
776662,51.390244,-2.356826,1.301919071E9,776110,776759
776662,51.39021,-2.356976,1.301919071E9,776110,776759
776662,51.39018,-2.357111,1.301919071E9,776110,776759
776662,51.39015,-2.357263,1.301919071E9,776110,776759
776662,51.390114,-2.357429,1.301919071E9,776110,776759
776662,51.390087,-2.357581,1.301919071E9,776110,776759
776662,51.390034,-2.357731,1.301919071E9,776110,776759
776662,51.389977,-2.357863,1.301919071E9,776110,776759
776662,51.38991,-2.358012,1.301919071E9,776110,776759
776662,51.38983,-2.358123,1.301919071E9,776110,776759
776662,51.38978,-2.35824,1.301919071E9,776110,776759
776662,51.38973,-2.358384,1.301919071E9,776110,776759
776662,51.38965,-2.358516,1.301919071E9,776110,776759
776662,51.38959,-2.35863,1.301919071E9,776110,776759
776662,51.38951,-2.358723,1.301919071E9,776110,776759
776662,51.389427,-2.35879,1.301919071E9,776110,776759
776662,51.389328,-2.358844,1.301919071E9,776110,776759
776662,51.38923,-2.35893,1.301919071E9,776110,776759
776662,51.38915,-2.359012,1.301919071E9,776110,776759
776662,51.38907,-2.35912,1.301919071E9,776110,776759
776662,51.38899,-2.359203,1.301919071E9,776110,776759
776662,51.388912,-2.359299,1.301919071E9,776110,776759
776662,51.388832,-2.359381,1.301919071E9,776110,776759
776662,51.38876,-2.359489,1.301919071E9,776110,776759
776662,51.38868,-2.359602,1.301919071E9,776110,776759
776662,51.388603,-2.359715,1.301919071E9,776110,776759
776662,51.38851,-2.359794,1.301919071E9,776110,776759
776662,51.388424,-2.359875,1.301919071E9,776110,776759
776662,51.38833,-2.359937,1.301919071E9,776110,776759
776662,51.388226,-2.359975,1.301919071E9,776110,776759
776662,51.388145,-2.360053,1.301919071E9,776110,776759
776662,51.388058,-2.360112,1.301919071E9,776110,776759
776662,51.387966,-2.3601,1.301919071E9,776110,776759
776662,51.387882,-2.360014,1.301919071E9,776110,776759
776662,51.38779,-2.359998,1.301919071E9,776110,776759
776662,51.38767,-2.359993,1.301919071E9,776110,776759
776662,51.387554,-2.359993,1.301919071E9,776110,776759
776662,51.387447,-2.35999,1.301919071E9,776110,776759
776662,51.38734,-2.360003,1.301919071E9,776110,776759
776662,51.387238,-2.360042,1.301919071E9,776110,776759
776662,51.38713,-2.360049,1.301919071E9,776110,776759
776662,51.387016,-2.360079,1.301919071E9,776110,776759
776662,51.386917,-2.360089,1.301919071E9,776110,776759
776662,51.386806,-2.360091,1.301919071E9,776110,776759
776662,51.386703,-2.360085,1.301919071E9,776110,776759
776662,51.3866,-2.360072,1.301919071E9,776110,776759
776662,51.386494,-2.36006,1.301919071E9,776110,776759
776662,51.386383,-2.36005,1.301919071E9,776110,776759
776662,51.386276,-2.360041,1.301919071E9,776110,776759
776662,51.386166,-2.360025,1.301919071E9,776110,776759
776662,51.386078,-2.360066,1.301919071E9,776110,776759
776662,51.386017,-2.360171,1.301919071E9,776110,776759
776662,51.38593,-2.360263,1.301919071E9,776110,776759
776662,51.385853,-2.360355,1.301919071E9,776110,776759
776662,51.385746,-2.360397,1.301919071E9,776110,776759
776662,51.38566,-2.360483,1.301919071E9,776110,776759
776662,51.38557,-2.360561,1.301919071E9,776110,776759
776662,51.38552,-2.360698,1.301919071E9,776110,776759
776662,51.385494,-2.360877,1.301919071E9,776110,776759
776662,51.385403,-2.36091,1.301919071E9,776110,776759
776662,51.385296,-2.360915,1.301919071E9,776110,776759
776662,51.385235,-2.361068,1.301919071E9,776110,776759
776662,51.38516,-2.361202,1.301919071E9,776110,776759
776662,51.3851,-2.36137,1.301919071E9,776110,776759
776662,51.385044,-2.361499,1.301919071E9,776110,776759
776662,51.385017,-2.361659,1.301919071E9,776110,776759
776662,51.38499,-2.361844,1.301919071E9,776110,776759
776662,51.384968,-2.362014,1.301919071E9,776110,776759
776662,51.384937,-2.362175,1.301919071E9,776110,776759
776662,51.384895,-2.362317,1.301919071E9,776110,776759
776662,51.384865,-2.362458,1.301919071E9,776110,776759
776662,51.384846,-2.36262,1.301919071E9,776110,776759
776662,51.38482,-2.362782,1.301919071E9,776110,776759
776662,51.384792,-2.362934,1.301919071E9,776110,776759
776662,51.38476,-2.363119,1.301919071E9,776110,776759
776662,51.384724,-2.36327,1.301919071E9,776110,776759
776662,51.384686,-2.363459,1.301919071E9,776110,776759
776662,51.384583,-2.363511,1.301919071E9,776110,776759
776662,51.384464,-2.363459,1.301919071E9,776110,776759
776662,51.384388,-2.363595,1.301919071E9,776110,776759
776662,51.384373,-2.363764,1.301919071E9,776110,776759
776662,51.384346,-2.363929,1.301919071E9,776110,776759
776662,51.384308,-2.364062,1.301919071E9,776110,776759
776662,51.384277,-2.36424,1.301919071E9,776110,776759
776662,51.38427,-2.364412,1.301919071E9,776110,776759
776662,51.38421,-2.364538,1.301919071E9,776110,776759
776662,51.384117,-2.364511,1.301919071E9,776110,776759
776662,51.384003,-2.364531,1.301919071E9,776110,776759
776662,51.38391,-2.364511,1.301919071E9,776110,776759
776662,51.383804,-2.364457,1.301919071E9,776110,776759
776662,51.383717,-2.364357,1.301919071E9,776110,776759
776662,51.383644,-2.364461,1.301919071E9,776110,776759
776662,51.38362,-2.364651,1.301919071E9,776110,776759
776662,51.383614,-2.364839,1.301919071E9,776110,776759
776662,51.3836,-2.365002,1.301919071E9,776110,776759
776662,51.383575,-2.365149,1.301919071E9,776110,776759
776662,51.38355,-2.365288,1.301919071E9,776110,77675
