48.86325,2.313605,1.301919071E9,776110,776759
776662,48.863213,2.313435,1.301919071E9,776110,776759
776662,48.863186,2.313237,1.301919071E9,776110,776759
776662,48.863186,2.313081,1.301919071E9,776110,776759
776662,48.863167,2.312913,1.301919071E9,776110,776759
776662,48.86315,2.312776,1.301919071E9,776110,776759
776662,48.863132,2.312619,1.301919071E9,776110,776759
776662,48.863125,2.31246,1.301919071E9,776110,776759
776662,48.863125,2.312301,1.301919071E9,776110,776759
776662,48.863113,2.31216,1.301919071E9,776110,776759
776662,48.863106,2.312019,1.301919071E9,776110,776759
776662,48.8631,2.311874,1.301919071E9,776110,776759
776662,48.86311,2.311718,1.301919071E9,776110,776759
776662,48.863094,2.311554,1.301919071E9,776110,776759
776662,48.863075,2.311379,1.301919071E9,776110,776759
776662,48.863068,2.311203,1.301919071E9,776110,776759
776662,48.863064,2.311058,1.301919071E9,776110,776759
776662,48.86305,2.310879,1.301919071E9,776110,776759
776662,48.86305,2.310705,1.301919071E9,776110,776759
776662,48.86306,2.310554,1.301919071E9,776110,776759
776662,48.863068,2.310391,1.301919071E9,776110,776759
776662,48.86307,2.31023,1.301919071E9,776110,776759
776662,48.863087,2.310074,1.301919071E9,776110,776759
776662,48.86308,2.309936,1.301919071E9,776110,776759
776662,48.86308,2.309792,1.301919071E9,776110,776759
776662,48.86307,2.309642,1.301919071E9,776110,776759
776662,48.863056,2.309493,1.301919071E9,776110,776759
776662,48.86305,2.30934,1.301919071E9,776110,776759
776662,48.863037,2.309174,1.301919071E9,776110,776759
776662,48.86303,2.309034,1.301919071E9,776110,776759
776662,48.86305,2.308877,1.301919071E9,776110,776759
776662,48.863052,2.308729,1.301919071E9,776110,776759
776662,48.86305,2.308572,1.301919071E9,776110,776759
776662,48.863033,2.308421,1.301919071E9,776110,776759
776662,48.863033,2.308269,1.301919071E9,776110,776759
776662,48.863026,2.308118,1.301919071E9,776110,776759
776662,48.86301,2.307972,1.301919071E9,776110,776759
776662,48.86301,2.307822,1.301919071E9,776110,776759
776662,48.863003,2.307659,1.301919071E9,776110,776759
776662,48.862988,2.307524,1.301919071E9,776110,776759
776662,48.862972,2.307369,1.301919071E9,776110,776759
776662,48.86295,2.307218,1.301919071E9,776110,776759
776662,48.862938,2.307071,1.301919071E9,776110,776759
776662,48.862926,2.306898,1.301919071E9,776110,776759
776662,48.862923,2.306729,1.301919071E9,776110,776759
776662,48.862907,2.306592,1.301919071E9,776110,776759
776662,48.862892,2.306457,1.301919071E9,776110,776759
776662,48.862896,2.306307,1.301919071E9,776110,776759
776662,48.862904,2.306139,1.301919071E9,776110,776759
776662,48.862904,2.305962,1.301919071E9,776110,776759
776662,48.86289,2.305825,1.301919071E9,776110,776759
776662,48.86288,2.305652,1.301919071E9,776110,776759
776662,48.86288,2.305509,1.301919071E9,776110,776759
776662,48.86288,2.305362,1.301919071E9,776110,776759
776662,48.86288,2.305197,1.301919071E9,776110,776759
776662,48.862877,2.305053,1.301919071E9,776110,776759
776662,48.862877,2.304877,1.301919071E9,776110,776759
776662,48.862877,2.304736,1.301919071E9,776110,776759
776662,48.862877,2.304583,1.301919071E9,776110,776759
776662,48.862877,2.304426,1.301919071E9,776110,776759
776662,48.862877,2.304266,1.301919071E9,776110,776759
776662,48.86287,2.304111,1.301919071E9,776110,776759
776662,48.862854,2.303973,1.301919071E9,776110,776759
776662,48.862827,2.30382,1.301919071E9,776110,776759
776662,48.862797,2.303655,1.301919071E9,776110,776759
