.55838,-122.452545,1.301919071E9,776110,776759
776662,45.55835,-122.45273,1.301919071E9,776110,776759
776662,45.55834,-122.45289,1.301919071E9,776110,776759
776662,45.55832,-122.45303,1.301919071E9,776110,776759
776662,45.558296,-122.45319,1.301919071E9,776110,776759
776662,45.558292,-122.45334,1.301919071E9,776110,776759
776662,45.558296,-122.45347,1.301919071E9,776110,776759
776662,45.558273,-122.45361,1.301919071E9,776110,776759
776662,45.55826,-122.45378,1.301919071E9,776110,776759
776662,45.55825,-122.453926,1.301919071E9,776110,776759
776662,45.558235,-122.45406,1.301919071E9,776110,776759
776662,45.558216,-122.45421,1.301919071E9,776110,776759
776662,45.55821,-122.45434,1.301919071E9,776110,776759
776662,45.5582,-122.45449,1.301919071E9,776110,776759
776662,45.558174,-122.45481,1.301919071E9,776110,776759
776662,45.558155,-122.45496,1.301919071E9,776110,776759
776662,45.558147,-122.4551,1.301919071E9,776110,776759
776662,45.55815,-122.45524,1.301919071E9,776110,776759
776662,45.558163,-122.45537,1.301919071E9,776110,776759
776662,45.558167,-122.455505,1.301919071E9,776110,776759
776662,45.558155,-122.455666,1.301919071E9,776110,776759
776662,45.558147,-122.4558,1.301919071E9,776110,776759
776662,45.558147,-122.45594,1.301919071E9,776110,776759
776662,45.55814,-122.45608,1.301919071E9,776110,776759
776662,45.558136,-122.45624,1.301919071E9,776110,776759
776662,45.55812,-122.45637,1.301919071E9,776110,776759
776662,45.55811,-122.456505,1.301919071E9,776110,776759
776662,45.55808,-122.45665,1.301919071E9,776110,776759
776662,45.558056,-122.45678,1.301919071E9,776110,776759
776662,45.55803,-122.45691,1.301919071E9,776110,776759
776662,45.55798,-122.457054,1.301919071E9,776110,776759
776662,45.55795,-122.45718,1.301919071E9,776110,776759
776662,45.557915,-122.45731,1.301919071E9,776110,776759
776662,45.55788,-122.457466,1.301919071E9,776110,776759
776662,45.557858,-122.457596,1.301919071E9,776110,776759
776662,45.557835,-122.457726,1.301919071E9,776110,776759
776662,45.557816,-122.457855,1.301919071E9,776110,776759
776662,45.5578,-122.458,1.301919071E9,776110,776759
776662,45.55779,-122.45815,1.301919071E9,776110,776759
776662,45.55779,-122.4583,1.301919071E9,776110,776759
776662,45.55776,-122.45842,1.301919071E9,776110,776759
776662,45.557728,-122.45855,1.301919071E9,776110,776759
776662,45.557697,-122.45868,1.301919071E9,776110,776759
776662,45.55766,-122.45883,1.301919071E9,776110,776759
776662,45.557636,-122.45897,1.301919071E9,776110,776759
776662,45.557606,-122.45911,1.301919071E9,776110,776759
776662,45.55758,-122.45925,1.301919071E9,776110,776759
776662,45.55755,-122.45939,1.301919071E9,776110,776759
776662,45.55752,-122.45953,1.301919071E9,776110,776759
776662,45.557503,-122.45967,1.301919071E9,776110,776759
776662,45.557484,-122.459816,1.301919071E9,776110,776759
776662,45.55748,-122.45995,1.301919071E9,776110,776759
776662,45.557472,-122.46011,1.301919071E9,776110,776759
776662,45.557487,-122.46026,1.301919071E9,776110,776759
776662,45.557507,-122.46041,1.301919071E9,776110,776759
776662,45.55753,-122.46054,1.301919071E9,776110,776759
