,5.4721274,1.301919071E9,776110,776759
776662,51.410492,5.4707594,1.301919071E9,776110,776759
776662,51.410408,5.470842,1.301919071E9,776110,776759
776662,51.410408,5.470842,1.301919071E9,776110,776759
776662,51.41121,5.4680233,1.301919071E9,776110,776759
776662,51.41113,5.4681907,1.301919071E9,776110,776759
776662,51.411095,5.468027,1.301919071E9,776110,776759
776662,51.411125,5.467897,1.301919071E9,776110,776759
776662,51.411198,5.467797,1.301919071E9,776110,776759
776662,51.41124,5.467678,1.301919071E9,776110,776759
776662,51.411312,5.467598,1.301919071E9,776110,776759
776662,51.411404,5.467523,1.301919071E9,776110,776759
776662,51.411476,5.4674573,1.301919071E9,776110,776759
776662,51.411514,5.4673243,1.301919071E9,776110,776759
776662,51.411594,5.4673786,1.301919071E9,776110,776759
776662,51.411674,5.467458,1.301919071E9,776110,776759
776662,51.411747,5.467574,1.301919071E9,776110,776759
776662,51.41184,5.4676743,1.301919071E9,776110,776759
776662,51.411907,5.4678183,1.301919071E9,776110,776759
776662,51.411995,5.4679437,1.301919071E9,776110,776759
776662,51.412045,5.4680505,1.301919071E9,776110,776759
776662,51.41212,5.46821,1.301919071E9,776110,776759
776662,51.412186,5.4683623,1.301919071E9,776110,776759
776662,51.412262,5.46849,1.301919071E9,776110,776759
776662,51.412342,5.4686174,1.301919071E9,776110,776759
776662,51.412415,5.4687166,1.301919071E9,776110,776759
776662,51.412468,5.468852,1.301919071E9,776110,776759
776662,51.412556,5.468965,1.301919071E9,776110,776759
776662,51.412647,5.469084,1.301919071E9,776110,776759
776662,51.412758,5.4692764,1.301919071E9,776110,776759
776662,51.412823,5.4694376,1.301919071E9,776110,776759
776662,51.412888,5.469598,1.301919071E9,776110,776759
776662,51.412964,5.4696918,1.301919071E9,776110,776759
776662,51.413017,5.469809,1.301919071E9,776110,776759
776662,51.41308,5.469904,1.301919071E9,776110,776759
776662,51.413166,5.4700494,1.301919071E9,776110,776759
776662,51.413235,5.470136,1.301919071E9,776110,776759
776662,51.413307,5.4702277,1.301919071E9,776110,776759
776662,51.41339,5.4703674,1.301919071E9,776110,776759
77
