,20.810455,-156.61385,1.301919071E9,776110,776759
776662,20.810448,-156.61398,1.301919071E9,776110,776759
776662,20.81045,-156.61406,1.301919071E9,776110,776759
776662,20.810448,-156.61412,1.301919071E9,776110,776759
776662,20.810448,-156.61426,1.301919071E9,776110,776759
776662,20.810448,-156.61433,1.301919071E9,776110,776759
776662,20.81045,-156.61441,1.301919071E9,776110,776759
776662,20.81045,-156.61447,1.301919071E9,776110,776759
776662,20.81045,-156.61455,1.301919071E9,776110,776759
776662,20.810448,-156.61462,1.301919071E9,776110,776759
776662,20.810448,-156.6147,1.301919071E9,776110,776759
776662,20.810446,-156.61476,1.301919071E9,776110,776759
776662,20.810446,-156.61484,1.301919071E9,776110,776759
776662,20.810444,-156.6149,1.301919071E9,776110,776759
776662,20.81044,-156.61497,1.301919071E9,776110,776759
776662,20.810434,-156.61525,1.301919071E9,776110,776759
776662,20.810436,-156.61539,1.301919071E9,776110,776759
776662,20.810432,-156.61552,1.301919071E9,776110,776759
776662,20.810429,-156.61566,1.301919071E9,776110,776759
776662,20.810423,-156.6158,1.301919071E9,776110,776759
776662,20.810415,-156.61594,1.301919071E9,776110,776759
776662,20.81041,-156.61606,1.301919071E9,776110,776759
776662,20.810408,-156.61612,1.301919071E9,776110,776759
776662,20.810406,-156.61618,1.301919071E9,776110,776759
776662,20.810406,-156.61626,1.301919071E9,776110,776759
776662,20.810404,-156.61632,1.301919071E9,776110,776759
776662,20.810398,-156.61652,1.301919071E9,776110,776759
776662,20.810396,-156.61658,1.301919071E9,776110,776759
776662,20.810396,-156.61664,1.301919071E9,776110,776759
776662,20.810394,-156.61671,1.301919071E9,776110,776759
776662,20.810396,-156.61678,1.301919071E9,776110,776759
776662,20.810394,-156.61684,1.301919071E9,776110,776759
776662,20.810394,-156.6169,1.301919071E9,776110,776759
776662,20.810394,-156.61697,1.301919071E9,776110,776759
776662,20.810392,-156.61703,1.301919071E9,776110,776759
776662,20.810392,-156.6171,1.301919071E9,776110,776759
776662,20.810392,-156.61716,1.301919071E9,776110,776759
776662,20.810389,-156.61723,1.301919071E9,776110,776759
776662,20.810387,-156.6173,1.301919071E9,776110,776759
776662,20.810385,-156.61736,1.301919071E9,776110,776759
776662,20.810383,-156.6175,1.301919071E9,776110,776759
776662,20.81038,-156.61757,1.301919071E9,776110,776759
776662,20.810379,-156.61769,1.301919071E9,776110,776759
776662,20.81038,-156.61813,1.301919071E9,776110,776759
776662,20.810387,-156.61826,1.301919071E9,776110,776759
776662,20.810389,-156.61832,1.301919071E9,776110,776759
776662,20.81039,-156.61838,1.301919071E9,776110,776759
776662,20.810392,-156.61844,1.301919071E9,776110,776759
776662,20.810394,-156.6185,1.301919071E9,776110,776759
776662,20.810396,-156.61856,1.301919071E9,776110,776759
776662,20.810398,-156.61864,1.301919071E9,776110,776759
776662,20.810404,-156.61871,1.301919071E9,776110,776759
776662,20.81041,-156.61877,1.301919071E9,776110,776759
776662,20.810413,-156.61884,1.301919071E9,776110,776759
776662,20.810421,-156.61891,1.301919071E9,776110,776759
776662,20.81043,-156.61897,1.301919071E9,776110,776759
776662,20.81044,-156.61905,1.301919071E9,776110,776759
776662,20.810516,-156.6195,1.301919071E9,776110,776759
776662,20.810528,-156.61957,1.301919071E9,776110,776759
776662,20.81054,-156.61963,1.301919071E9,776110,776759
776662,20.81055,-156.61969,1.301919071E9,776110,776759
776662,20.810562,-156.61975,1.301919071E9,776110,776759
776662,20.810575,-156.61981,1.301919071E9,776110,776759
776662,20.810589,-156.61987,1.301919071E9,776110,776759
776662,20.810602,-156.61993,1.301919071E9,776110,776759
776662,20.810616,-156.62,1.301919071E9,776110,776759
776662,20.81063,-156.62004,1.301919071E9,776110,776759
