,-80.35699,1.301919071E9,776110,776759
776662,25.821436,-80.35689,1.301919071E9,776110,776759
776662,25.821424,-80.35677,1.301919071E9,776110,776759
776662,25.821428,-80.35667,1.301919071E9,776110,776759
776662,25.821514,-80.35661,1.301919071E9,776110,776759
776662,25.821615,-80.35659,1.301919071E9,776110,776759
776662,25.821705,-80.356544,1.301919071E9,776110,776759
776662,25.821789,-80.356606,1.301919071E9,776110,776759
776662,25.821812,-80.35672,1.301919071E9,776110,776759
776662,25.821836,-80.35683,1.301919071E9,776110,776759
776662,25.821857,-80.35693,1.301919071E9,776110,776759
776662,25.821861,-80.35704,1.301919071E9,776110,776759
776662,25.821875,-80.35714,1.301919071E9,776110,776759
776662,25.821915,-80.35725,1.301919071E9,776110,776759
776662,25.821945,-80.35735,1.301919071E9,776110,776759
776662,25.821981,-80.35745,1.301919071E9,776110,776759
776662,25.822025,-80.35754,1.301919071E9,776110,776759
776662,25.82206,-80.35765,1.301919071E9,776110,776759
776662,25.822128,-80.35773,1.301919071E9,776110,776759
776662,25.822184,-80.35781,1.301919071E9,776110,776759
776662,25.822247,-80.35788,1.301919071E9,776110,776759
776662,25.822346,-80.35792,1.301919071E9,776110,776759
776662,25.822428,-80.357864,1.301919071E9,776110,776759
776662,25.822468,-80.35777,1.301919071E9,776110,776759
776662,25.822517,-80.35767,1.301919071E9,776110,776759
776662,25.822573,-80.35759,1.301919071E9,776110,776759
776662,25.82263,-80.3575,1.301919071E9,776110,776759
776662,25.82272,-80.357475,1.301919071E9,776110,776759
776662,25.822807,-80.357506,1.301919071E9,776110,776759
776662,25.822865,-80.35754,1.301919071E9,776110,776759
776662,26.109138,-80.10677,1.301919071E9,776110,776759
776662,26.10916,-80.10667,1.301919071E9,776110,776759
776662,26.109219,-80.10657,1.301919071E9,776110,776759
776662,26.109285,-80.10648,1.301919071E9,776110,776759
776662,26.109282,-80.10637,1.301919071E9,776110,776759
776662,26.109236,-80.10626,1.301919071E9,776110,776759
776662,26.1092,-80.10616,1.301919071E9,776110,776759
776662,26.109226,-80.10606,1.301919071E9,776110,776759
776662,26.109297,-80.105995,1.301919071E9,776110,776759
776662,26.109365,-80.10593,1.301919071E9,776110,776759
776662,26.109442,-80.105865,1.301919071E9,776110,776759
776662,26.109524,-80.1058,1.301919071E9,776110,776759
776662,26.109606,-80.10575,1.301919071E9,776110,776759
