,5.4663477,1.301919071E9,776110,776759
776662,51.437355,5.466189,1.301919071E9,776110,776759
776662,51.437366,5.4660378,1.301919071E9,776110,776759
776662,51.43737,5.4658885,1.301919071E9,776110,776759
776662,51.437363,5.465707,1.301919071E9,776110,776759
776662,51.437366,5.4655647,1.301919071E9,776110,776759
776662,51.43732,5.4654045,1.301919071E9,776110,776759
776662,51.437244,5.465278,1.301919071E9,776110,776759
776662,51.43716,5.4651737,1.301919071E9,776110,776759
776662,51.43705,5.465091,1.301919071E9,776110,776759
776662,51.43697,5.4649854,1.301919071E9,776110,776759
776662,51.436905,5.46483,1.301919071E9,776110,776759
776662,51.436844,5.464726,1.301919071E9,776110,776759
776662,51.436707,5.4646025,1.301919071E9,776110,776759
776662,51.436596,5.4645,1.301919071E9,776110,776759
776662,51.436596,5.464306,1.301919071E9,776110,776759
776662,51.436573,5.464181,1.301919071E9,776110,776759
776662,51.436523,5.4640117,1.301919071E9,776110,776759
776662,51.43648,5.4638824,1.301919071E9,776110,776759
776662,51.43645,5.4637403,1.301919071E9,776110,776759
776662,51.436413,5.4635677,1.301919071E9,776110,776759
776662,51.43636,5.4634676,1.301919071E9,776110,776759
776662,51.43625,5.46341,1.301919071E9,776110,776759
776662,51.436176,5.463283,1.301919071E9,776110,776759
776662,51.436153,5.463155,1.301919071E9,776110,776759
776662,51.436134,5.4630237,1.301919071E9,776110,776759
776662,51.43606,5.46277,1.301919071E9,776110,776759
776662,51.436016,5.462615,1.301919071E9,776110,776759
776662,51.43597,5.4624634,1.301919071E9,776110,776759
776662,51.435917,5.4623375,1.301919071E9,776110,776759
776662,51.435856,5.4624214,1.301919071E9,776110,776759
776662,51.435802,5.462592,1.301919071E9,776110,776759
776662,51.43573,5.462759,1.301919071E9,776110,776759
776662,51.43566,5.462907,1.301919071E9,776110,776759
776662,51.43563,5.463052,1.301919071E9,776110,776759
776662,51.435577,5.4631987,1.301919071E9,776110,776759
776662,51.435524,5.4633517,1.301919071E9,776110,776759
776662,51.435474,5.463509,1.301919071E9,776110,776759
776662,51.435425,5.46367,1.301919071E9,776110,776759
776662,51.43539,5.4638314,1.301919071E9,776110,776759
