38362,-70.64931,1.301919071E9,776110,776759
776662,-33.438354,-70.64917,1.301919071E9,776110,776759
776662,-33.438335,-70.64895,1.301919071E9,776110,776759
776662,-33.438324,-70.648796,1.301919071E9,776110,776759
776662,-33.438313,-70.64866,1.301919071E9,776110,776759
776662,-33.438305,-70.64855,1.301919071E9,776110,776759
776662,-33.438293,-70.64843,1.301919071E9,776110,776759
776662,-33.438282,-70.64826,1.301919071E9,776110,776759
776662,-33.438255,-70.64805,1.301919071E9,776110,776759
776662,-33.438244,-70.64792,1.301919071E9,776110,776759
776662,-33.438206,-70.64757,1.301919071E9,776110,776759
776662,-33.438187,-70.64741,1.301919071E9,776110,776759
776662,-33.43817,-70.64724,1.301919071E9,776110,776759
776662,-33.438152,-70.647095,1.301919071E9,776110,776759
776662,-33.438137,-70.64694,1.301919071E9,776110,776759
776662,-33.43811,-70.64675,1.301919071E9,776110,776759
776662,-33.438095,-70.64655,1.301919071E9,776110,776759
776662,-33.438084,-70.64645,1.301919071E9,776110,776759
776662,-33.438072,-70.64633,1.301919071E9,776110,776759
776662,-33.438065,-70.646225,1.301919071E9,776110,776759
776662,-33.438053,-70.64611,1.301919071E9,776110,776759
776662,-33.43804,-70.645996,1.301919071E9,776110,776759
776662,-33.43803,-70.64588,1.301919071E9,776110,776759
776662,-33.438023,-70.64576,1.301919071E9,776110,776759
776662,-33.43801,-70.645645,1.301919071E9,776110,776759
776662,-33.438,-70.64553,1.301919071E9,776110,776759
776662,-33.43798,-70.64534,1.301919071E9,776110,776759
776662,-33.43797,-70.645226,1.301919071E9,776110,776759
776662,-33.437958,-70.6451,1.301919071E9,776110,776759
776662,-33.437946,-70.645,1.301919071E9,776110,776759
776662,-33.43793,-70.644875,1.301919071E9,776110,776759
776662,-33.43792,-70.64475,1.301919071E9,776110,776759
776662,-33.437893,-70.644516,1.301919071E9,776110,776759
776662,-33.43788,-70.644394,1.301919071E9,776110,776759
776662,-33.43787,-70.64428,1.301919071E9,776110,776759
776662,-33.43786,-70.64417,1.301919071E9,776110,776759
776662,-33.437847,-70.64406,1.301919071E9,776110,776759
776662,-33.437836,-70.64394,1.301919071E9,776110,776759
776662,-33.437824,-70.64384,1.301919071E9,776110,776759
776662,-33.437836,-70.64395,1.301919071E9,776110,776759
776662,-33.437824,-70.643845,1.301919071E9,776110,776759
776662,-33.437782,-70.6435,1.301919071E9,776110,776759
776662,-33.437763,-70.64334,1.301919071E9,776110,776759
776662,-33.437717,-70.64312,1.301919071E9,776110,776759
776662,-33.437683,-70.64297,1.301919071E9,776110,776759
776662,-33.437645,-70.642815,1.301919071E9,776110,776759
776662,-33.43762,-70.6427,1.301919071E9,776110,776759
776662,-33.43758,-70.64255,1.301919071E9,776110,776759
776662,-33.437542,-70.64238,1.301919071E9,776110,776759
776662,-33.437496,-70.64219,1.301919071E9,776110,776759
776662,-33.437466,-70.64205,1.301919071E9,776110,776759
776662,-33.437424,-70.64188,1.301919071E9,776110,776759
776662,-33.437393,-70.64174,1.301919071E9,776110,776759
776662,-33.437363,-70.64161,1.301919071E9,776110,776759
776662,-33.43732,-70.64143,1.301919071E9,776110,776759
776662,-33.437275,-70.641235,1.301919071E9,776110,776759
776662,-33.43725,-70.641136,1.301919071E9,776110,776759
776662,-33.43722,-70.64101,1.301919071E9,776110,776759
776662,-33.437176,-70.640816,1.301919071E9,776110,776759
776662,-33.43714,-70.64069,1.301919071E9,776110,776759
776662,-33.43711,-70.64057,1.301919071E9,776110,776759
776662,-33.43706,-70.640396,1.301919071E9,776110,776759
776662,-33.43702,-70.64022,1.301919071E9,776110,776759
776662,-33.43699,-70.640114,1.301919071E9,776110,776759
776662,-33.436943,-70.64001,1.301919071E9,776110,776759
776662,-33.436943,-70.63983,1.301919071E9,776110,776759
776662,-33.436947,-70.639694,1.301919071E9,776110,776759
776662,-33.43695,-70.63944,1.301919071E9,776110,776759
776662,-33.43683,-70.6392,1.301919071E9,776110,776759
776662,-33.43674,-70.639175,1.301919071E9,776110,776759
776662,-33.43665,-70.63915,1.301919071E9,776110,776759
776662,-33.436535,-70.63912,1.301919071E9,776110,776759
776662,-33.436443,-70.6391,1.301919071E9,776110,776759
776662,-33.436348,-70.63907,1.301919071E9,776110,776759
776662,-33.436253,-70.639046,1.301919071E9,776110,776759
776662,-33.436165,-70.63902,1.301919071E9,776110,776759
776662,-33.43604,-70.63899,1.301919071E9,776110,776759
776662,-33.43593,-70.63896,1.301919071E9,776110,776759
776662,-33.435837,-70.63894,1.301919071E9,776110,776759
776662,-33.435776,-70.638855,1.301919071E9,776110,776759
776662,-33.435688,-70.63879,1.301919071E9,776110,776759
776662,-33.4356,-70.638756,1.301919071E9,776110,776759
776662,-33.435627,-70.6386,1.301919071E9,776110,776759
776662,-33.435658,-70.63846,1.301919071E9,776110,776759
776662,-33.435696,-70.63829,1.301919071E9,776110,776759
776662,-33.435726,-70.63816,1.301919071E9,776110,776759
776662,-33.435757,-70.63802,1.301919071E9,776110,776759
776662,-33.435787,-70.63789,1.301919071E9,776110,776759
776662,-33.435818,-70.63777,1.301919071E9,776110,776759
776662,-33.43585,-70.637634,1.301919071E9,776110,776759
776662,-33.435883,-70.63748,1.301919071E9,776110,776759
776662,-33.435913,-70.637344,1.301919071E9,776110,776759
776662,-33.435944,-70.637215,1.301919071E9,776110,776759
776662,-33.435978,-70.63706,1.301919071E9,776110,776759
776662,-33.436012,-70.636894,1.301919071E9,776110,776759
776662,-33.43604,-70.63678,1.301919071E9,776110,776759
776662,-33.436077,-70.63662,1.301919071E9,776110,776759
776662,-33.436104,-70.6365,1.301919071E9,776110,776759
776662,-33.436134,-70.63636,1.301919071E9,776110,776759
776662,-33.436207,-70.6362,1.301919071E9,776110,776759
776662,-33.436214,-70.63602,1.301919071E9,776110,776759
776662,-33.436237,-70.63589,1.301919071E9,776110,776759
776662,-33.436268,-70.635765,1.301919071E9,776110,776759
776662,-33.436295,-70.63564,1.301919071E9,776110,776759
776662,-33.436295,-70.6355,1.301919071E9,776110,776759
776662,-33.43629,-70.635376,1.301919071E9,776110,776759
776662,-33.436176,-70.63538,1.301919071E9,776110,776759
776662,-33.436054,-70.63539,1.301919071E9,776110,776759
776662,-33.43595,-70.63538,1.301919071E9,776110,776759
776662,-33.435844,-70.63536,1.301919071E9,776110,776759
776662,-33.43573,-70.63536,1.301919071E9,776110,776759
776662,-33.43564,-70.63535,1.301919071E9,776110,776759
776662,-33.43548,-70.63535,1.301919071E9,776110,776759
776662,-33.43536,-70.635376,1.301919071E9,776110,776759
776662,-33.43527,-70.63543,1.301919071E9,776110,776759
776662,-33.435177,-70.63547,1.301919071E9,776110,776759
776662,-33.43509,-70.63544,1.301919071E9,776110,776759
776662,-33.434998,-70.63545,1.301919071E9,776110,776759
776662,-33.43491,-70.63541,1.301919071E9,776110,776759
776662,-33.43482,-70.63545,1.301919071E9,776110,776759
776662,-33.434746,-70.63538,1.301919071E9,776110,776759
776662,-33.43474,-70.63525,1.301919071E9,776110,776759
776662,-33.434727,-70.63513,1.301919071E9,776110,776759
776662,-33.434723,-70.63502,1.301919071E9,776110,776759
776662,-33.434723,-70.6349,1.301919071E9,776110,776759
776662,-33.434708,-70.63478,1.301919071E9,776110,776759
776662,-33.434666,-70.63468,1.301919071E9,776110,776759
776662,-33.43457,-70.63462,1.301919071E9,776110,776759
776662,-33.434456,-70.63461,1.301919071E9,776110,776759
776662,-33.43437,-70.63464,1.301919071E9,776110,776759
776662,-33.43437,-70.63464,1.301919071E9,776110,776759
776662,-33.43442,-70.6343,1.301919071E9,776110,776759
776662,-33.43453,-70.634384,1.301919071E9,776110,776759
776662,-33.434647,-70.6344,1.301919071E9,776110,776759
