,13.053598,1.301919071E9,776110,776759
776662,55.633823,13.0537,1.301919071E9,776110,776759
776662,55.633892,13.053836,1.301919071E9,776110,776759
776662,55.63397,13.053959,1.301919071E9,776110,776759
776662,55.63404,13.054072,1.301919071E9,776110,776759
776662,55.634144,13.054143,1.301919071E9,776110,776759
776662,55.63423,13.054218,1.301919071E9,776110,776759
776662,55.63431,13.054301,1.301919071E9,776110,776759
776662,55.6344,13.054378,1.301919071E9,776110,776759
776662,55.634487,13.05443,1.301919071E9,776110,776759
776662,55.63459,13.054449,1.301919071E9,776110,776759
776662,55.63468,13.054442,1.301919071E9,776110,776759
776662,55.634773,13.054448,1.301919071E9,776110,776759
776662,55.63487,13.054414,1.301919071E9,776110,776759
776662,55.63495,13.054317,1.301919071E9,776110,776759
776662,55.63502,13.054209,1.301919071E9,776110,776759
776662,55.63507,13.054056,1.301919071E9,776110,776759
776662,55.63491,13.053884,1.301919071E9,776110,776759
776662,55.63497,13.053725,1.301919071E9,776110,776759
776662,55.635006,13.05355,1.301919071E9,776110,776759
776662,55.635044,13.053388,1.301919071E9,776110,776759
776662,55.635094,13.053225,1.301919071E9,776110,776759
776662,55.63513,13.053041,1.301919071E9,776110,776759
776662,55.635166,13.052887,1.301919071E9,776110,776759
776662,55.63524,13.052792,1.301919071E9,776110,776759
776662,55.635326,13.052905,1.301919071E9,776110,776759
776662,55.6354,13.053034,1.301919071E9,776110,776759
776662,55.6355,13.053118,1.301919071E9,776110,776759
776662,55.635536,13.053299,1.301919071E9,776110,776759
776662,55.63554,13.05348,1.301919071E9,776110,776759
776662,55.63553,13.053663,1.301919071E9,776110,776759
776662,55.635475,13.053823,1.301919071E9,776110,776759
776662,55.6354,13.053985,1.301919071E9,776110,776759
776662,55.63533,13.054104,1.301919071E9,776110,776759
776662,55.635258,13.054167,1.301919071E9,776110,776759
776662,55.66046,13.11068,1.301919071E9,776110,776759
776662,55.660435,13.110617,1.301919071E9,776110,776759
776662,55.660347,13.110733,1.301919071E9,776110,776759
776662,55.66032,13.110899,1.301919071E9,776110,776759
776662,55.66025,13.111026,1.301919071E9,776110,776759
776662,55.66015,13.111095,1.301919071E9,776110,776759
776662,55.66004,13.111145,1.301919071E9,776110,776759
776662,55.65995,13.11121,1.301919071E9,776110,776759
776662,55.659863,13.11126,1.301919071E9,776110,776759
776662,55.659775,13.111315,1.301919071E9,776110,776759
776662,55.659687,13.111372,1.301919071E9,776110,776759
776662,55.65966,13.111549,1.301919071E9,776110,776759
776662,55.659733,13.111702,1.301919071E9,776110,776759
776662,55.659805,13.111827,1.301919071E9,776110,776759
776662,55.659874,13.111944,1.301919071E9,776110,776759
776662,55.659943,13.112063,1.301919071E9,776110,776759
776662,55.660015,13.11217,1.301919071E9,776110,776759
776662,55.660088,13.112283,1.301919071E9,776110,776759
