45,5.453888,1.301919071E9,776110,776759
776662,51.431072,5.453795,1.301919071E9,776110,776759
776662,51.43103,5.453681,1.301919071E9,776110,776759
776662,51.430996,5.453552,1.301919071E9,776110,776759
776662,51.430943,5.453434,1.301919071E9,776110,776759
776662,51.430813,5.45329,1.301919071E9,776110,776759
776662,51.430748,5.4531965,1.301919071E9,776110,776759
776662,51.430706,5.453083,1.301919071E9,776110,776759
776662,51.43069,5.4529486,1.301919071E9,776110,776759
776662,51.43075,5.452766,1.301919071E9,776110,776759
776662,51.430706,5.4526334,1.301919071E9,776110,776759
776662,51.43064,5.452506,1.301919071E9,776110,776759
776662,51.430595,5.452391,1.301919071E9,776110,776759
776662,51.43052,5.4521723,1.301919071E9,776110,776759
776662,51.430477,5.4520493,1.301919071E9,776110,776759
776662,51.430447,5.4519277,1.301919071E9,776110,776759
776662,51.430386,5.4518137,1.301919071E9,776110,776759
776662,51.430344,5.4516945,1.301919071E9,776110,776759
776662,51.43028,5.4514775,1.301919071E9,776110,776759
776662,51.43021,5.4512553,1.301919071E9,776110,776759
776662,51.430157,5.4511523,1.301919071E9,776110,776759
776662,51.430103,5.4510264,1.301919071E9,776110,776759
776662,51.430042,5.45089,1.301919071E9,776110,776759
776662,51.429943,5.450705,1.301919071E9,776110,776759
776662,51.42991,5.4505863,1.301919071E9,776110,776759
776662,51.429863,5.4504185,1.301919071E9,776110,776759
776662,51.429867,5.4502025,1.301919071E9,776110,776759
776662,51.4299,5.450008,1.301919071E9,776110,776759
776662,51.429844,5.4498577,1.301919071E9,776110,776759
776662,51.42979,5.4497104,1.301919071E9,776110,776759
776662,51.429745,5.4495955,1.301919071E9,776110,776759
776662,51.429638,5.4495363,1.301919071E9,776110,776759
776662,51.4296,5.4493914,1.301919071E9,776110,776759
776662,51.42956,5.449221,1.301919071E9,776110,776759
776662,51.429535,5.449096,1.301919071E9,776110,776759
776662,51.42949,5.448966,1.301919071E9,776110,776759
776662,51.42941,5.448788,1.301919071E9,776110,776759
776662,51.42933,5.4486527,1.301919071E9,776110,776759
776662,51.429253,5.4485183,1.301919071E9,776110,776759
776662,51.429184,5.448391,1.301919071E9,776110,776759
776662,51.429127,5.448279,1.301919071E9,776110,776759
776662,51.429047,5.4481583,1.301919071E9,776110,776759
776662,51.428978,5.448035,1.301919071E9,776110,776759
776662,51.428925,5.447912,1.301919071E9,776110,776759
776662,51.42898,5.4477673,1.301919071E9,776110,776759
776662,51.429047,5.4476027,1.301919071E9,776110,776759
776662,51.42912,5.4475,1.301919071E9,776110,776759
776662,51.429165,5.4473696,1.301919071E9,776110,776759
776662,51.42922,5.4472046,1.301919071E9,776110,776759
776662,51.429306,5.4471607,1.301919071E9,776110,776759
776662,51.42941,5.447051,1.301919071E9,776110,776759
776662,51.42948,5.446982,1.301919071E9,776110,776759
776662,51.42956,5.4469056,1.301919071E9,776110,776759
776662,51.42964,5.446837,1.301919071E9,776110,776759
776662,51.42973,5.4467716,1.301919071E9,776110,776759
776662,51.429794,5.446684,1.301919071E9,776110,776759
776662,51.429882,5.4466023,1.301919071E9,776110,776759
776662,51.429962,5.4465327,1.301919071E9,776110,776759
776662,51.430084,5.4464493,1.301919071E9,776110,776759
776662,51.430183,5.4463387,1.301919071E9,776110,776759
776662,51.43026,5.4462466,1.301919071E9,776110,776759
776662,51.430347,5.4461513,1.301919071E9,776110,776759
776662,51.430443,5.446052,1.301919071E9,776110,776759
776662,51.43055,5.445975,1.301919071E9,776110,776759
776662,51.430645,5.445879,1.301919071E9,776110,776759
776662,51.430744,5.44578,1.301919071E9,776110,776759
776662,51.430832,5.445719,1.301919071E9,776110,776759
776662,51.430923,5.445639,1.301919071E9,776110,776759
776662,51.431015,5.4455523,1.301919071E9,776110,776759
776662,51.431118,5.445465,1.301919071E9,776110,776759
776662,51.43121,5.445379,1.301919071E9,776110,776759
776662,51.431305,5.445294,1.301919071E9,776110,776759
776662,51.431416,5.445216,1.301919071E9,776110,776759
776662,51.43151,5.4451437,1.301919071E9,776110,776759
776662,51.431587,5.445043,1.301919071E9,776110,776759
776662,51.431664,5.444926,1.301919071E9,776110,776759
776662,51.43173,5.4447856,1.301919071E9,776110,776759
776662,51.431763,5.444639,1.301919071E9,776110,776759
776662,51.43183,5.4444947,1.301919071E9,776110,776759
776662,51.431892,5.444355,1.301919071E9,776110,776759
776662,51.431965,5.444201,1.301919071E9,776110,776759
776662,51.432026,5.4440527,1.301919071E9,776110,776759
776662,51.432095,5.443901,1.301919071E9,776110,776759
776662,51.43215,5.4437447,1.301919071E9,776110,776759
776662,51.43222,5.4436,1.301919071E9,776110,776759
776662,51.432293,5.443447,1.301919071E9,776110,776759
776662,51.432384,5.4433036,1.301919071E9,776110,776759
776662,51.43247,5.4431567,1.301919071E9,776110,776759
776662,51.43251,5.442999,1.301919071E9,776110,776759
776662,51.432575,5.4428453,1.301919071E9,776110,776759
776662,51.432644,5.442688,1.301919071E9,776110,776759
776662,51.432716,5.442535,1.301919071E9,776110,776759
776662,51.432785,5.4423842,1.301919071E9,776110,776759
776662,51.432846,5.4422326,1.301919071E9,776110,776759
776662,51.43291,5.4420795,1.301919071E9,776110,776759
776662,51.432926,5.441917,1.301919071E9,776110,776759
776662,51.432938,5.441747,1.301919071E9,776110,776759
776662,51.432957,5.4415894,1.301919071E9,776110,776759
776662,51.433014,5.441401,1.301919071E9,776110,776759
776662,51.433033,5.441225,1.301919071E9,776110,776759
776662,51.43305,5.4410577,1.301919071E9,776110,776759
776662,51.433075,5.4408927,1.301919071E9,776110,776759
776662,51.433098,5.4407187,1.301919071E9,776110,776759
776662,51.433125,5.440543,1.301919071E9,776110,776759
776662,51.433147,5.4403696,1.301919071E9,776110,776759
776662,51.433132,5.4402146,1.301919071E9,776110,776759
776662,51.433113,5.440052,1.301919071E9,776110,776759
776662,51.433117,5.439862,1.301919071E9,776110,776759
776662,51.43319,5.439686,1.301919071E9,776110,776759
776662,51.43322,5.4395638,1.301919071E9,776110,776759
776662,51.43326,5.4393926,1.301919071E9,776110,776759
776662,51.43328,5.439192,1.301919071E9,776110,776759
776662,51.433315,5.4390163,1.301919071E9,776110,776759
776662,51.433327,5.4388704,1.301919071E9,776110,776759
776662,51.433376,5.4387007,1.301919071E9,776110,776759
776662,51.433407,5.438522,1.301919071E9,776110,776759
776662,51.433422,5.438355,1.301919071E9,776110,776759
776662,51.433426,5.4381847,1.301919071E9,776110,776759
776662,51.43345,5.4380054,1.301919071E9,776110,776759
776662,51.43348,5.43782,1.301919071E9,776110,776759
776662,51.433506,5.4376426,1.301919071E9,776110,776759
776662,51.433525,5.4374547,1.301919071E9,776110,776759
776662,51.433525,5.4372587,1.301919071E9,776110,776759
776662,51.433525,5.437062,1.301919071E9,776110,776759
776662,51.433586,5.436876,1.301919071E9,776110,776759
776662,51.433628,5.4366965,1.301919071E9,776110,776759
776662,51.433636,5.4365044,1.301919071E9,776110,776759
776662,51.43364,5.4363103,1.301919071E9,776110,776759
776662,51.43365,5.4361143,1.301919071E9,776110,776759
776662,51.433678,5.435935,1.301919071E9,776110,776759
776662,51.43369,5.4357367,1.301919071E9,776110,776759
776662,51.433727,5.4355354,1.301919071E9,776110,776759
776662,51.433765,5.435325,1.301919071E9,776110,776759
776662,51.433804,5.435122,1.301919071E9,776110,776759
776662,51.43382,5.43493,1.301919071E9,776110,776759
776662,51.433834,5.4347296,1.301919071E9,776110,776759
776662,51.433865,5.434533,1.301919071E9,776110,776759
776662,51.433887,5.4343333,1.301919071E9,776110,776759
776662,51.433933,5.4341364,1.301919071E9,776110,776759
776662,51.433983,5.4339385,1.301919071E9,776110,776759
776662,51.43402,5.433747,1.301919071E9,776110,776759
776662,51.434063,5.433539,1.301919071E9,776110,776759
776662,51.43413,5.4332356,1.301919071E9,776110,776759
776662,51.434208,5.4330263,1.301919071E9,776110,776759
776662,51.434242,5.4328427,1.301919071E9,776110,776759
776662,51.43427,5.432641,1.301919071E9,776110,776759
776662,51.4343,5.4324474,1.301919071E9,776110,776759
776662,51.43435,5.432257,1.301919071E9,776110,776759
776662
