.888302,-156.68326,1.301919071E9,776110,776759
776662,20.88837,-156.68327,1.301919071E9,776110,776759
776662,20.888441,-156.6833,1.301919071E9,776110,776759
776662,20.888514,-156.68332,1.301919071E9,776110,776759
776662,20.888586,-156.68335,1.301919071E9,776110,776759
776662,20.88866,-156.68336,1.301919071E9,776110,776759
776662,20.888733,-156.6834,1.301919071E9,776110,776759
776662,20.888807,-156.68341,1.301919071E9,776110,776759
776662,20.888952,-156.68346,1.301919071E9,776110,776759
776662,20.889088,-156.6835,1.301919071E9,776110,776759
776662,20.889153,-156.68353,1.301919071E9,776110,776759
776662,20.889402,-156.68362,1.301919071E9,776110,776759
776662,20.889523,-156.68367,1.301919071E9,776110,776759
776662,20.889648,-156.68372,1.301919071E9,776110,776759
776662,20.889786,-156.68376,1.301919071E9,776110,776759
776662,20.889854,-156.68379,1.301919071E9,776110,776759
776662,20.889927,-156.6838,1.301919071E9,776110,776759
776662,20.89007,-156.68385,1.301919071E9,776110,776759
776662,20.890215,-156.6839,1.301919071E9,776110,776759
776662,20.890285,-156.68391,1.301919071E9,776110,776759
776662,20.890358,-156.68393,1.301919071E9,776110,776759
776662,20.89043,-156.68396,1.301919071E9,776110,776759
776662,20.8905,-156.68398,1.301919071E9,776110,776759
776662,20.890642,-156.68402,1.301919071E9,776110,776759
776662,20.890785,-156.68407,1.301919071E9,776110,776759
776662,20.89093,-156.68411,1.301919071E9,776110,776759
776662,20.891003,-156.68413,1.301919071E9,776110,776759
776662,20.891077,-156.68416,1.301919071E9,776110,776759
776662,20.891151,-156.68417,1.301919071E9,776110,776759
776662,20.891304,-156.68422,1.301919071E9,776110,776759
776662,20.891382,-156.68423,1.301919071E9,776110,776759
776662,20.891462,-156.68427,1.301919071E9,776110,776759
776662,20.891542,-156.6843,1.301919071E9,776110,776759
776662,20.891624,-156.68431,1.301919071E9,776110,776759
776662,20.891783,-156.68437,1.301919071E9,776110,776759
776662,20.891863,-156.68439,1.301919071E9,776110,776759
776662,20.891945,-156.68442,1.301919071E9,776110,776759
776662,20.892025,-156.68443,1.301919071E9,776110,776759
776662,20.892107,-156.68446,1.301919071E9,776110,776759
776662,20.892273,-156.68451,1.301919071E9,776110,776759
776662,20.89244,-156.68454,1.301919071E9,776110,776759
776662,20.892525,-156.68457,1.301919071E9,776110,776759
776662,20.892609,-156.68459,1.301919071E9,776110,776759
776662,20.892693,-156.68462,1.301919071E9,776110,776759
776662,20.892775,-156.68465,1.301919071E9,776110,776759
776662,20.892939,-156.6847,1.301919071E9,776110,776759
776662,20.8931,-156.68472,1.301919071E9,776110,776759
776662,20.893183,-156.68475,1.301919071E9,776110,776759
776662,20.893265,-156.68477,1.301919071E9,776110,776759
776662,20.893427,-156.68481,1.301919071E9,776110,776759
776662,20.893509,-156.68483,1.301919071E9,776110,776759
776662,20.893593,-156.68484,1.301919071E9,776110,776759
776662,20.893677,-156.68486,1.301919071E9,776110,776759
776662,20.893763,-156.68488,1.301919071E9,776110,776759
776662,20.893932,-156.68488,1.301919071E9,776110,776759
776662,20.894102,-156.68489,1.301919071E9,776110,776759
776662,20.894184,-156.68489,1.301919071E9,776110,776759
776662,20.894264,-156.68489,1.301919071E9,776110,776759
776662,20.894344,-156.68489,1.301919071E9,776110,776759
776662,20.894423,-156.68489,1.301919071E9,776110,776759
776662,20.894573,-156.68489,1.301919071E9,776110,776759
776662,20.89465,-156.68489,1.301919071E9,776110,776759
776662,20.894726,-156.68489,1.301919071E9,776110,776759
776662,20.894802,-156.68489,1.301919071E9,776110,776759
776662,20.89488,-156.68489,1.301919071E9,776110,776759
776662,20.895037,-156.68488,1.301919071E9,776110,776759
776662,20.895275,-156.68486,1.301919071E9,776110,776759
776662,20.895353,-156.68486,1.301919071E9,776110,776759
776662,20.89543,-156.68484,1.301919071E9,776110,776759
776662,20.895504,-156.68484,1.301919071E9,776110,776759
776662,20.895578,-156.68484,1.301919071E9,776110,776759
776662,20.895653,-156.68484,1.301919071E9,776110,776759
776662,20.895802,-156.68483,1.301919071E9,776110,776759
776662,20.89588,-156.68483,1.301919071E9,776110,776759
776662,20.895956,-156.68483,1.301919071E9,776110,776759
776662,20.896034,-156.68481,1.301919071E9,776110,776759
776662,20.896112,-156.68481,1.301919071E9,776110,776759
776662,20.896269,-156.68481,1.301919071E9,776110,776759
776662,20.896349,-156.6848,1.301919071E9,776110,776759
776662,20.896427,-156.6848,1.301919071E9,776110,776759
776662,20.896507,-156.6848,1.301919071E9,776110,776759
776662,20.896664,-156.6848,1.301919071E9,776110,776759
776662,20.896744,-156.6848,1.301919071E9,776110,776759
776662,20.89682,-156.6848,1.301919071E9,776110,776759
776662,20.896898,-156.68478,1.301919071E9,776110,776759
776662,20.897055,-156.68478,1.301919071E9,776110,776759
776662,20.897131,-156.68478,1.301919071E9,776110,776759
776662,20.89721,-156.68478,1.301919071E9,776110,776759
776662,20.897285,-156.68478,1.301919071E9,776110,776759
776662,20.897364,-156.68477,1.301919071E9,776110,776759
776662,20.897518,-156.68477,1.301919071E9,776110,776759
776662,20.897596,-156.68477,1.301919071E9,776110,776759
776662,20.897676,-156.68477,1.301919071E9,776110,776759
776662,20.897835,-156.68475,1.301919071E9,776110,776759
776662,20.897913,-156.68475,1.301919071E9,776110,776759
776662,20.897991,-156.68475,1.301919071E9,776110,776759
776662,20.898144,-156.68474,1.301919071E9,776110,776759
776662,20.89822,-156.68474,1.301919071E9,776110,776759
776662,20.898296,-156.68472,1.301919071E9,776110,776759
776662,20.89837,-156.68472,1.301919071E9,776110,776759
776662,20.898445,-156.68472,1.301919071E9,776110,776759
776662,20.89859,-156.68472,1.301919071E9,776110,776759
776662,20.898663,-156.68472,1.301919071E9,776110,776759
776662,20.898733,-156.68471,1.301919071E9,776110,776759
776662,20.898804,-156.68471,1.301919071E9,776110,776759
776662,20.898874,-156.68471,1.301919071E9,776110,776759
776662,20.899017,-156.68471,1.301919071E9,776110,776759
776662,20.899162,-156.68471,1.301919071E9,776110,776759
776662,20.899233,-156.6847,1.301919071E9,776110,776759
776662,20.899303,-156.6847,1.301919071E9,776110,776759
776662,20.899374,-156.6847,1.301919071E9,776110,776759
776662,20.899445,-156.6847,1.301919071E9,776110,776759
776662,20.899586,-156.68468,1.301919071E9,776110,776759
776662,20.899654,-156.68468,1.301919071E9,776110,776759
776662,20.899723,-156.68468,1.301919071E9,776110,776759
776662,20.89986,-156.68466,1.301919071E9,776110,776759
776662,20.899931,-156.68466,1.301919071E9,776110,776759
776662,20.900002,-156.68466,1.301919071E9,776110,776759
776662,20.90007,-156.68465,1.301919071E9,776110,776759
776662,20.900143,-156.68465,1.301919071E9,776110,776759
776662,20.900211,-156.68463,1.301919071E9,776110,776759
776662,20.90028,-156.68463,1.301919071E9,776110,776759
776662,20.900349,-156.68463,1.301919071E9,776110,776759
776662,20.900415,-156.68463,1.301919071E9,776110,776759
776662,20.900482,-156.68463,1.301919071E9,776110,776759
776662,20.900618,-156.68462,1.301919071E9,776110,776759
776662,20.900686,-156.68462,1.301919071E9,776110,776759
776662,20.900755,-156.68462,1.301919071E9,776110,776759
776662,20.900824,-156.68462,1.301919071E9,776110,776759
776662,20.900892,-156.6846,1.301919071E9,776110,776759
776662,20.901033,-156.6846,1.301919071E9,776110,776759
776662,20.901106,-156.68459,1.301919071E9,776110,776759
776662,20.901176,-156.68459,1.301919071E9,776110,776759
776662,20.901247,-156.68459,1.301919071E9,776110,776759
776662,20.901318,-156.68457,1.301919071E9,776110,776759
776662,20.901388,-156.68457,1.301919071E9,776110,776759
776662,20.901459,-156.68457,1.301919071E9,776110,776759
776662,20.901657,-156.68457,1.301919071E9,776110,776759
