,-97.94433,1.301919071E9,776110,776759
776662,38.044964,-97.94442,1.301919071E9,776110,776759
776662,38.04508,-97.9445,1.301919071E9,776110,776759
776662,38.045177,-97.944595,1.301919071E9,776110,776759
776662,38.045288,-97.94469,1.301919071E9,776110,776759
776662,38.045403,-97.94478,1.301919071E9,776110,776759
776662,38.045486,-97.94488,1.301919071E9,776110,776759
776662,38.045597,-97.94496,1.301919071E9,776110,776759
776662,38.0457,-97.94506,1.301919071E9,776110,776759
776662,38.045795,-97.94515,1.301919071E9,776110,776759
776662,38.04594,-97.9453,1.301919071E9,776110,776759
776662,38.04602,-97.94539,1.301919071E9,776110,776759
776662,38.04613,-97.94549,1.301919071E9,776110,776759
776662,38.046238,-97.9456,1.301919071E9,776110,776759
776662,38.046337,-97.9457,1.301919071E9,776110,776759
776662,38.04645,-97.945786,1.301919071E9,776110,776759
776662,38.04656,-97.94587,1.301919071E9,776110,776759
776662,38.046673,-97.945946,1.301919071E9,776110,776759
776662,38.04678,-97.94603,1.301919071E9,776110,776759
776662,38.0469,-97.94613,1.301919071E9,776110,776759
776662,38.04703,-97.94623,1.301919071E9,776110,776759
776662,38.047142,-97.94633,1.301919071E9,776110,776759
776662,38.047268,-97.94642,1.301919071E9,776110,776759
776662,38.04738,-97.946526,1.301919071E9,776110,776759
776662,38.047485,-97.94662,1.301919071E9,776110,776759
776662,38.04758,-97.9467,1.301919071E9,776110,776759
776662,38.047684,-97.94678,1.301919071E9,776110,776759
776662,38.047836,-97.94689,1.301919071E9,776110,776759
776662,38.047955,-97.94696,1.301919071E9,776110,776759
776662,38.048054,-97.94702,1.301919071E9,776110,776759
776662,38.048157,-97.947075,1.301919071E9,776110,776759
776662,38.04828,-97.94714,1.301919071E9,776110,776759
776662,38.048424,-97.94719,1.301919071E9,776110,776759
776662,38.04854,-97.947235,1.301919071E9,776110,776759
776662,38.04865,-97.94727,1.301919071E9,776110,776759
776662,38.04877,-97.9473,1.301919071E9,776110,776759
776662,38.048958,-97.947334,1.301919071E9,776110,776759
776662,38.049065,-97.94734,1.301919071E9,776110,776759
776662,38.049194,-97.94736,1.301919071E9,776110,776759
776662,38.049316,-97.94732,1.301919071E9,776110,776759
776662,38.049408,-97.94725,1.301919071E9,776110,776759
776662,38.049507,-97.94722,1.301919071E9,776110,776759
776662,38.04961,-97.947235,1.301919071E9,776110,776759
776662,38.049774,-97.947266,1.301919071E9,776110,776759
776662,38.049885,-97.94728,1.301919071E9,776110,776759
776662,38.049973,-97.94728,1.301919071E9,776110,776759
776662,38.050076,-97.947296,1.301919071E9,776110,776759
776662,38.050186,-97.9473,1.301919071E9,776110,776759
776662,38.050278,-97.947296,1.301919071E9,776110,776759
776662,38.050373,-97.947296,1.301919071E9,776110,776759
776662,38.050484,-97.94729,1.301919071E9,776110,776759
776662,38.05059,-97.947296,1.301919071E9,776110,776759
776662,38.050697,-97.947296,1.301919071E9,776110,776759
776662,38.05082,-97.947296,1.301919071E9,776110,776759
776662,38.050915,-97.9473,1.301919071E9,776110,776759
776662,38.051018,-97.94732,1.301919071E9,776110,776759
776662,38.0511,-97.947334,1.301919071E9,776110,776759
776662,38.05121,-97.94734,1.301919071E9,776110,776759
776662,38.051304,-97.94736,1.301919071E9,776110,776759
776662,38.051407,-97.947365,1.301919071E9,776110,776759
776662,38.051502,-97.947365,1.301919071E9,776110,776759
776662,38.051586,-97.94737,1.301919071E9,776110,776759
776662,38.051743,-97.94738,1.301919071E9,776110,776759
776662,38.051857,-97.94739,1.301919071E9,776110,776759
776662,38.051956,-97.94739,1.301919071E9,776110,776759
776662,38.052067,-97.947395,1.301919071E9,776110,776759
776662,38.05216,-97.94739,1.301919071E9,776110,776759
776662,38.052258,-97.94739,1.301919071E9,776110,776759
776662,38.052372,-97.9474,1.301919071E9,776110,776759
776662,38.052494,-97.94742,1.301919071E9,776110,776759
776662,38.05259,-97.9474,1.301919071E9,776110,776759
776662,38.052692,-97.94741,1.301919071E9,776110,776759
776662,38.052803,-97.947426,1.301919071E9,776110,776759
776662,38.052914,-97.947426,1.301919071E9,776110,776759
776662,38.05303,-97.94744,1.301919071E9,776110,776759
776662,38.053146,-97.947464,1.301919071E9,776110,776759
776662,38.05328,-97.94749,1.301919071E9,776110,776759
776662,38.05344,-97.9475,1.301919071E9,776110,776759
776662,38.053547,-97.9475,1.301919071E9,776110,776759
776662,38.053658,-97.947495,1.301919071E9,776110,776759
776662,38.05376,-97.94749,1.301919071E9,776110,776759
776662,38.05386,-97.94748,1.301919071E9,776110,776759
776662,38.05395,-97.94748,1.301919071E9,776110,776759
776662,38.054058,-97.94749,1.301919071E9,776110,776759
776662,38.054195,-97.9475,1.301919071E9,776110,776759
776662,38.054295,-97.94751,1.301919071E9,776110,776759
776662,38.054413,-97.94753,1.301919071E9,776110,776759
776662,38.05453,-97.947556,1.301919071E9,776110,776759
776662,38.054707,-97.94756,1.301919071E9,776110,776759
776662,38.05482,-97.94756,1.301919071E9,776110,776759
776662,38.054977,-97.947556,1.301919071E9,776110,776759
776662,38.055077,-97.94756,1.301919071E9,776110,776759
776662,38.05519,-97.94756,1.301919071E9,776110,776759
776662,38.05531,-97.94756,1.301919071E9,776110,776759
776662,38.055428,-97.94757,1.301919071E9,776110,776759
776662,38.055523,-97.94759,1.301919071E9,776110,776759
776662,38.055622,-97.94759,1.301919071E9,776110,776759
776662,38.05573,-97.9476,1.301919071E9,776110,776759
776662,38.05584,-97.94762,1.301919071E9,776110,776759
776662,38.055973,-97.94763,1.301919071E9,776110,776759
776662,38.05607,-97.94763,1.301919071E9,776110,776759
776662,38.056168,-97.947624,1.301919071E9,776110,776759
776662,38.05626,-97.94763,1.301919071E9,776110,776759
776662,38.05636,-97.94764,1.301919071E9,776110,776759
776662,38.05647,-97.94764,1.301919071E9,776110,776759
776662,38.05658,-97.94763,1.301919071E9,776110,776759
776662,38.05669,-97.94764,1.301919071E9,776110,776759
776662,38.056793,-97.94763,1.301919071E9,776110,776759
776662,38.05695,-97.94763,1.301919071E9,776110,776759
776662,38.05707,-97.947624,1.301919071E9,776110,776759
776662,38.05717,-97.94762,1.301919071E9,776110,776759
776662,38.05728,-97.94759,1.301919071E9,776110,776759
776662,38.0574,-97.94758,1.301919071E9,776110,776759
776662,38.057526,-97.94758,1.301919071E9,776110,776759
776662,38.057632,-97.94756,1.301919071E9,776110,776759
776662,38.05774,-97.94753,1.301919071E9,776110,776759
776662,38.057903,-97.947525,1.301919071E9,776110,776759
776662,38.058018,-97.94751,1.301919071E9,776110,776759
