62,13.101867,1.301919071E9,776110,776759
776662,55.66153,13.101902,1.301919071E9,776110,776759
776662,55.661434,13.101953,1.301919071E9,776110,776759
776662,55.661343,13.101978,1.301919071E9,776110,776759
776662,55.661385,13.101756,1.301919071E9,776110,776759
776662,55.66139,13.101594,1.301919071E9,776110,776759
776662,55.661377,13.101413,1.301919071E9,776110,776759
776662,55.661304,13.101315,1.301919071E9,776110,776759
776662,55.66121,13.101264,1.301919071E9,776110,776759
776662,55.661118,13.101243,1.301919071E9,776110,776759
776662,55.66102,13.101228,1.301919071E9,776110,776759
776662,55.660923,13.101221,1.301919071E9,776110,776759
776662,55.660828,13.101226,1.301919071E9,776110,776759
776662,55.66074,13.101143,1.301919071E9,776110,776759
776662,55.66065,13.101066,1.301919071E9,776110,776759
776662,55.660553,13.101038,1.301919071E9,776110,776759
776662,55.66046,13.101014,1.301919071E9,776110,776759
776662,55.660366,13.100983,1.301919071E9,776110,776759
776662,55.660267,13.101007,1.301919071E9,776110,776759
776662,55.66017,13.101055,1.301919071E9,776110,776759
776662,55.660088,13.101159,1.301919071E9,776110,776759
776662,55.660015,13.101268,1.301919071E9,776110,776759
776662,55.65992,13.101302,1.301919071E9,776110,776759
776662,55.65983,13.101307,1.301919071E9,776110,776759
776662,55.65973,13.10127,1.301919071E9,776110,776759
776662,55.659637,13.10124,1.301919071E9,776110,776759
776662,55.659546,13.10123,1.301919071E9,776110,776759
776662,55.659443,13.10122,1.301919071E9,776110,776759
776662,55.659348,13.101213,1.301919071E9,776110,776759
776662,55.65925,13.101203,1.301919071E9,776110,776759
776662,55.659153,13.101161,1.301919071E9,776110,776759
776662,55.659058,13.10113,1.301919071E9,776110,776759
776662,55.658962,13.101155,1.301919071E9,776110,776759
776662,55.658867,13.101154,1.301919071E9,776110,776759
776662,55.65877,13.101142,1.301919071E9,776110,776759
776662,55.658672,13.101125,1.301919071E9,776110,776759
776662,55.658573,13.101114,1.301919071E9,776110,776759
776662,55.65848,13.101093,1.301919071E9,776110,776759
776662,55.65838,13.101081,1.301919071E9,776110,776759
776662,55.658283,13.101084,1.301919071E9,776110,776759
776662,55.65819,13.10109,1.301919071E9,776110,776759
776662,55.658184,13.101251,1.301919071E9,776110,776759
776662,55.658226,13.101419,1.301919071E9,776110,776759
776662,55.65824,13.101592,1.301919071E9,776110,776759
776662,55.65824,13.101767,1.301919071E9,776110,776759
776662,55.658257,13.101941,1.301919071E9,776110,776759
776662,55.65828,13.102109,1.301919071E9,776110,776759
776662,55.65831,13.102266,1.301919071E9,776110,776759
776662,55.658356,13.102419,1.301919071E9,776110,776759
776662,55.65837,13.102581,1.301919071E9,776110,776759
776662,55.658375,13.102747,1.301919071E9,776110,776759
776662,55.658398,13.102925,1.301919071E9,776110,776759
776662,55.65843,13.103086,1.301919071E9,776110,776759
776662,55.658424,13.103246,1.301919071E9,776110,776759
776662,55.65834,13.10333,1.301919071E9,776110,776759
776662,55.65829,13.103474,1.301919071E9,776110,776759
776662,55.658253,13.103631,1.301919071E9,776110,776759
776662,55.658226,13.103801,1.301919071E9,776110,776759
776662,55.65823,13.103961,1.301919071E9,776110,776759
776662,55.658237,13.104139,1.301919071E9,776110,776759
776662,55.658257,13.104317,1.301919071E9,776110,776759
776662,55.65827,13.104492,1.301919071E9,776110,776759
776662,55.65828,13.104655,1.301919071E9,776110,776759
776662,55.658287,13.104819,1.301919071E9,776110,776759
776662,55.658306,13.104992,1.301919071E9,776110,776759
776662,55.65834,13.10516,1.301919071E9,776110,776759
776662,55.658398,13.105315,1.301919071E9,776110,776759
776662,55.65846,13.105466,1.301919071E9,776110,776759
776662,55.6585,13.105625,1.301919071E9,776110,776759
776662,55.658516,13.105798,1.301919071E9,776110,776759
776662,55.65853,13.105975,1.301919071E9,776110,776759
776662,55.658543,13.106148,1.301919071E9,776110,776759
776662,55.65857,13.106304,1.301919071E9,776110,776759
776662,55.65861,13.10647,1.301919071E9,776110,776759
776662,55.658627,13.106635,1.301919071E9,776110,776759
776662,55.65866,13.106782,1.301919071E9,776110,776759
776662,55.65871,13.106937,1.301919071E9,776110,776759
776662,55.65876,13.107072,1.301919071E9,776110,776759
776662,55.6588,13.107233,1.301919071E9,776110,776759
776662,55.6588,13.107416,1.301919071E9,776110,776759
776662,55.658787,13.107578,1.301919071E9,776110,776759
776662,55.65881,13.107765,1.301919071E9,776110,776759
776662,55.65883,13.107954,1.301919071E9,776110,776759
776662,55.658848,13.108119,1.301919071E9,776110,776759
776662,55.65886,13.108294,1.301919071E9,776110,776759
776662,55.65887,13.10846,1.301919071E9,776110,776759
776662,55.658894,13.108616,1.301919071E9,776110,776759
776662,55.65891,13.108777,1.301919071E9,776110,776759
776662,55.65895,13.108939,1.301919071E9,776110,776759
776662,55.65897,13.1091,1.301919071E9,776110,776759
776662,55.659004,13.109255,1.301919071E9,776110,776759
776662,55.65903,13.109413,1.301919071E9,776110,776759
776662,55.659073,13.109559,1.301919071E9,776110,776759
776662,55.65911,13.109713,1.301919071E9,776110,776759
776662,55.659153,13.109857,1.301919071E9,776110,776759
776662,55.659187,13.110022,1.301919071E9,776110,776759
776662,55.659195,13.110181,1.301919071E9,776110,776759
776662,55.659218,13.110347,1.301919071E9,776110,776759
776662,55.6593,13.110443,1.301919071E9,776110,776759
776662,55.659393,13.110414,1.301919071E9,776110,776759
776662,55.65949,13.110392,1.301919071E9,776110,776759
776662,55.659588,13.110372,1.301919071E9,776110,776759
776662,55.65967,13.110306,1.301919071E9,776110,776759
776662,55.659767,13.110239,1.301919071E9,776110,776759
776662,55.659866,13.110178,1.301919071E9,776110,776759
776662,55.65997,13.110116,1.301919071E9,776110,776759
776662,55.660057,13.110045,1.301919071E9,776110,776759
776662,55.66014,13.110117,1.301919071E9,776110,776759
776662,55.66019,13.110271,1.301919071E9,776110,776759
776662,55.66024,13.110421,1.301919071E9,776110,776759
776662,55.66027,13.110592,1.301919071E9,776110,776759
776662,55.660355,13.110682,1.301919071E9,776110,776759
776662,55.660446,13.110759,1.301919071E9,776110,776759
776662,55.660442,13.110836,1.301919071E9,776110,776759
776662,55.660484,13.110821,1.301919071E9,776110,776759
776662,55.660362,13.110742,1.301919071E9,776110,776759
776662,55.66031,13.110605,1.301919071E9,776110,776759
776662,55.66027,13.110454,1.301919071E9,776110,776759
776662,55.660236,13.110294,1.301919071E9,776110,776759
776662,55.660194,13.110138,1.301919071E9,776110,776759
776662,55.660107,13.11009,1.301919071E9,776110,776759
776662,55.660015,13.110139,1.301919071E9,776110,776759
776662,55.659927,13.11018,1.301919071E9,776110,776759
776662,55.659836,13.110237,1.301919071E9,776110,776759
776662,55.65974,13.110288,1.301919071E9,776110,776759
776662,55.659645,13.110341,1.301919071E9,776110,776759
776662,55.65955,13.110393,1.301919071E9,776110,776759
776662,55.659454,13.110444,1.301919071E9,776110,776759
776662,55.65936,13.110493,1.301919071E9,776110,776759
776662,55.659264,13.110525,1.301919071E9,776110,776759
776662,55.659187,13.110418,1.301919071E9,776110,776759
776662,55.659153,13.110245,1.301919071E9,776110,776759
776662,55.65914,13.110086,1.301919071E9,776110,776759
776662,55.65911,13.109931,1.301919071E9,776110,776759
776662,55.65908,13.109774,1.301919071E9,776110,776759
776662,55.659046,13.109618,1.301919071E9,776110,776759
776662,55.65902,13.109456,1.301919071E9,776110,776759
776662,55.658993,13.10928,1.301919071E9,776110,776759
776662,55.658955,13.109106,1.301919071E9,776110,776759
776662,55.65894,13.108948,1.301919071E9,776110,776759
776662,55.658913,13.108776,1.301919071E9,776110,776759
776662,55.658882,13.108611,1.301919071E9,776110,776759
776662,55.658848,13.108463,1.301919071E9,776110,776759
776662,55.658806,13.108298,1.301919071E9,776110,776759
776662,55.6588,13.108118,1.301919071E9,776110,776759
776662,55.65876,13.107953,1.301919071E9,776110,776759
