,42.3499,-71.08233,1.301919071E9,776110,776759
776662,42.34976,-71.08228,1.301919071E9,776110,776759
776662,42.349644,-71.08225,1.301919071E9,776110,776759
776662,42.349552,-71.08225,1.301919071E9,776110,776759
776662,42.34948,-71.082146,1.301919071E9,776110,776759
776662,42.34939,-71.082016,1.301919071E9,776110,776759
776662,42.34932,-71.081924,1.301919071E9,776110,776759
776662,42.34923,-71.081955,1.301919071E9,776110,776759
776662,42.349106,-71.081825,1.301919071E9,776110,776759
776662,42.348995,-71.08171,1.301919071E9,776110,776759
776662,42.348854,-71.08172,1.301919071E9,776110,776759
776662,42.34875,-71.08179,1.301919071E9,776110,776759
776662,42.34865,-71.08188,1.301919071E9,776110,776759
776662,42.348583,-71.081985,1.301919071E9,776110,776759
776662,42.34852,-71.082085,1.301919071E9,776110,776759
776662,42.348488,-71.08222,1.301919071E9,776110,776759
776662,42.348423,-71.08235,1.301919071E9,776110,776759
776662,42.348373,-71.082466,1.301919071E9,776110,776759
776662,42.34832,-71.0826,1.301919071E9,776110,776759
776662,42.348293,-71.082756,1.301919071E9,776110,776759
776662,42.348293,-71.082886,1.301919071E9,776110,776759
776662,42.348305,-71.08301,1.301919071E9,776110,776759
776662,42.348347,-71.08314,1.301919071E9,776110,776759
776662,42.348446,-71.08308,1.301919071E9,776110,776759
776662,42.348507,-71.08297,1.301919071E9,776110,776759
776662,42.348618,-71.08286,1.301919071E9,776110,776759
776662,42.34863,-71.08269,1.301919071E9,776110,776759
776662,42.348648,-71.08265,1.301919071E9,776110,776759
776662,42.34713,-71.079796,1.301919071E9,776110,776759
776662,42.347023,-71.0798,1.301919071E9,776110,776759
776662,42.34693,-71.07982,1.301919071E9,776110,776759
776662,42.346825,-71.07988,1.301919071E9,776110,776759
776662,42.346725,-71.079956,1.301919071E9,776110,776759
776662,42.346626,-71.08002,1.301919071E9,776110,776759
776662,42.346523,-71.0801,1.301919071E9,776110,776759
776662,42.346478,-71.080215,1.301919071E9,776110,776759
776662,42.346478,-71.08036,1.301919071E9,776110,776759
776662,42.346474,-71.08049,1.301919071E9,776110,776759
776662,42.346462,-71.08062,1.301919071E9,776110,776759
776662,42.34642,-71.080734,1.301919071E9,776110,776759
776662,42.346344,-71.08087,1.301919071E9,776110,776759
776662,42.34627,-71.08097,1.301919071E9,776110,776759
776662,42.346195,-71.08107,1.301919071E9,776110,776759
776662,42.34611,-71.08116,1.301919071E9,776110,776759
776662,42.346035,-71.08125,1.301919071E9,776110,776759
776662,42.34596,-71.081345,1.301919071E9,776110,776759
776662,42.34587,-71.08144,1.301919071E9,776110,776759
776662,42.34577,-71.08153,1.301919071E9,776110,776759
776662,42.34569,-71.08163,1.301919071E9,776110,776759
776662,42.345615,-71.08172,1.301919071E9,776110,776759
776662,42.34554,-71.0818,1.301919071E9,776110,776759
776662,42.345448,-71.08188,1.301919071E9,776110,776759
776662,42.34536,-71.08196,1.301919071E9,776110,776759
776662,42.345257,-71.082054,1.301919071E9,776110,776759
776662,42.345173,-71.08213,1.301919071E9,776110,776759
776662,42.3451,-71.08221,1.301919071E9,776110,776759
776662,42.34503,-71.08229,1.301919071E9,776110,776759
776662,42.34496,-71.08238,1.301919071E9,776110,776759
776662,42.344868,-71.0825,1.301919071E9,776110,776759
776662,42.344814,-71.082596,1.301919071E9,776110,776759
776662,42.34476,-71.08271,1.301919071E9,776110,776759
776662,42.344707,-71.08282,1.301919071E9,776110,776759
776662,42.344635,-71.08294,1.301919071E9,776110,776759
776662,42.344547,-71.08305,1.301919071E9,776110,776759
776662,42.34448,-71.083145,1.301919071E9,776110,776759
776662,42.34439,-71.08326,1.301919071E9,776110,776759
776662,42.34432,-71.08336,1.301919071E9,776110,776759
776662,42.344246,-71.083466,1.301919071E9,776110,776759
776662,42.34419,-71.083565,1.301919071E9,776110,776759
776662,42.34412,-71.08367,1.301919071E9,776110,776759
776662,42.34405,-71.08376,1.301919071E9,776110,776759
776662,42.343987,-71.083855,1.301919071E9,776110,776759
776662,42.343903,-71.08394,1.301919071E9,776110,776759
776662,42.343826,-71.084015,1.301919071E9,776110,776759
776662,42.34375,-71.0841,1.301919071E9,776110,776759
776662,42.343666,-71.084206,1.301919071E9,776110,776759
776662,42.343575,-71.084305,1.301919071E9,776110,776759
776662,42.343494,-71.084404,1.301919071E9,776110,776759
776662,42.343414,-71.0845,1.301919071E9,776110,776759
776662,42.343323,-71.08459,1.301919071E9,776110,776759
776662,42.34323,-71.08468,1.301919071E9,776110,776759
776662,42.343155,-71.08476,1.301919071E9,776110,776759
776662,42.34308,-71.084854,1.301919071E9,776110,776759
776662,42.343,-71.08495,1.301919071E9,776110,776759
776662,42.343002,-71.085075,1.301919071E9,776110,776759
776662,42.343056,-71.0852,1.301919071E9,776110,776759
776662,42.343105,-71.0853,1.301919071E9,776110,776759
776662,42.34316,-71.0854,1.301919071E9,776110,776759
776662,42.34324,-71.08548,1.301919071E9,776110,776759
776662,42.34331,-71.08558,1.301919071E9,776110,776759
776662,42.34339,-71.08566,1.301919071E9,776110,776759
776662,42.343483,-71.08575,1.301919071E9,776110,776759
