,42.35528,-71.09748,1.301919071E9,776110,776759
776662,42.355263,-71.09761,1.301919071E9,776110,776759
776662,42.35523,-71.097725,1.301919071E9,776110,776759
776662,42.355175,-71.097855,1.301919071E9,776110,776759
776662,42.355137,-71.09797,1.301919071E9,776110,776759
776662,42.355106,-71.09811,1.301919071E9,776110,776759
776662,42.35506,-71.09826,1.301919071E9,776110,776759
776662,42.355015,-71.09839,1.301919071E9,776110,776759
776662,42.354965,-71.098526,1.301919071E9,776110,776759
776662,42.354935,-71.09867,1.301919071E9,776110,776759
776662,42.354927,-71.098816,1.301919071E9,776110,776759
776662,42.354904,-71.09895,1.301919071E9,776110,776759
776662,42.354893,-71.09911,1.301919071E9,776110,776759
776662,42.35488,-71.09924,1.301919071E9,776110,776759
776662,42.354866,-71.09938,1.301919071E9,776110,776759
776662,42.35485,-71.0995,1.301919071E9,776110,776759
776662,42.354828,-71.09962,1.301919071E9,776110,776759
776662,42.354828,-71.09977,1.301919071E9,776110,776759
776662,42.354816,-71.09989,1.301919071E9,776110,776759
776662,42.35479,-71.10002,1.301919071E9,776110,776759
776662,42.354755,-71.10015,1.301919071E9,776110,776759
776662,42.354725,-71.10028,1.301919071E9,776110,776759
776662,42.35471,-71.10041,1.301919071E9,776110,776759
776662,42.354675,-71.100555,1.301919071E9,776110,776759
776662,42.354633,-71.10069,1.301919071E9,776110,776759
776662,42.354576,-71.10082,1.301919071E9,776110,776759
776662,42.354523,-71.10095,1.301919071E9,776110,776759
776662,42.354473,-71.10108,1.301919071E9,776110,776759
776662,42.354446,-71.1012,1.301919071E9,776110,776759
776662,42.354404,-71.101326,1.301919071E9,776110,776759
776662,42.354362,-71.10144,1.301919071E9,776110,776759
776662,42.354317,-71.10156,1.301919071E9,776110,776759
776662,42.35428,-71.10169,1.301919071E9,776110,776759
776662,42.35423,-71.10183,1.301919071E9,776110,776759
776662,42.354187,-71.10196,1.301919071E9,776110,776759
776662,42.354137,-71.10208,1.301919071E9,776110,776759
776662,42.354084,-71.10222,1.301919071E9,776110,776759
776662,42.35405,-71.10235,1.301919071E9,776110,776759
776662,42.354004,-71.102486,1.301919071E9,776110,776759
776662,42.35396,-71.102615,1.301919071E9,776110,776759
776662,42.35392,-71.102745,1.301919071E9,776110,776759
776662,42.35388,-71.10287,1.301919071E9,776110,776759
776662,42.353844,-71.103,1.301919071E9,776110,776759
776662,42.353794,-71.10314,1.301919071E9,776110,776759
776662,42.353756,-71.103264,1.301919071E9,776110,776759
776662,42.353718,-71.103386,1.301919071E9,776110,776759
776662,42.35368,-71.10351,1.301919071E9,776110,776759
776662,42.353653,-71.103645,1.301919071E9,776110,776759
776662,42.353622,-71.10376,1.301919071E9,776110,776759
776662,42.353584,-71.1039,1.301919071E9,776110,776759
776662,42.353554,-71.10403,1.301919071E9,776110,776759
776662,42.353527,-71.10418,1.301919071E9,776110,776759
776662,42.353504,-71.10433,1.301919071E9,776110,776759
776662,42.353485,-71.10446,1.301919071E9,776110,776759
776662,42.3535,-71.1046,1.301919071E9,776110,776759
776662,42.353504,-71.10474,1.301919071E9,776110,776759
776662,42.35348,-71.10488,1.301919071E9,776110,776759
776662,42.353462,-71.105,1.301919071E9,776110,776759
776662,42.353447,-71.10513,1.301919071E9,776110,776759
776662,42.353428,-71.10528,1.301919071E9,776110,776759
776662,42.353416,-71.10543,1.301919071E9,776110,776759
776662,42.353413,-71.10557,1.301919071E9,776110,776759
776662,42.353405,-71.105705,1.301919071E9,776110,776759
776662,42.353397,-71.105865,1.301919071E9,776110,776759
776662,42.35338,-71.105995,1.301919071E9,776110,776759
776662,42.35337,-71.10613,1.301919071E9,776110,776759
776662,42.35337,-71.10629,1.301919071E9,776110,776759
776662,42.35337,-71.10643,1.301919071E9,776110,776759
776662,42.35338,-71.10657,1.301919071E9,776110,776759
776662,42.353363,-71.1067,1.301919071E9,776110,776759
776662,42.353355,-71.106834,1.301919071E9,776110,776759
776662,42.353355,-71.106964,1.301919071E9,776110,776759
776662,42.353355,-71.1071,1.301919071E9,776110,776759
776662,42.353348,-71.10725,1.301919071E9,776110,776759
776662,42.35335,-71.10738,1.301919071E9,776110,776759
776662,42.353355,-71.10751,1.301919071E9,776110,776759
776662,42.353367,-71.10764,1.301919071E9,776110,776759
776662,42.35337,-71.10777,1.301919071E9,776110,776759
776662,42.353374,-71.10792,1.301919071E9,776110,776759
776662,42.353386,-71.10805,1.301919071E9,776110,776759
776662,42.353394,-71.10817,1.301919071E9,776110,776759
776662,42.35341,-71.1083,1.301919071E9,776110,776759
776662,42.3534,-71.10843,1.301919071E9,776110,776759
776662,42.353397,-71.10858,1.301919071E9,776110,776759
776662,42.353397,-71.10871,1.301919071E9,776110,776759
776662,42.353416,-71.10884,1.301919071E9,776110,776759
776662,42.35345,-71.10897,1.301919071E9,776110,776759
776662,42.35348,-71.109116,1.301919071E9,776110,776759
776662,42.353504,-71.10924,1.301919071E9,776110,776759
776662,42.353527,-71.10936,1.301919071E9,776110,776759
776662,42.35357,-71.10951,1.301919071E9,776110,776759
776662,42.35358,-71.109634,1.301919071E9,776110,776759
776662,42.353596,-71.109795,1.301919071E9,776110,776759
776662,42.35362,-71.10993,1.301919071E9,776110,776759
776662,42.353653,-71.11007,1.301919071E9,776110,776759
776662,42.353653,-71.11022,1.301919071E9,776110,776759
776662,42.353645,-71.11036,1.301919071E9,776110,776759
776662,42.35366,-71.11048,1.301919071E9,776110,776759
776662,42.353645,-71.110634,1.301919071E9,776110,776759
776662,42.35367,-71.11078,1.301919071E9,776110,776759
776662,42.353733,-71.11087,1.301919071E9,776110,776759
776662,42.353813,-71.11098,1.301919071E9,776110,776759
776662,42.353897,-71.11109,1.301919071E9,776110,776759
776662,42.353985,-71.1112,1.301919071E9,776110,776759
776662,42.354065,-71.1113,1.301919071E9,776110,776759
776662,42.354134,-71.11138,1.301919071E9,776110,776759
776662,42.354206,-71.11147,1.301919071E9,776110,776759
776662,42.35423,-71.11162,1.301919071E9,776110,776759
776662,42.354233,-71.11177,1.301919071E9,776110,776759
776662,42.35422,-71.11194,1.301919071E9,776110,776759
776662,42.354164,-71.11206,1.301919071E9,776110,776759
776662,42.354084,-71.11216,1.301919071E9,776110,776759
776662,42.354015,-71.11227,1.301919071E9,776110,776759
776662,42.353977,-71.11242,1.301919071E9,776110,776759
776662,42.35397,-71.11257,1.301919071E9,776110,776759
776662,42.353905,-71.11267,1.301919071E9,776110,776759
776662,42.353825,-71.112755,1.301919071E9,776110,776759
776662,42.35386,-71.1129,1.301919071E9,776110,776759
776662,42.353905,-71.113045,1.301919071E9,776110,776759
776662,42.353966,-71.11318,1.301919071E9,776110,776759
776662,42.35402,-71.113304,1.301919071E9,776110,776759
776662,42.35408,-71.113434,1.301919071E9,776110,776759
776662,42.35414,-71.11354,1.301919071E9,776110,776759
776662,42.354206,-71.113655,1.301919071E9,776110,776759
776662,42.354263,-71.11377,1.301919071E9,776110,776759
776662,42.354305,-71.11389,1.301919071E9,776110,776759
776662,42.35434,-71.114006,1.301919071E9,776110,776759
776662,42.354397,-71.114136,1.301919071E9,776110,776759
776662,42.354454,-71.11424,1.301919071E9,776110,776759
776662,42.354527,-71.11436,1.301919071E9,776110,776759
776662,42.35459,-71.11447,1.301919071E9,776110,776759
776662,42.35466,-71.11459,1.301919071E9,776110,776759
776662,42.354713,-71.11469,1.301919071E9,776110,776759
776662,42.35477,-71.11479,1.301919071E9,776110,776759
776662,42.35485,-71.11491,1.301919071E9,776110,776759
776662,42.35494,-71.11496,1.301919071E9,776110,776759
776662,42.35503,-71.11501,1.301919071E9,776110,776759
776662,42.35513,-71.11505,1.301919071E9,776110,776759
776662,42.355244,-71.11509,1.301919071E9,776110,776759
776662,42.35536,-71.11511,1.301919071E9,776110,776759
776662,42.35545,-71.11513,1.301919071E9,776110,776759
776662,42.355564,-71.11515,1.301919071E9,776110,776759
776662,42.355656,-71.115166,1.301919071E9,776110,776759
776662,42.35575,-71.11517,1.301919071E9,776110,776759
776662,42.35587,-71.11519,1.301919071E9,776110,776759
776662,42.355976,-71.115204,1.301919071E9,776110,776759
776662,42.356
