05,-122.39646,1.301919071E9,776110,776759
776662,37.781685,-122.396545,1.301919071E9,776110,776759
776662,37.78179,-122.39662,1.301919071E9,776110,776759
776662,37.78189,-122.39668,1.301919071E9,776110,776759
776662,37.781963,-122.396774,1.301919071E9,776110,776759
776662,37.78203,-122.396866,1.301919071E9,776110,776759
776662,37.7821,-122.39696,1.301919071E9,776110,776759
776662,37.78219,-122.39703,1.301919071E9,776110,776759
776662,37.782265,-122.397125,1.301919071E9,776110,776759
776662,37.782326,-122.39722,1.301919071E9,776110,776759
776662,37.78239,-122.39732,1.301919071E9,776110,776759
776662,37.78246,-122.39743,1.301919071E9,776110,776759
776662,37.78253,-122.39754,1.301919071E9,776110,776759
776662,37.78258,-122.39764,1.301919071E9,776110,776759
776662,37.78264,-122.39776,1.301919071E9,776110,776759
776662,37.7827,-122.39785,1.301919071E9,776110,776759
776662,37.782772,-122.39794,1.301919071E9,776110,776759
776662,37.782852,-122.398026,1.301919071E9,776110,776759
776662,37.78292,-122.39812,1.301919071E9,776110,776759
776662,37.782993,-122.3982,1.301919071E9,776110,776759
776662,37.783073,-122.39829,1.301919071E9,776110,776759
776662,37.783173,-122.39838,1.301919071E9,776110,776759
776662,37.78326,-122.39845,1.301919071E9,776110,776759
776662,37.783348,-122.39852,1.301919071E9,776110,776759
776662,37.783443,-122.39856,1.301919071E9,776110,776759
776662,37.783527,-122.39862,1.301919071E9,776110,776759
776662,37.78361,-122.39876,1.301919071E9,776110,776759
776662,37.783634,-122.39891,1.301919071E9,776110,776759
776662,37.783596,-122.39903,1.301919071E9,776110,776759
776662,37.783543,-122.39913,1.301919071E9,776110,776759
776662,37.783478,-122.399216,1.301919071E9,776110,776759
776662,37.7834,-122.39932,1.301919071E9,776110,776759
776662,37.783325,-122.39944,1.301919071E9,776110,776759
776662,37.783264,-122.399536,1.301919071E9,776110,776759
776662,37.783195,-122.39963,1.301919071E9,776110,776759
776662,37.783115,-122.39974,1.301919071E9,776110,776759
776662,37.783043,-122.39984,1.301919071E9,776110,776759
776662,37.782974,-122.39992,1.301919071E9,776110,776759
776662,37.782936,-122.40003,1.301919071E9,776110,776759
776662,37.7829,-122.40017,1.301919071E9,776110,776759
776662,37.782833,-122.400246,1.301919071E9,776110,776759
776662,37.782764,-122.40035,1.301919071E9,776110,776759
776662,37.782673,-122.40045,1.301919071E9,776110,776759
776662,37.782585,-122.40049,1.301919071E9,776110,776759
776662,37.78249,-122.40053,1.301919071E9,776110,776759
776662,37.782375,-122.400604,1.301919071E9,776110,776759
776662,37.782265,-122.40069,1.301919071E9,776110,776759
776662,37.782196,-122.400764,1.301919071E9,776110,776759
776662,37.782116,-122.400894,1.301919071E9,776110,776759
776662,37.78208,-122.40102,1.301919071E9,776110,776759
776662,37.78214,-122.40114,1.301919071E9,776110,776759
776662,37.782223,-122.401245,1.301919071E9,776110,776759
776662,37.782303,-122.401344,1.301919071E9,776110,776759
776662,37.782375,-122.401436,1.301919071E9,776110,776759
