206,2.334725,1.301919071E9,776110,776759
776662,48.848225,2.334574,1.301919071E9,776110,776759
776662,48.84822,2.334434,1.301919071E9,776110,776759
776662,48.84822,2.334281,1.301919071E9,776110,776759
776662,48.848206,2.334104,1.301919071E9,776110,776759
776662,48.848198,2.333953,1.301919071E9,776110,776759
776662,48.848206,2.333807,1.301919071E9,776110,776759
776662,48.84823,2.333654,1.301919071E9,776110,776759
776662,48.848232,2.333516,1.301919071E9,776110,776759
776662,48.848255,2.33338,1.301919071E9,776110,776759
776662,48.848278,2.333221,1.301919071E9,776110,776759
776662,48.848297,2.333087,1.301919071E9,776110,776759
776662,48.848217,2.332969,1.301919071E9,776110,776759
776662,48.848125,2.332915,1.301919071E9,776110,776759
776662,48.848026,2.332848,1.301919071E9,776110,776759
776662,48.847946,2.332771,1.301919071E9,776110,776759
776662,48.84785,2.332739,1.301919071E9,776110,776759
776662,48.847748,2.332712,1.301919071E9,776110,776759
776662,48.847656,2.332675,1.301919071E9,776110,776759
776662,48.84756,2.332614,1.301919071E9,776110,776759
776662,48.84747,2.332561,1.301919071E9,776110,776759
776662,48.847363,2.332552,1.301919071E9,776110,776759
776662,48.847267,2.33259,1.301919071E9,776110,776759
776662,48.847176,2.332597,1.301919071E9,776110,776759
776662,48.84708,2.332577,1.301919071E9,776110,776759
776662,48.84699,2.332569,1.301919071E9,776110,776759
776662,48.8469,2.332503,1.301919071E9,776110,776759
776662,48.84679,2.33247,1.301919071E9,776110,776759
776662,48.846664,2.332464,1.301919071E9,776110,776759
776662,48.846573,2.33246,1.301919071E9,776110,776759
776662,48.846462,2.332436,1.301919071E9,776110,776759
776662,48.846367,2.332405,1.301919071E9,776110,776759
776662,48.84628,2.332367,1.301919071E9,776110,776759
776662,48.846188,2.332341,1.301919071E9,776110,776759
776662,48.846085,2.332348,1.301919071E9,776110,776759
776662,48.84599,2.332341,1.301919071E9,776110,776759
776662,48.84589,2.332355,1.301919071E9,776110,776759
776662,48.845787,2.332365,1.301919071E9,776110,776759
776662,48.845695,2.332406,1.301919071E9,776110,776759
776662,48.84559,2.332444,1.301919071E9,776110,776759
776662,48.845493,2.33245,1.301919071E9,776110,776759
776662,48.845394,2.332452,1.301919071E9,776110,776759
776662,48.8453,2.332417,1.301919071E9,776110,776759
776662,48.845203,2.33242,1.301919071E9,776110,776759
776662,48.84511,2.332428,1.301919071E9,776110,776759
776662,48.84502,2.332465,1.301919071E9,776110,776759
776662,48.844917,2.332538,1.301919071E9,776110,776759
776662,48.84483,2.332621,1.301919071E9,776110,776759
776662,48.844734,2.332721,1.301919071E9,776110,776759
776662,48.844635,2.332816,1.301919071E9,776110,776759
776662,48.844536,2.332908,1.301919071E9,776110,776759
776662,48.844467,2.333027,1.301919071E9,776110,776759
776662,48.84444,2.33321,1.301919071E9,776110,776759
776662,48.844444,2.333365,1.301919071E9,776110,776759
776662,48.844486,2.333538,1.301919071E9,776110,776759
776662,48.84451,2.333685,1.301919071E9,776110,776759
776662,48.84451,2.333824,1.301919071E9,776110,776759
776662,48.844513,2.333972,1.301919071E9,776110,776759
776662,48.8445,2.334146,1.301919071E9,776110,776759
776662,48.844498,2.334314,1.301919071E9,776110,776759
776662,48.844498,2.334469,1.301919071E9,776110,776759
776662,48.84454,2.334601,1.301919071E9,776110,776759
776662,48.844578,2.334729,1.301919071E9,776110,776759
776662,48.84459,2.334893,1.301919071E9,776110,776759
776662,48.84459,2.335031,1.301919071E9,776110,776759
776662,48.8446,2.335178,1.301919071E9,776110,776759
776662,48.844578,2.335352,1.301919071E9,776110,776759
776662,48.844555,2.335487,1.301919071E9,776110,776759
776662,48.84452,2.33562,1.301919071E9,776110,776759
776662,48.844513,2.335777,1.301919071E9,776110,776759
776662,48.84453,2.335937,1.301919071E9,776110,776759
776662,48.844543,2.336079,1.301919071E9,776110,776759
776662,48.84455,2.336228,1.301919071E9,776110,776759
776662,48.84454,2.33639,1.301919071E9,776110,776759
776662,48.844532,2.336555,1.301919071E9,776110,776759
776662,48.844517,2.336718,1.301919071E9,776110,776759
776662,48.8445,2.336854,1.301919071E9,776110,776759
776662,48.844475,2.33698,1.301919071E9,776110,776759
776662,48.842712,2.34128,1.301919071E9,776110,776759
776662,48.842804,2.341328,1.301919071E9,776110,776759
776662,48.84289,2.341377,1.301919071E9,776110,776759
776662,48.842987,2.341443,1.301919071E9,776110,776759
776662,48.843086,2.341507,1.301919071E9,776110,776759
776662,48.843204,2.34153,1.301919071E9,776110,776759
776662,48.84331,2.341646,1.301919071E9,776110,776759
776662,48.843433,2.341663,1.301919071E9,776110,776759
776662,48.84353,2.341615,1.301919071E9,776110,776759
776662,48.84363,2.341586,1.301919071E9,776110,776759
776662,48.843674,2.341417,1.301919071E9,776110,776759
776662,48.843708,2.341245,1.301919071E9,776110,776759
776662,48.8437,2.341085,1.301919071E9,776110,776759
776662,48.84366,2.340958,1.301919071E9,776110,776759
776662,48.84362,2.340806,1.301919071E9,776110,776759
776662,48.843647,2.34064,1.301919071E9,776110,776759
776662,48.84367,2.340506,1.301919071E9,776110,776759
776662,48.843708,2.340335,1.301919071E9,776110,776759
776662,48.84373,2.340163,1.301919071E9,776110,776759
776662,48.84377,2.339994,1.301919071E9,776110,776759
776662,48.84379,2.339843,1.301919071E9,776110,776759
776662,48.84381,2.339688,1.301919071E9,776110,776759
776662,48.84382,2.339544,1.301919071E9,776110,776759
776662,48.843853,2.339408,1.301919071E9,776110,776759
776662,48.84387,2.339249,1.301919071E9,776110,776759
776662,48.843952,2.339187,1.301919071E9,776110,776759
776662,48.844048,2.339202,1.301919071E9,776110,776759
776662,48.84416,2.339207,1.301919071E9,776110,776759
776662,48.844173,2.339052,1.301919071E9,776110,776759
776662,48.844074,2.338961,1.301919071E9,776110,776759
776662,48.84401,2.338831,1.301919071E9,776110,776759
776662,48.844017,2.338673,1.301919071E9,776110,776759
776662,48.844032,2.338516,1.301919071E9,776110,776759
