.797499,-156.58765,1.301919071E9,776110,776759
776662,20.797531,-156.58772,1.301919071E9,776110,776759
776662,20.797564,-156.58778,1.301919071E9,776110,776759
776662,20.797596,-156.58784,1.301919071E9,776110,776759
776662,20.797628,-156.5879,1.301919071E9,776110,776759
776662,20.797663,-156.58798,1.301919071E9,776110,776759
776662,20.797695,-156.58804,1.301919071E9,776110,776759
776662,20.797728,-156.5881,1.301919071E9,776110,776759
776662,20.79776,-156.58818,1.301919071E9,776110,776759
776662,20.797792,-156.58824,1.301919071E9,776110,776759
776662,20.797823,-156.5883,1.301919071E9,776110,776759
776662,20.797853,-156.58838,1.301919071E9,776110,776759
776662,20.797884,-156.58844,1.301919071E9,776110,776759
776662,20.797916,-156.5885,1.301919071E9,776110,776759
776662,20.797949,-156.58858,1.301919071E9,776110,776759
776662,20.798012,-156.5887,1.301919071E9,776110,776759
776662,20.798042,-156.58878,1.301919071E9,776110,776759
776662,20.798107,-156.5889,1.301919071E9,776110,776759
776662,20.798208,-156.58908,1.301919071E9,776110,776759
776662,20.79824,-156.58914,1.301919071E9,776110,776759
776662,20.798304,-156.58926,1.301919071E9,776110,776759
776662,20.798336,-156.58932,1.301919071E9,776110,776759
776662,20.798368,-156.58939,1.301919071E9,776110,776759
776662,20.798403,-156.58945,1.301919071E9,776110,776759
776662,20.798437,-156.58951,1.301919071E9,776110,776759
776662,20.798473,-156.58957,1.301919071E9,776110,776759
776662,20.79855,-156.58968,1.301919071E9,776110,776759
776662,20.798903,-156.5902,1.301919071E9,776110,776759
776662,20.79894,-156.59026,1.301919071E9,776110,776759
776662,20.798979,-156.59032,1.301919071E9,776110,776759
776662,20.799017,-156.59036,1.301919071E9,776110,776759
776662,20.799053,-156.59042,1.301919071E9,776110,776759
776662,20.799091,-156.59047,1.301919071E9,776110,776759
776662,20.799128,-156.59053,1.301919071E9,776110,776759
776662,20.799162,-156.59058,1.301919071E9,776110,776759
776662,20.799196,-156.59064,1.301919071E9,776110,776759
776662,20.799232,-156.59068,1.301919071E9,776110,776759
776662,20.799269,-156.59074,1.301919071E9,776110,776759
776662,20.799307,-156.59079,1.301919071E9,776110,776759
776662,20.799345,-156.59085,1.301919071E9,776110,776759
776662,20.799383,-156.5909,1.301919071E9,776110,776759
776662,20.799425,-156.59096,1.301919071E9,776110,776759
776662,20.799469,-156.59102,1.301919071E9,776110,776759
776662,20.79955,-156.59113,1.301919071E9,776110,776759
776662,20.79959,-156.59119,1.301919071E9,776110,776759
776662,20.799664,-156.5913,1.301919071E9,776110,776759
776662,20.7997,-156.59134,1.301919071E9,776110,776759
776662,20.79976,-156.59145,1.301919071E9,776110,776759
776662,20.79979,-156.59149,1.301919071E9,776110,776759
776662,20.800089,-156.59192,1.301919071E9,776110,776759
776662,20.800123,-156.59196,1.301919071E9,776110,776759
776662,20.80016,-156.59201,1.301919071E9,776110,776759
776662,20.800194,-156.59206,1.301919071E9,776110,776759
776662,20.800228,-156.5921,1.301919071E9,776110,776759
776662,20.80026,-156.59215,1.301919071E9,776110,776759
776662,20.800295,-156.59221,1.301919071E9,776110,776759
776662,20.80033,-156.59225,1.301919071E9,776110,776759
776662,20.800364,-156.5923,1.301919071E9,776110,776759
776662,20.8004,-156.59235,1.301919071E9,776110,776759
776662,20.800434,-156.5924,1.301919071E9,776110,776759
776662,20.80047,-156.59245,1.301919071E9,776110,776759
776662,20.800543,-156.59254,1.301919071E9,776110,776759
776662,20.800648,-156.5927,1.301919071E9,776110,776759
776662,20.800686,-156.59276,1.301919071E9,776110,776759
776662,20.800726,-156.5928,1.301919071E9,776110,776759
776662,20.800766,-156.59285,1.301919071E9,776110,776759
776662,20.800804,-156.5929,1.301919071E9,776110,776759
776662,20.800844,-156.59294,1.301919071E9,776110,776759
776662,20.801168,-156.59334,1.301919071E9,776110,776759
776662,20.8012,-156.59338,1.301919071E9,776110,776759
776662,20.801231,-156.59341,1.301919071E9,776110,776759
776662,20.801289,-156.59349,1.301919071E9,776110,776759
776662,20.80135,-156.59357,1.301919071E9,776110,776759
776662,20.801382,-156.59361,1.301919071E9,776110,776759
776662,20.801414,-156.59366,1.301919071E9,776110,776759
776662,20.80145,-156.59369,1.301919071E9,776110,776759
776662,20.80149,-156.59373,1.301919071E9,776110,776759
776662,20.80153,-156.59378,1.301919071E9,776110,776759
776662,20.801573,-156.59383,1.301919071E9,776110,776759
776662,20.801615,-156.59387,1.301919071E9,776110,776759
776662,20.801657,-156.59392,1.301919071E9,776110,776759
776662,20.801699,-156.59398,1.301919071E9,776110,776759
776662,20.80174,-156.59402,1.301919071E9,776110,776759
776662,20.80178,-156.59407,1.301919071E9,776110,776759
776662,20.801823,-156.59412,1.301919071E9,776110,776759
776662,20.801905,-156.59422,1.301919071E9,776110,776759
776662,20.801947,-156.59427,1.301919071E9,776110,776759
776662,20.802032,-156.59436,1.301919071E9,776110,776759
776662,20.802423,-156.5948,1.301919071E9,776110,776759
776662,20.802467,-156.59485,1.301919071E9,776110,776759
