,-90.5408,1.301919071E9,776110,776759
776662,38.76733,-90.54077,1.301919071E9,776110,776759
776662,38.76742,-90.54073,1.301919071E9,776110,776759
776662,38.7675,-90.54068,1.301919071E9,776110,776759
776662,38.76757,-90.54057,1.301919071E9,776110,776759
776662,38.767654,-90.540474,1.301919071E9,776110,776759
776662,38.767723,-90.54036,1.301919071E9,776110,776759
776662,38.767776,-90.54027,1.301919071E9,776110,776759
776662,38.76782,-90.54012,1.301919071E9,776110,776759
776662,38.76787,-90.54002,1.301919071E9,776110,776759
776662,38.76795,-90.53994,1.301919071E9,776110,776759
776662,38.768036,-90.53987,1.301919071E9,776110,776759
776662,38.76812,-90.5398,1.301919071E9,776110,776759
776662,38.768223,-90.539764,1.301919071E9,776110,776759
776662,38.76831,-90.53971,1.301919071E9,776110,776759
776662,38.7684,-90.539665,1.301919071E9,776110,776759
776662,38.768497,-90.539635,1.301919071E9,776110,776759
776662,38.768597,-90.5396,1.301919071E9,776110,776759
776662,38.768696,-90.539566,1.301919071E9,776110,776759
776662,38.768784,-90.539536,1.301919071E9,776110,776759
776662,38.768887,-90.53949,1.301919071E9,776110,776759
776662,38.768993,-90.53943,1.301919071E9,776110,776759
776662,38.769077,-90.53937,1.301919071E9,776110,776759
776662,38.769176,-90.5393,1.301919071E9,776110,776759
776662,38.769264,-90.5392,1.301919071E9,776110,776759
776662,38.76933,-90.539116,1.301919071E9,776110,776759
776662,38.769398,-90.538994,1.301919071E9,776110,776759
776662,38.76945,-90.53887,1.301919071E9,776110,776759
776662,38.7695,-90.53875,1.301919071E9,776110,776759
776662,38.769566,-90.53863,1.301919071E9,776110,776759
776662,38.769623,-90.53851,1.301919071E9,776110,776759
776662,38.76968,-90.5384,1.301919071E9,776110,776759
776662,38.769722,-90.5383,1.301919071E9,776110,776759
776662,38.769783,-90.538185,1.301919071E9,776110,776759
776662,38.76983,-90.53807,1.301919071E9,776110,776759
776662,38.76988,-90.53798,1.301919071E9,776110,776759
776662,38.769955,-90.537865,1.301919071E9,776110,776759
776662,38.77002,-90.537766,1.301919071E9,776110,776759
776662,38.770092,-90.537674,1.301919071E9,776110,776759
776662,38.770157,-90.537575,1.301919071E9,776110,776759
776662,38.770218,-90.53746,1.301919071E9,776110,776759
776662,38.77027,-90.537346,1.301919071E9,776110,776759
776662,38.770325,-90.53724,1.301919071E9,776110,776759
776662,38.77039,-90.53711,1.301919071E9,776110,776759
776662,38.770454,-90.537,1.301919071E9,776110,776759
776662,38.770527,-90.5369,1.301919071E9,776110,776759
776662,38.770573,-90.536804,1.301919071E9,776110,776759
776662,38.770622,-90.536705,1.301919071E9,776110,776759
776662,38.77066,-90.5366,1.301919071E9,776110,776759
776662,38.770702,-90.53649,1.301919071E9,776110,776759
776662,38.770733,-90.536354,1.301919071E9,776110,776759
776662,38.770744,-90.53619,1.301919071E9,776110,776759
776662,38.770763,-90.53606,1.301919071E9,776110,776759
776662,38.770763,-90.53592,1.301919071E9,776110,776759
776662,38.770752,-90.535774,1.301919071E9,776110,776759
776662,38.77072,-90.535645,1.301919071E9,776110,776759
776662,38.770695,-90.5355,1.301919071E9,776110,776759
776662,38.770657,-90.535385,1.301919071E9,776110,776759
776662,38.77059,-90.53525,1.301919071E9,776110,776759
776662,38.77053,-90.53515,1.301919071E9,776110,776759
776662,38.770466,-90.53503,1.301919071E9,776110,776759
776662,38.77041,-90.53491,1.301919071E9,776110,776759
776662,38.77035,-90.5348,1.301919071E9,776110,776759
776662,38.770275,-90.5347,1.301919071E9,776110,776759
776662,38.770203,-90.5346,1.301919071E9,776110,776759
776662,38.77014,-90.53451,1.301919071E9,776110,776759
776662,38.770077,-90.53442,1.301919071E9,776110,776759
776662,38.77,-90.53431,1.301919071E9,776110,776759
776662,38.76992,-90.53423,1.301919071E9,776110,776759
776662,38.76983,-90.53416,1.301919071E9,776110,776759
776662,38.76974,-90.53408,1.301919071E9,776110,776759
776662,38.76967,-90.53401,1.301919071E9,776110,776759
776662,38.769577,-90.53394,1.301919071E9,776110,776759
776662,38.769497,-90.533875,1.301919071E9,776110,776759
776662,38.7694,-90.53382,1.301919071E9,776110,776759
776662,38.76932,-90.53376,1.301919071E9,776110,776759
776662,38.769238,-90.53369,1.301919071E9,776110,776759
776662,38.76916,-90.533615,1.301919071E9,776110,776759
776662,38.769073,-90.53356,1.301919071E9,776110,776759
776662,38.769012,-90.53347,1.301919071E9,776110,776759
776662,38.768955,-90.53336,1.301919071E9,776110,776759
776662,38.768894,-90.53324,1.301919071E9,776110,776759
776662,38.768852,-90.53311,1.301919071E9,776110,776759
776662,38.76882,-90.533,1.301919071E9,776110,776759
776662,38.76879,-90.53287,1.301919071E9,776110,776759
776662,38.768784,-90.53274,1.301919071E9,776110,776759
776662,38.768787,-90.5326,1.301919071E9,776110,776759
776662,38.768803,-90.53246,1.301919071E9,776110,776759
776662,38.76882,-90.53234,1.301919071E9,776110,776759
776662,38.768852,-90.53222,1.301919071E9,776110,776759
776662,38.768894,-90.532104,1.301919071E9,776110,776759
776662,38.76894,-90.532005,1.301919071E9,776110,776759
776662,38.76901,-90.531906,1.301919071E9,776110,776759
776662,38.769047,-90.5318,1.301919071E9,776110,776759
776662,38.769093,-90.5317,1.301919071E9,776110,776759
776662,38.76915,-90.53158,1.301919071E9,776110,776759
776662,38.7692,-90.53147,1.301919071E9,776110,776759
776662,38.76924,-90.531364,1.301919071E9,776110,776759
776662,38.769295,-90.531265,1.301919071E9,776110,776759
776662,38.769352,-90.53115,1.301919071E9,776110,776759
776662,38.76942,-90.53105,1.301919071E9,776110,776759
776662,38.76949,-90.53093,1.301919071E9,776110,776759
776662,38.769547,-90.530846,1.301919071E9,776110,776759
776662,38.76961,-90.53074,1.301919071E9,776110,776759
776662,38.76968,-90.530624,1.301919071E9,776110,776759
776662,38.76973,-90.530525,1.301919071E9,776110,776759
776662,38.7698,-90.53042,1.301919071E9,776110,776759
776662,38.76987,-90.53033,1.301919071E9,776110,776759
776662,38.769943,-90.53022,1.301919071E9,776110,776759
776662,38.770023,-90.53014,1.301919071E9,776110,776759
776662,38.77011,-90.53007,1.301919071E9,776110,776759
776662,38.770206,-90.53,1.301919071E9,776110,776759
776662,38.77031,-90.529945,1.301919071E9,776110,776759
776662,38.7704,-90.5299,1.301919071E9,776110,776759
776662,38.770493,-90.52984,1.301919071E9,776110,776759
776662,38.77059,-90.5298,1.301919071E9,776110,776759
776662,38.770702,-90.52978,1.301919071E9,776110,776759
776662,38.770805,-90.52976,1.301919071E9,776110,776759
776662,38.7709,-90.529755,1.301919071E9,776110,776759
776662,38.771008,-90.52976,1.301919071E9,776110,776759
776662,38.77111,-90.52978,1.301919071E9,776110,776759
776662,38.771217,-90.529816,1.301919071E9,776110,776759
776662,38.771313,-90.529854,1.301919071E9,776110,776759
776662,38.77141,-90.52988,1.301919071E9,776110,776759
776662,38.77151,-90.52991,1.301919071E9,776110,776759
776662,38.771603,-90.52994,1.301919071E9,776110,776759
776662,38.7717,-90.529976,1.301919071E9,776110,776759
776662,38.77179,-90.53001,1.301919071E9,776110,776759
776662,38.771885,-90.530045,1.301919071E9,776110,776759
776662,38.771973,-90.530075,1.301919071E9,776110,776759
776662,38.772064,-90.53011,1.301919071E9,776110,776759
776662,38.772167,-90.53014,1.301919071E9,776110,776759
776662,38.77226,-90.53018,1.301919071E9,776110,776759
776662,38.772354,-90.53021,1.301919071E9,776110,776759
776662,38.77245,-90.53024,1.301919071E9,776110,776759
776662,38.77255,-90.53029,1.301919071E9,776110,776759
776662,38.77266,-90.53033,1.301919071E9,776110,776759
776662,38.772747,-90.530365,1.301919071E9,776110,776759
776662,38.772846,-90.530396,1.301919071E9,776110,776759
776662,38.772938,-90.530426,1.301919071E9,776110,776759
776662,38.773026,-90.530464,1.301919071E9,776110,776759
776662,38.773117,-90.530495,1.301919071E9,776110,776759
776662,38.77322,-90.5305,1.301919071E9,776110,776759
776662,38.773327,-90.53052,1.301919071E9,776110,776759
776662,38.773426,-90.530525,1.301919071E9,776110,776759
776662,38.773537,-90.530525,1.301919071E9,776110,776759
776662,38.773647,-90.5305,1.301919071E9,7761
