.829725,-156.63692,1.301919071E9,776110,776759
776662,20.829784,-156.637,1.301919071E9,776110,776759
776662,20.829847,-156.63707,1.301919071E9,776110,776759
776662,20.829914,-156.63713,1.301919071E9,776110,776759
776662,20.829983,-156.6372,1.301919071E9,776110,776759
776662,20.83005,-156.63728,1.301919071E9,776110,776759
776662,20.83011,-156.63737,1.301919071E9,776110,776759
776662,20.830177,-156.63744,1.301919071E9,776110,776759
776662,20.83025,-156.6375,1.301919071E9,776110,776759
776662,20.830315,-156.63757,1.301919071E9,776110,776759
776662,20.830383,-156.63765,1.301919071E9,776110,776759
776662,20.83045,-156.63773,1.301919071E9,776110,776759
776662,20.830517,-156.63779,1.301919071E9,776110,776759
776662,20.830597,-156.63786,1.301919071E9,776110,776759
776662,20.830664,-156.63794,1.301919071E9,776110,776759
776662,20.830727,-156.63802,1.301919071E9,776110,776759
776662,20.830788,-156.63809,1.301919071E9,776110,776759
776662,20.830847,-156.63817,1.301919071E9,776110,776759
776662,20.830912,-156.63826,1.301919071E9,776110,776759
776662,20.83099,-156.63832,1.301919071E9,776110,776759
776662,20.831049,-156.6384,1.301919071E9,776110,776759
776662,20.831108,-156.63847,1.301919071E9,776110,776759
776662,20.83118,-156.63857,1.301919071E9,776110,776759
776662,20.831245,-156.63866,1.301919071E9,776110,776759
776662,20.831308,-156.63873,1.301919071E9,776110,776759
776662,20.83138,-156.63882,1.301919071E9,776110,776759
776662,20.831453,-156.6389,1.301919071E9,776110,776759
776662,20.831516,-156.63898,1.301919071E9,776110,776759
776662,20.831585,-156.63907,1.301919071E9,776110,776759
776662,20.83165,-156.63914,1.301919071E9,776110,776759
776662,20.831707,-156.63922,1.301919071E9,776110,776759
776662,20.831764,-156.6393,1.301919071E9,776110,776759
776662,20.831825,-156.63937,1.301919071E9,776110,776759
776662,20.8319,-156.63945,1.301919071E9,776110,776759
776662,20.83197,-156.63953,1.301919071E9,776110,776759
776662,20.832033,-156.6396,1.301919071E9,776110,776759
776662,20.832098,-156.6397,1.301919071E9,776110,776759
776662,20.83217,-156.63977,1.301919071E9,776110,776759
776662,20.832237,-156.63986,1.301919071E9,776110,776759
776662,20.8323,-156.63994,1.301919071E9,776110,776759
776662,20.832354,-156.64001,1.301919071E9,776110,776759
776662,20.832413,-156.6401,1.301919071E9,776110,776759
776662,20.832476,-156.64018,1.301919071E9,776110,776759
776662,20.83253,-156.64027,1.301919071E9,776110,776759
776662,20.832584,-156.64038,1.301919071E9,776110,776759
776662,20.832634,-156.64047,1.301919071E9,776110,776759
776662,20.83268,-156.64058,1.301919071E9,776110,776759
776662,20.83273,-156.64067,1.301919071E9,776110,776759
776662,20.832767,-156.64078,1.301919071E9,776110,776759
776662,20.832802,-156.64088,1.301919071E9,776110,776759
776662,20.83283,-156.64099,1.301919071E9,776110,776759
776662,20.832872,-156.64108,1.301919071E9,776110,776759
776662,20.832909,-156.64119,1.301919071E9,776110,776759
776662,20.83294,-156.64128,1.301919071E9,776110,776759
776662,20.832977,-156.64139,1.301919071E9,776110,776759
776662,20.833025,-156.64148,1.301919071E9,776110,776759
776662,20.833061,-156.64157,1.301919071E9,776110,776759
776662,20.8331,-156.64168,1.301919071E9,776110,776759
776662,20.833138,-156.64177,1.301919071E9,776110,776759
776662,20.833162,-156.64188,1.301919071E9,776110,776759
776662,20.833195,-156.64197,1.301919071E9,776110,776759
776662,20.833225,-156.64206,1.301919071E9,776110,776759
776662,20.83326,-156.64215,1.301919071E9,776110,776759
776662,20.833279,-156.64226,1.301919071E9,776110,776759
776662,20.833303,-156.64236,1.301919071E9,776110,776759
776662,20.83333,-156.64246,1.301919071E9,776110,776759
776662,20.833357,-156.64255,1.301919071E9,776110,776759
776662,20.833387,-156.64265,1.301919071E9,776110,776759
776662,20.833406,-156.64276,1.301919071E9,776110,776759
776662,20.83343,-156.64285,1.301919071E9,776110,776759
776662,20.833447,-156.64296,1.301919071E9,776110,776759
776662,20.833466,-156.64305,1.301919071E9,776110,776759
776662,20.833483,-156.64316,1.301919071E9,776110,776759
776662,20.833504,-156.64326,1.301919071E9,776110,776759
776662,20.833519,-156.64337,1.301919071E9,776110,776759
776662,20.83355,-156.64348,1.301919071E9,776110,776759
776662,20.83358,-156.64359,1.301919071E9,776110,776759
776662,20.833605,-156.64369,1.301919071E9,776110,776759
776662,20.833637,-156.6438,1.301919071E9,776110,776759
776662,20.83366,-156.64389,1.301919071E9,776110,776759
776662,20.83369,-156.644,1.301919071E9,776110,776759
776662,20.83372,-156.64409,1.301919071E9,776110,776759
776662,20.833744,-156.6442,1.301919071E9,776110,776759
776662,20.83377,-156.64429,1.301919071E9,776110,776759
776662,20.833809,-156.6444,1.301919071E9,776110,776759
776662,20.833843,-156.6445,1.301919071E9,776110,776759
776662,20.833876,-156.6446,1.301919071E9,776110,776759
776662,20.833906,-156.6447,1.301919071E9,776110,776759
776662,20.833937,-156.6448,1.301919071E9,776110,776759
776662,20.83397,-156.64491,1.301919071E9,776110,776759
776662,20.834,-156.645,1.301919071E9,776110,776759
776662,20.834036,-156.6451,1.301919071E9,776110,776759
776662,20.834085,-156.64519,1.301919071E9,776110,776759
776662,20.83413,-156.6453,1.301919071E9,776110,776759
776662,20.83418,-156.64539,1.301919071E9,776110,776759
776662,20.83422,-156.6455,1.301919071E9,776110,776759
776662,20.834267,-156.64558,1.301919071E9,776110,776759
776662,20.834314,-156.64569,1.301919071E9,776110,776759
776662,20.83435,-156.64578,1.301919071E9,776110,776759
776662,20.834389,-156.64587,1.301919071E9,776110,776759
776662,20.834429,-156.64597,1.301919071E9,776110,776759
776662,20.83448,-156.64606,1.301919071E9,776110,776759
776662,20.83452,-156.64615,1.301919071E9,776110,776759
776662,20.834564,-156.64624,1.301919071E9,776110,776759
776662,20.834627,-156.64632,1.301919071E9,776110,776759
776662,20.834673,-156.64641,1.301919071E9,776110,776759
776662,20.834715,-156.6465,1.301919071E9,776110,776759
