,37.391666,-121.96839,1.301919071E9,776110,776759
776662,37.39171,-121.968376,1.301919071E9,776110,776759
776662,37.391773,-121.96835,1.301919071E9,776110,776759
776662,37.391834,-121.96834,1.301919071E9,776110,776759
776662,37.39188,-121.96832,1.301919071E9,776110,776759
776662,37.391945,-121.96831,1.301919071E9,776110,776759
776662,37.391968,-121.96831,1.301919071E9,776110,776759
776662,37.39203,-121.96829,1.301919071E9,776110,776759
776662,37.392094,-121.96828,1.301919071E9,776110,776759
776662,37.39216,-121.968254,1.301919071E9,776110,776759
776662,37.392242,-121.96823,1.301919071E9,776110,776759
776662,37.392307,-121.968216,1.301919071E9,776110,776759
776662,37.392372,-121.96821,1.301919071E9,776110,776759
776662,37.392437,-121.9682,1.301919071E9,776110,776759
776662,37.3925,-121.968185,1.301919071E9,776110,776759
776662,37.39257,-121.96817,1.301919071E9,776110,776759
776662,37.39263,-121.96816,1.301919071E9,776110,776759
776662,37.392693,-121.96814,1.301919071E9,776110,776759
776662,37.392757,-121.968124,1.301919071E9,776110,776759
776662,37.39282,-121.96811,1.301919071E9,776110,776759
776662,37.392906,-121.968094,1.301919071E9,776110,776759
776662,37.392952,-121.96809,1.301919071E9,776110,776759
776662,37.393017,-121.96806,1.301919071E9,776110,776759
776662,37.393078,-121.968056,1.301919071E9,776110,776759
776662,37.3931,-121.96805,1.301919071E9,776110,776759
776662,37.39316,-121.96804,1.301919071E9,776110,776759
776662,37.393223,-121.968025,1.301919071E9,776110,776759
776662,37.393288,-121.96802,1.301919071E9,776110,776759
776662,37.393353,-121.968,1.301919071E9,776110,776759
776662,37.393414,-121.96798,1.301919071E9,776110,776759
776662,37.39348,-121.967964,1.301919071E9,776110,776759
776662,37.393543,-121.96795,1.301919071E9,776110,776759
776662,37.393585,-121.96793,1.301919071E9,776110,776759
776662,37.39365,-121.96792,1.301919071E9,776110,776759
776662,37.393715,-121.96791,1.301919071E9,776110,776759
776662,37.39376,-121.967896,1.301919071E9,776110,776759
776662,37.39383,-121.96789,1.301919071E9,776110,776759
776662,37.393875,-121.96788,1.301919071E9,776110,776759
776662,37.39392,-121.96787,1.301919071E9,776110,776759
776662,37.393986,-121.96786,1.301919071E9,776110,776759
776662,37.39405,-121.96785,1.301919071E9,776110,776759
776662,37.394115,-121.967834,1.301919071E9,776110,776759
776662,37.39418,-121.96782,1.301919071E9,776110,776759
776662,37.394245,-121.96781,1.301919071E9,776110,776759
776662,37.39429,-121.967804,1.301919071E9,776110,776759
776662,37.394356,-121.9678,1.301919071E9,776110,776759
776662,37.3944,-121.96779,1.301919071E9,776110,776759
776662,37.394466,-121.96779,1.301919071E9,776110,776759
776662,37.39453,-121.96779,1.301919071E9,776110,776759
776662,37.3946,-121.96778,1.301919071E9,776110,776759
776662,37.39465,-121.967804,1.301919071E9,776110,776759
776662,37.39471,-121.96782,1.301919071E9,776110,776759
776662,37.394756,-121.96783,1.301919071E9,776110,776759
776662,37.394802,-121.96784,1.301919071E9,776110,776759
776662,37.39485,-121.96785,1.301919071E9,776110,776759
776662,37.3949,-121.96786,1.301919071E9,776110,776759
776662,37.39495,-121.967865,1.301919071E9,776110,776759
776662,37.394997,-121.96787,1.301919071E9,776110,776759
776662,37.395042,-121.96789,1.301919071E9,776110,776759
776662,37.395103,-121.9679,1.301919071E9,776110,776759
776662,37.39517,-121.96793,1.301919071E9,776110,776759
776662,37.395233,-121.96795,1.301919071E9,776110,776759
776662,37.395294,-121.967964,1.301919071E9,776110,776759
776662,37.39535,-121.96799,1.301919071E9,776110,776759
776662,37.395412,-121.96802,1.301919071E9,776110,776759
776662,37.395428,-121.968025,1.301919071E9,776110,776759
776662,37.395493,-121.968056,1.301919071E9,776110,776759
776662,37.39551,-121.96807,1.301919071E9,776110,776759
776662,37.395557,-121.9681,1.301919071E9,776110,776759
776662,37.3956,-121.968124,1.301919071E9,776110,776759
776662,37.395645,-121.96815,1.301919071E9,776110,776759
776662,37.39569,-121.96817,1.301919071E9,776110,776759
776662,37.395737,-121.96819,1.301919071E9,776110,776759
776662,37.39578,-121.968216,1.301919071E9,776110,776759
776662,37.395824,-121.96824,1.301919071E9,776110,776759
776662,37.39588,-121.96827,1.301919071E9,776110,776759
776662,37.395947,-121.9683,1.301919071E9,776110,776759
776662,37.396008,-121.96832,1.301919071E9,776110,776759
776662,37.396053,-121.968346,1.301919071E9,776110,776759
776662,37.396095,-121.96837,1.301919071E9,776110,776759
776662,37.396137,-121.96839,1.301919071E9,776110,776759
776662,37.396202,-121.96842,1.301919071E9,776110,776759
776662,37.39629,-121.96846,1.301919071E9,776110,776759
776662,37.396313,-121.968475,1.301919071E9,776110,776759
776662,37.396355,-121.9685,1.301919071E9,776110,776759
776662,37.3964,-121.96851,1.301919071E9,776110,776759
776662,37.396446,-121.96854,1.301919071E9,776110,776759
776662,37.39649,-121.96855,1.301919071E9,776110,776759
776662,37.396534,-121.96857,1.301919071E9,776110,776759
776662,37.39658,-121.96858,1.301919071E9,776110,776759
776662,37.396626,-121.968605,1.301919071E9,776110,776759
776662,37.396645,-121.96861,1.301919071E9,776110,776759
776662,37.396687,-121.968636,1.301919071E9,776110,776759
776662,37.396782,-121.9687,1.301919071E9,776110,776759
776662,37.3968,-121.968704,1.301919071E9,776110,776759
776662,37.396843,-121.96873,1.301919071E9,776110,776759
776662,37.39689,-121.96875,1.301919071E9,776110,776759
776662,37.396935,-121.968765,1.301919071E9,776110,776759
776662,37.39698,-121.96879,1.301919071E9,776110,776759
776662,37.397026,-121.96881,1.301919071E9,776110,776759
776662,37.397068,-121.96883,1.301919071E9,776110,776759
776662,37.397114,-121.96884,1.301919071E9,776110,776759
776662,37.39716,-121.968864,1.301919071E9,776110,776759
776662,37.397205,-121.96888,1.301919071E9,776110,776759
776662,37.39725,-121.9689,1.301919071E9,776110,776759
776662,37.397297,-121.968925,1.301919071E9,776110,776759
776662,37.39734,-121.96894,1.301919071E9,776110,776759
776662,37.397385,-121.96896,1.301919071E9,776110,776759
776662,37.39743,-121.96899,1.301919071E9,776110,776759
776662,37.397476,-121.96901,1.301919071E9,776110,776759
776662,37.397522,-121.969025,1.301919071E9,776110,776759
776662,37.39761,-121.96906,1.301919071E9,776110,776759
776662,37.3977,-121.9691,1.301919071E9,776110,776759
776662,37.397747,-121.969124,1.301919071E9,776110,776759
776662,37.397793,-121.96915,1.301919071E9,776110,776759
776662,37.397835,-121.96917,1.301919071E9,776110,776759
776662,37.39788,-121.969185,1.301919071E9,776110,776759
776662,37.397923,-121.96921,1.301919071E9,776110,776759
776662,37.397964,-121.96923,1.301919071E9,776110,776759
776662,37.39801,-121.96925,1.301919071E9,776110,776759
776662,37.398056,-121.96927,1.301919071E9,776110,776759
776662,37.398144,-121.96931,1.301919071E9,776110,776759
776662,37.39819,-121.96933,1.301919071E9,776110,776759
776662,37.39823,-121.969345,1.301919071E9,776110,776759
776662,37.398277,-121.96937,1.301919071E9,776110,776759
776662,37.39832,-121.96938,1.301919071E9,776110,776759
776662,37.39836,-121.969406,1.301919071E9,776110,776759
776662,37.398403,-121.96943,1.301919071E9,776110,776759
776662,37.39845,-121.969444,1.301919071E9,776110,776759
776662,37.398514,-121.96947,1.301919071E9,776110,776759
776662,37.398575,-121.96949,1.301919071E9,776110,776759
776662,37.39864,-121.96951,1.301919071E9,776110,776759
776662,37.398727,-121.96955,1.301919071E9,776110,776759
776662,37.39877,-121.969574,1.301919071E9,776110,776759
776662,37.39881,-121.9696,1.301919071E9,776110,776759
776662,37.398914,-121.96964,1.301919071E9,776110,776759
776662,37.398975,-121.96967,1.301919071E9,776110,776759
776662,37.398994,-121.96968,1.301919071E9,776110,776759
776662,37.399055,-121.96971,1.301919071E9,776110,776759
776662,37.399155,-121.96976,1.301919071E9,776110,776759
776662,37.399258,-121.96981,1.301919071E9,776110,776759
776662,37.399345,-121.96985,1.301919071E9,776110,776759
776662,37.399387,-121.96987,1.301919071E9,776110,776759
776662,37.399426,-121.9699,1.301919071E9,
