.23508,1.3591613,1.301919071E9,776110,776759
776662,41.23513,1.359071,1.301919071E9,776110,776759
776662,41.235157,1.3589656,1.301919071E9,776110,776759
776662,41.23518,1.3588347,1.301919071E9,776110,776759
776662,41.235195,1.3587219,1.301919071E9,776110,776759
776662,41.2352,1.3586117,1.301919071E9,776110,776759
776662,41.23519,1.3585006,1.301919071E9,776110,776759
776662,41.235176,1.3583908,1.301919071E9,776110,776759
776662,41.235153,1.3582758,1.301919071E9,776110,776759
776662,41.23509,1.3581892,1.301919071E9,776110,776759
776662,41.235012,1.3581386,1.301919071E9,776110,776759
776662,41.234932,1.3580455,1.301919071E9,776110,776759
776662,41.234898,1.357943,1.301919071E9,776110,776759
776662,41.234863,1.3578247,1.301919071E9,776110,776759
776662,41.23483,1.357706,1.301919071E9,776110,776759
776662,41.2348,1.3575734,1.301919071E9,776110,776759
776662,41.23479,1.3574579,1.301919071E9,776110,776759
776662,41.23482,1.3573492,1.301919071E9,776110,776759
776662,41.234867,1.3572633,1.301919071E9,776110,776759
776662,41.23494,1.3571603,1.301919071E9,776110,776759
776662,41.235027,1.3570902,1.301919071E9,776110,776759
776662,41.235092,1.3570298,1.301919071E9,776110,776759
776662,41.23514,1.3569286,1.301919071E9,776110,776759
776662,41.235134,1.3568094,1.301919071E9,776110,776759
776662,41.235104,1.3566899,1.301919071E9,776110,776759
776662,41.23505,1.3565747,1.301919071E9,776110,776759
776662,41.235016,1.3564627,1.301919071E9,776110,776759
776662,41.234978,1.3563399,1.301919071E9,776110,776759
776662,41.234936,1.3562174,1.301919071E9,776110,776759
776662,41.234882,1.3561332,1.301919071E9,776110,776759
776662,41.23482,1.3560419,1.301919071E9,776110,776759
776662,41.23476,1.3559659,1.301919071E9,776110,776759
776662,41.23469,1.355892,1.301919071E9,776110,776759
776662,41.234604,1.3558232,1.301919071E9,776110,776759
776662,41.234505,1.35577,1.301919071E9,776110,776759
776662,41.234413,1.3557197,1.301919071E9,776110,776759
776662,41.23434,1.3556535,1.301919071E9,776110,776759
776662,41.234257,1.3555791,1.301919071E9,776110,776759
776662,41.234203,1.3554629,1.301919071E9,776110,776759
776662,41.23416,1.3553406,1.301919071E9,776110,776759
776662,41.234135,1.3552231,1.301919071E9,776110,776759
776662,41.234116,1.3551164,1.301919071E9,776110,776759
776662,41.234093,1.3550025,1.301919071E9,776110,776759
776662,41.234066,1.3548906,1.301919071E9,776110,776759
776662,41.23404,1.3547891,1.301919071E9,776110,776759
776662,41.234005,1.3546818,1.301919071E9,776110,776759
776662,41.233967,1.3545574,1.301919071E9,776110,776759
776662,41.233932,1.3544229,1.301919071E9,776110,776759
776662,41.23387,1.3542922,1.301919071E9,776110,776759
776662,41.23384,1.3541793,1.301919071E9,776110,776759
776662,41.23383,1.3540461,1.301919071E9,776110,776759
776662,41.233833,1.3538922,1.301919071E9,776110,776759
776662,41.233826,1.353744,1.301919071E9,776110,776759
776662,41.23381,1.3536011,1.301919071E9,776110,776759
776662,41.2338,1.3534558,1.301919071E9,776110,776759
776662,41.233788,1.3533212,1.301919071E9,776110,776759
776662,41.23376,1.3532131,1.301919071E9,776110,776759
776662,41.23374,1.3531073,1.301919071E9,776110,776759
776662,41.23371,1.3530061,1.301919071E9,776110,776759
776662,41.23368,1.3528669,1.301919071E9,776110,776759
776662,41.233665,1.3527192,1.301919071E9,776110,776759
776662,41.233673,1.352609,1.301919071E9,776110,776759
776662,41.233696,1.3524864,1.301919071E9,776110,776759
776662,41.23373,1.3523619,1.301919071E9,776110,776759
776662,41.233753,1.3522342,1.301919071E9,776110,776759
776662,41.233757,1.3521128,1.301919071E9,776110,776759
776662,41.233757,1.3520025,1.301919071E9,776110,776759
776662,41.233757,1.3518593,1.301919071E9,776110,776759
776662,41.233757,1.3517158,1.301919071E9,776110,776759
776662,41.233803,1.3515863,1.301919071E9,776110,776759
776662,41.2339,1.3515518,1.301919071E9,776110,776759
776662,41.23399,1.3515176,1.301919071E9,776110,776759
776662,41.234093,1.3514516,1.301919071E9,776110,776759
776662,41.23418,1.35139,1.301919071E9,776110,776759
776662,41.234253,1.3513318,1.301919071E9,776110,776759
776662,41.234352,1.351252,1.301919071E9,776110,776759
776662,41.23443,1.3511677,1.301919071E9,776110,776759
776662,41.234493,1.3510867,1.301919071E9,776110,776759
776662,41.23456,1.3510154,1.301919071E9,776110,776759
776662,41.234642,1.3509294,1.301919071E9,776110,776759
776662,41.23474,1.3508697,1.301919071E9,776110,776759
776662,41.234837,1.350842,1.301919071E9,776110,776759
776662,41.234936,1.3508321,1.301919071E9,776110,776759
776662,41.23502,1.350837,1.301919071E9,776110,776759
776662,41.2351,1.3508536,1.301919071E9,776110,776759
776662,41.235195,1.3508643,1.301919071E9,776110,776759
776662,41.235268,1.3508139,1.301919071E9,776110,776759
776662,41.23535,1.3507792,1.301919071E9,776110,776759
776662,41.23547,1.3507532,1.301919071E9,776110,776759
776662,41.235588,1.3507385,1.301919071E9,776110,776759
776662,41.235672,1.350729,1.301919071E9,776110,776759
776662,41.235764,1.3507288,1.301919071E9,776110,776759
776662,41.23586,1.3507458,1.301919071E9,776110,776759
776662,41.23597,1.3507599,1.301919071E9,776110,776759
776662,41.23608,1.3507673,1.301919071E9,776110,776759
776662,41.2362,1.3507715,1.301919071E9,776110,776759
776662,41.23631,1.3507763,1.301919071E9,776110,776759
776662,41.236423,1.3507894,1.301919071E9,776110,776759
776662,41.236534,1.3508009,1.301919071E9,776110,776759
776662,41.236637,1.3508073,1.301919071E9,776110,776759
776662,41.236748,1.3508195,1.301919071E9,776110,776759
776662,41.236843,1.3508005,1.301919071E9,776110,776759
776662,41.23693,1.3507432,1.301919071E9,776110,776759
776662,41.237003,1.350631,1.301919071E9,776110,776759
776662,41.237064,1.350515,1.301919071E9,776110,776759
776662,41.23709,1.3503892,1.301919071E9,776110,776759
776662,41.237072,1.350241,1.301919071E9,776110,776759
776662,41.237,1.3500966,1.301919071E9,776110,776759
776662,41.2369,1.350005,1.301919071E9,776110,776759
776662,41.236763,1.3499637,1.301919071E9,776110,776759
776662,41.23661,1.3499599,1.301919071E9,776110,776759
776662,41.236526,1.3499495,1.301919071E9,776110,776759
