.63705,13.051077,1.301919071E9,776110,776759
776662,55.63706,13.050904,1.301919071E9,776110,776759
776662,55.63707,13.05074,1.301919071E9,776110,776759
776662,55.637108,13.050587,1.301919071E9,776110,776759
776662,55.637142,13.050429,1.301919071E9,776110,776759
776662,55.637177,13.05028,1.301919071E9,776110,776759
776662,55.63721,13.050122,1.301919071E9,776110,776759
776662,55.63725,13.049942,1.301919071E9,776110,776759
776662,55.637283,13.049791,1.301919071E9,776110,776759
776662,55.63737,13.049679,1.301919071E9,776110,776759
776662,55.637444,13.049548,1.301919071E9,776110,776759
776662,55.6375,13.049404,1.301919071E9,776110,776759
776662,55.63757,13.049277,1.301919071E9,776110,776759
776662,55.637638,13.049163,1.301919071E9,776110,776759
776662,55.63771,13.049067,1.301919071E9,776110,776759
776662,55.637806,13.049004,1.301919071E9,776110,776759
776662,55.637886,13.048909,1.301919071E9,776110,776759
776662,55.637966,13.048821,1.301919071E9,776110,776759
776662,55.638054,13.04876,1.301919071E9,776110,776759
776662,55.63814,13.048701,1.301919071E9,776110,776759
776662,55.63824,13.048679,1.301919071E9,776110,776759
776662,55.63834,13.048682,1.301919071E9,776110,776759
776662,55.63844,13.048722,1.301919071E9,776110,776759
776662,55.638515,13.0488,1.301919071E9,776110,776759
776662,55.638557,13.048956,1.301919071E9,776110,776759
776662,55.638577,13.049129,1.301919071E9,776110,776759
776662,55.638588,13.049295,1.301919071E9,776110,776759
776662,55.6386,13.049467,1.301919071E9,776110,776759
776662,55.638607,13.049656,1.301919071E9,776110,776759
776662,55.63857,13.049825,1.301919071E9,776110,776759
776662,55.638508,13.049945,1.301919071E9,776110,776759
776662,55.63843,13.050059,1.301919071E9,776110,776759
776662,55.638344,13.050148,1.301919071E9,776110,776759
776662,55.638256,13.0502,1.301919071E9,776110,776759
776662,55.638176,13.050279,1.301919071E9,776110,776759
776662,55.638115,13.050405,1.301919071E9,776110,776759
776662,55.638054,13.050525,1.301919071E9,776110,776759
776662,55.637985,13.050647,1.301919071E9,776110,776759
776662,55.637924,13.050776,1.301919071E9,776110,776759
776662,55.63787,13.050917,1.301919071E9,776110,776759
776662,55.63782,13.05107,1.301919071E9,776110,776759
776662,55.637764,13.051196,1.301919071E9,776110,776759
776662,55.637707,13.051322,1.301919071E9,776110,776759
776662,55.63763,13.051425,1.301919071E9,776110,776759
776662,55.63756,13.051547,1.301919071E9,776110,776759
776662,55.637497,13.051677,1.301919071E9,776110,776759
776662,55.637444,13.051815,1.301919071E9,776110,776759
776662,55.637363,13.051908,1.301919071E9,776110,776759
776662,55.637283,13.051994,1.301919071E9,776110,776759
776662,55.637215,13.052133,1.301919071E9,776110,776759
776662,55.637154,13.052256,1.301919071E9,776110,776759
776662,55.637077,13.052367,1.301919071E9,776110,776759
776662,55.636993,13.052475,1.301919071E9,776110,776759
776662,55.636932,13.05262,1.301919071E9,776110,776759
776662,55.636917,13.052787,1.301919071E9,776110,776759
776662,55.636913,13.05296,1.301919071E9,776110,776759
776662,55.636925,13.053119,1.301919071E9,776110,776759
776662,55.63698,13.053267,1.301919071E9,776110,776759
776662,55.637035,13.05342,1.301919071E9,776110,776759
776662,55.637108,13.053525,1.301919071E9,776110,776759
776662,55.637173,13.053652,1.301919071E9,776110,776759
776662,55.63724,13.053788,1.301919071E9,776110,776759
776662,55.637295,13.053942,1.301919071E9,776110,776759
776662,55.63731,13.054106,1.301919071E9,776110,776759
776662,55.63731,13.054294,1.301919071E9,776110,776759
776662,55.63729,13.054453,1.301919071E9,776110,776759
776662,55.637276,13.054621,1.301919071E9,776110,776759
776662,55.637245,13.054772,1.301919071E9,776110,776759
776662,55.63721,13.05493,1.301919071E9,776110,776759
776662,55.637196,13.055094,1.301919071E9,776110,776759
776662,55.637188,13.05526,1.301919071E9,776110,776759
776662,55.637173,13.055417,1.301919071E9,776110,776759
776662,55.637127,13.05558,1.301919071E9,776110,776759
776662,55.63707,13.055727,1.301919071E9,776110,776759
776662,55.637005,13.055845,1.301919071E9,776110,776759
776662,55.63693,13.055943,1.301919071E9,776110,776759
776662,55.63686,13.056065,1.301919071E9,776110,776759
776662,55.636932,13.056186,1.301919071E9,776110,776759
776662,55.636993,13.056316,1.301919071E9,776110,776759
776662,55.63707,13.056401,1.301919071E9,776110,776759
776662,55.637165,13.056371,1.301919071E9,776110,776759
776662,55.63726,13.056402,1.301919071E9,776110,776759
776662,55.63725,13.056571,1.301919071E9,776110,776759
776662,55.637177,13.05668,1.301919071E9,776110,776759
776662,55.637123,13.056819,1.301919071E9,776110,776759
776662,55.637096,13.056972,1.301919071E9,776110,776759
776662,55.637074,13.05713,1.301919071E9,776110,776759
776662,55.63706,13.057298,1.301919071E9,776110,776759
776662,55.637028,13.057461,1.301919071E9,776110,776759
776662,55.637016,13.057624,1.301919071E9,776110,776759
776662,55.636997,13.057803,1.301919071E9,776110,776759
776662,55.636982,13.057971,1.301919071E9,776110,776759
776662,55.63697,13.058158,1.301919071E9,776110,776759
776662,55.636967,13.058326,1.301919071E9,776110,776759
776662,55.63698,13.058504,1.301919071E9,776110,776759
776662,55.636986,13.058665,1.301919071E9,776110,776759
776662,55.63698,13.058828,1.301919071E9,776110,776759
776662,55.636944,13.058983,1.301919071E9,776110,776759
776662,55.636887,13.059109,1.301919071E9,776110,776759
776662,55.636883,13.059268,1.301919071E9,776110,776759
776662,55.636864,13.059428,1.301919071E9,776110,776759
776662,55.63683,13.059584,1.301919071E9,776110,776759
776662,55.636787,13.05973,1.301919071E9,776110,776759
776662,55.636765,13.059887,1.301919071E9,776110,776759
776662,55.636738,13.060041,1.301919071E9,776110,776759
776662,55.636692,13.060187,1.301919071E9,776110,776759
776662,55.636646,13.060337,1.301919071E9,776110,776759
776662,55.636616,13.060487,1.301919071E9,776110,776759
776662,55.636585,13.06064,1.301919071E9,776110,776759
776662,55.636654,13.060772,1.301919071E9,776110,776759
776662,55.636585,13.060895,1.301919071E9,776110,776759
776662,55.636585,13.060895,1.301919071E9,776110,776759
776662,55.6604,13.110669,1.301919071E9,776110,776759
776662,55.660343,13.110846,1.301919071E9,776110,776759
776662,55.660343,13.111013,1.301919071E9,776110,776759
776662,55.66026,13.111101,1.301919071E9,776110,776759
776662,55.660168,13.111135,1.301919071E9,776110,776759
776662,55.660072,13.11116,1.301919071E9,776110,776759
776662,55.659985,13.111208,1.301919071E9,776110,776759
776662,55.6599,13.111293,1.301919071E9,776110,776759
776662,55.659805,13.111363,1.301919071E9,776110,776759
776662,55.659718,13.111414,1.301919071E9,776110,776759
776662,55.65963,13.111458,1.301919071E9,776110,776759
776662,55.659653,13.111617,1.301919071E9,776110,776759
776662,55.659714,13.11175,1.301919071E9,776110,776759
776662,55.659782,13.111879,1.301919071E9,776110,776759
776662,55.65985,13.112011,1.301919071E9,776110,776759
776662,55.659927,13.112117,1.301919071E9,776110,776759
776662,55.66,13.112224,1.301919071E9,776110,776759
776662,55.66007,13.112338,1.301919071E9,776110,776759
776662,55.66013,13.112457,1.301919071E9,776110,776759
776662,55.66019,13.112574,1.301919071E9,776110,776759
776662,55.660282,13.112664,1.301919071E9,776110,776759
776662,55.66034,13.112782,1.301919071E9,776110,776759
776662,55.6604,13.112918,1.301919071E9,776110,776759
776662,55.660473,13.113045,1.301919071E9,776110,776759
776662,55.66055,13.113173,1.301919071E9,776110,776759
776662,55.66062,13.113285,1.301919071E9,776110,776759
776662,55.660683,13.11342,1.301919071E9,776110,776759
776662,55.660755,13.113541,1.301919071E9,776110,776759
776662,55.660812,13.113662,1.301919071E9,776110,776759
776662,55.660877,13.113783,1.301919071E9,776110,776759
776662,55.660954,13.113891,1.301919071E9,776110,776759
776662,55.661022,13.114024,1.301919071E9,776110,776759
776662,55.661095,13.114157,1.301919071E9,776110,776759
776662,55.661156,13.114277,1.301919071E9,776110,776759
776662,55.661232,13.114371,1.301919071E9,776110,776759
776
