,-90.53072,1.301919071E9,776110,776759
776662,38.773323,-90.530716,1.301919071E9,776110,776759
776662,38.773422,-90.530716,1.301919071E9,776110,776759
776662,38.773514,-90.530716,1.301919071E9,776110,776759
776662,38.773605,-90.53069,1.301919071E9,776110,776759
776662,38.77371,-90.53066,1.301919071E9,776110,776759
776662,38.773796,-90.530624,1.301919071E9,776110,776759
776662,38.773903,-90.53057,1.301919071E9,776110,776759
776662,38.774002,-90.5305,1.301919071E9,776110,776759
776662,38.774097,-90.53045,1.301919071E9,776110,776759
776662,38.774185,-90.53039,1.301919071E9,776110,776759
776662,38.77426,-90.53031,1.301919071E9,776110,776759
776662,38.77435,-90.53023,1.301919071E9,776110,776759
776662,38.77443,-90.53017,1.301919071E9,776110,776759
776662,38.774513,-90.53006,1.301919071E9,776110,776759
776662,38.77459,-90.52995,1.301919071E9,776110,776759
776662,38.77468,-90.52985,1.301919071E9,776110,776759
776662,38.774746,-90.52976,1.301919071E9,776110,776759
776662,38.774815,-90.52965,1.301919071E9,776110,776759
776662,38.774876,-90.52953,1.301919071E9,776110,776759
776662,38.77495,-90.529434,1.301919071E9,776110,776759
776662,38.775017,-90.529335,1.301919071E9,776110,776759
776662,38.77508,-90.529236,1.301919071E9,776110,776759
776662,38.77514,-90.52913,1.301919071E9,776110,776759
776662,38.775192,-90.52902,1.301919071E9,776110,776759
776662,38.775253,-90.52892,1.301919071E9,776110,776759
776662,38.77532,-90.52883,1.301919071E9,776110,776759
776662,38.775375,-90.52874,1.301919071E9,776110,776759
776662,38.77544,-90.52865,1.301919071E9,776110,776759
776662,38.775497,-90.52854,1.301919071E9,776110,776759
776662,38.77555,-90.52843,1.301919071E9,776110,776759
776662,38.775608,-90.52831,1.301919071E9,776110,776759
776662,38.775654,-90.5282,1.301919071E9,776110,776759
776662,38.77571,-90.52808,1.301919071E9,776110,776759
776662,38.775787,-90.52799,1.301919071E9,776110,776759
776662,38.775883,-90.52802,1.301919071E9,776110,776759
776662,38.775974,-90.52808,1.301919071E9,776110,776759
776662,38.776066,-90.52815,1.301919071E9,776110,776759
776662,38.776146,-90.52821,1.301919071E9,776110,776759
776662,38.776237,-90.52829,1.301919071E9,776110,776759
776662,38.776318,-90.52837,1.301919071E9,776110,776759
776662,38.776398,-90.52844,1.301919071E9,776110,776759
776662,38.776485,-90.52851,1.301919071E9,776110,776759
776662,38.776566,-90.52859,1.301919071E9,776110,776759
776662,38.776657,-90.52866,1.301919071E9,776110,776759
776662,38.77673,-90.52875,1.301919071E9,776110,776759
