,5.7581906,1.301919071E9,776110,776759
776662,51.677605,5.758193,1.301919071E9,776110,776759
776662,51.677624,5.7580395,1.301919071E9,776110,776759
776662,51.677746,5.757932,1.301919071E9,776110,776759
776662,51.677864,5.7578974,1.301919071E9,776110,776759
776662,51.677998,5.757916,1.301919071E9,776110,776759
776662,51.67814,5.75791,1.301919071E9,776110,776759
776662,51.678223,5.75788,1.301919071E9,776110,776759
776662,51.67837,5.7578645,1.301919071E9,776110,776759
776662,51.678455,5.75786,1.301919071E9,776110,776759
776662,51.6786,5.757863,1.301919071E9,776110,776759
776662,51.678738,5.7578735,1.301919071E9,776110,776759
776662,51.67883,5.7578506,1.301919071E9,776110,776759
776662,51.678913,5.757838,1.301919071E9,776110,776759
776662,51.679047,5.7578154,1.301919071E9,776110,776759
776662,51.679127,5.757818,1.301919071E9,776110,776759
776662,51.679283,5.757797,1.301919071E9,776110,776759
776662,51.67942,5.757738,1.301919071E9,776110,776759
776662,51.679573,5.7577114,1.301919071E9,776110,776759
776662,51.679707,5.7576733,1.301919071E9,776110,776759
776662,51.679844,5.757627,1.301919071E9,776110,776759
776662,51.68004,5.7575192,1.301919071E9,776110,776759
776662,51.68017,5.7574534,1.301919071E9,776110,776759
776662,51.68025,5.7574716,1.301919071E9,776110,776759
776662,51.68039,5.75749,1.301919071E9,776110,776759
776662,51.68055,5.757494,1.301919071E9,776110,776759
776662,51.680706,5.757472,1.301919071E9,776110,776759
776662,51.68085,5.7574577,1.301919071E9,776110,776759
776662,51.681065,5.757393,1.301919071E9,776110,776759
776662,51.681206,5.7573028,1.301919071E9,776110,776759
776662,51.681328,5.7573185,1.301919071E9,776110,776759
776662,51.681446,5.7572885,1.301919071E9,776110,776759
776662,51.68155,5.7572126,1.301919071E9,776110,776759
776662,51.681694,5.7571473,1.301919071E9,776110,776759
776662,51.68182,5.757128,1.301919071E9,776110,776759
776662,51.681946,5.7570643,1.301919071E9,776110,776759
776662,51.682068,5.7570753,1.301919071E9,776110,776759
776662,51.68221,5.7570415,1.301919071E9,776110,776759
776662,51.68233,5.757002,1.301919071E9,776110,776759
776662,51.682415,5.75699,1.301919071E9,776110,776759
776662,51.68251,5.7569385,1.301919071E9,776110,776759
776662,51.682632,5.756973,1.301919071E9,776110,776759
776662,51.682755,5.7569656,1.301919071E9,776110,776759
776662,51.682873,5.756958,1.301919071E9,776110,776759
776662,51.682972,5.756968,1.301919071E9,776110,776759
776662,51.683064,5.756958,1.301919071E9,776110,776759
776662,51.68316,5.7569427,1.301919071E9,776110,776759
776662,51.683254,5.7569447,1.301919071E9,776110,776759
776662,51.68334,5.7569675,1.301919071E9,776110,776759
776662,51.683426,5.7569547,1.301919071E9,776110,776759
776662,51.683567,5.756954,1.301919071E9,776110,776759
776662,51.683685,5.756886,1.301919071E9,776110,776759
776662,51.683792,5.7567964,1.301919071E9,776110,776759
776662,51.68373,5.7566895,1.301919071E9,776110,776759
776662,51.68365,5.7565627,1.301919071E9,776110,776759
776662,51.68359,5.7564206,1.301919071E9,776110,776759
776662,51.683514,5.7562613,1.301919071E9,776110,776759
776662,51.683453,5.7561083,1.301919071E9,776110,776759
776662,51.683376,5.7559376,1.301919071E9,776110,776759
776662,51.683308,5.7557645,1.301919071E9,776110,776759
776662,51.68323,5.7555766,1.301919071E9,776110,776759
776662,51.683155,5.7554207,1.301919071E9,776110,776759
776662,51.683067,5.755253,1.301919071E9,776110,776759
776662,51.68299,5.7550807,1.301919071E9,776110,776759
776662,51.68292,5.7548842,1.301919071E9,776110,776759
776662,51.682842,5.7546997,1.301919071E9,776110,776759
776662,51.68276,5.7545238,1.301919071E9,776110,776759
776662,51.682674,5.7543454,1.301919071E9,776110,776759
776662,51.68262,5.7541614,1.301919071E9,776110,776759
776662,51.68252,5.7539964,1.301919071E9,776110,776759
