67893,-74.01106,1.301919071E9,776110,776759
776662,40.67946,-74.01043,1.301919071E9,776110,776759
776662,40.67999,-74.009796,1.301919071E9,776110,776759
776662,40.68052,-74.00918,1.301919071E9,776110,776759
776662,40.68106,-74.00855,1.301919071E9,776110,776759
776662,40.68159,-74.00792,1.301919071E9,776110,776759
776662,40.68212,-74.0073,1.301919071E9,776110,776759
776662,40.68267,-74.0067,1.301919071E9,776110,776759
776662,40.68298,-74.00639,1.301919071E9,776110,776759
776662,40.68304,-74.00632,1.301919071E9,776110,776759
776662,40.68316,-74.00618,1.301919071E9,776110,776759
776662,40.68322,-74.0061,1.301919071E9,776110,776759
776662,40.6833,-74.00602,1.301919071E9,776110,776759
776662,40.68365,-74.00581,1.301919071E9,776110,776759
776662,40.68432,-74.0055,1.301919071E9,776110,776759
776662,40.685,-74.00518,1.301919071E9,776110,776759
776662,40.685,-74.00518,1.301919071E9,776110,776759
776662,40.68475,-74.00428,1.301919071E9,776110,776759
776662,40.68439,-74.00301,1.301919071E9,776110,776759
776662,40.68401,-74.00165,1.301919071E9,776110,776759
776662,40.68398,-74.00154,1.301919071E9,776110,776759
776662,40.68398,-74.00153,1.301919071E9,776110,776759
776662,40.68397,-74.00153,1.301919071E9,776110,776759
776662,40.68394,-74.00142,1.301919071E9,776110,776759
776662,40.68394,-74.00141,1.301919071E9,776110,776759
776662,40.68391,-74.00128,1.301919071E9,776110,776759
776662,42.015804,-74.08747,1.301919071E9,776110,776759
776662,42.017067,-74.086914,1.301919071E9,776110,776759
776662,42.017624,-74.08689,1.301919071E9,776110,776759
776662,42.017574,-74.08863,1.301919071E9,776110,776759
776662,42.01815,-74.09168,1.301919071E9,776110,776759
776662,42.01815,-74.09271,1.301919071E9,776110,776759
776662,42.01815,-74.09438,1.301919071E9,776110,776759
776662,42.01965,-74.09627,1.301919071E9,776110,776759
776662,42.02115,-74.09301,1.301919071E9,776110,776759
776662,42.022263,-74.09198,1.301919071E9,776110,776759
776662,42.02456,-74.090645,1.301919071E9,776110,776759
776662,42.027107,-74.08945,1.301919071E9,776110,776759
776662,42.02765,-74.088974,1.301919071E9,776110,776759
776662,42.028606,-74.08859,1.301919071E9,776110,776759
776662,42.030743,-74.08597,1.301919071E9,776110,776759
776662,42.03307,-74.08438,1.301919071E9,776110,776759
776662,42.03288,-74.083694,1.301919071E9,776110,776759
776662,42.0317,-74.08335,1.301919071E9,776110,776759
776662,42.02969,-74.08408,1.301919071E9,776110,776759
776662,42.02867,-74.08353,1.301919071E9,776110,776759
776662,42.02497,-74.081764,1.301919071E9,776110,776759
776662,42.022293,-74.07979,1.301919071E9,776110,776759
776662,42.02115,-74.07949,1.301919071E9,776110,776759
776662,42.020603,-74.07859,1.301919071E9,776110,776759
776662,42.018948,-74.07846,1.301919071E9,776110,776759
776662,42.017864,-74.077255,1.301919071E9,776110,776759
776662,42.017895,-74.078415,1.301919071E9,776110,776759
776662,42.017384,-74.07975,1.301919071E9,776110,776759
776662,42.017513,-74.08035,1.301919071E9,776110,776759
776662,42.018246,-74.08147,1.301919071E9,776110,776759
776662,42.01796,-74.084,1.301919071E9,776110,776759
776662,42.017704,-74.0861,1.301919071E9,776110,776759
776662,42.0177,-74.08611,1.301919071E9,776110,776759
776662,42.01766,-74.08612,1.301919071E9,776110,776759
776662,42.0176,-74.0869,1.301919071E9,776110,776759
776662,42.01759,-74.08706,1.301919071E9,776110,776759
776662,42.01757,-74.08787,1.301919071E9,776110,776759
776662,42.01754,-74.088326,1.301919071E9,776110,776759
776662,42.01754,-74.0885,1.301919071E9,776110,776759
776662,42.01758,-74.08873,1.301919071E9,776110,776759
776662,42.01784,-74.08977,1.301919071E9,776110,776759
776662,42.01793,-74.09032,1.301919071E9,776110,776759
776662,42.01796,-74.09059,1.301919071E9,776110,776759
776662,42.01803,-74.09104,1.301919071E9,776110,776759
776662,42.01808,-74.09137,1.301919071E9,776110,776759
776662,42.01811,-74.09158,1.301919071E9,776110,776759
776662,42.01813,-74.09207,1.301919071E9,776110,776759
776662,42.01814,-74.09271,1.301919071E9,776110,776759
776662,42.01849,-74.09254,1.301919071E9,776110,776759
776662,42.01849,-74.09254,1.301919071E9,776110,776759
776662,42.01861,-74.09248,1.301919071E9,776110,776759
776662,42.01929,-74.0921,1.301919071E9,776110,776759
776662,42.01954,-74.09195,1.301919071E9,776110,776759
776662,42.01978,-74.09176,1.301919071E9,776110,776759
776662,42.02006,-74.09146,1.301919071E9,776110,776759
776662,42.02012,-74.09138,1.301919071E9,776110,776759
776662,42.02018,-74.09127,1.301919071E9,776110,776759
776662,42.02045,-74.09064,1.301919071E9,776110,776759
776662,42.02045,-74.09063,1.301919071E9,776110,776759
776662,42.02045,-74.09063,1.301919071E9,776110,776759
776662,42.02047,-74.09059,1.301919071E9,776110,776759
776662,42.02038,-74.09046,1.301919071E9,776110,776759
776662,42.02029,-74.09024,1.301919071E9,776110,776759
776662,42.02001,-74.08925,1.301919071E9,776110,776759
776662,42.01986,-74.08876,1.301919071E9,776110,776759
776662,42.01984,-74.08866,1.301919071E9,776110,776759
776662,42.01984,-74.08857,1.301919071E9,776110,776759
776662,42.01988,-74.08846,1.301919071E9,776110,776759
776662,42.01992,-74.0884,1.301919071E9,776110,776759
776662,42.02026,-74.08816,1.301919071E9,776110,776759
776662,42.02031,-74.08811,1.301919071E9,776110,776759
776662,42.02035,-74.08805,1.301919071E9,776110,776759
776662,42.02036,-74.08798,1.301919071E9,776110,776759
776662,42.02036,-74.08795,1.301919071E9,776110,776759
776662,42.02036,-74.08795,1.301919071E9,776110,776759
776662,42.02036,-74.08784,1.301919071E9,776110,776759
776662,42.02031,-74.08762,1.301919071E9,776110,776759
776662,42.02026,-74.08741,1.301919071E9,776110,776759
776662,42.02025,-74.08731,1.301919071E9,776110,776759
776662,42.02026,-74.08722,1.301919071E9,776110,776759
776662,42.02028,-74.08715,1.301919071E9,776110,776759
776662,42.02032,-74.08709,1.301919071E9,776110,776759
776662,42.02038,-74.08702,1.301919071E9,776110,776759
776662,42.02063,-74.08687,1.301919071E9,776110,776759
776662,42.02068,-74.08685,1.301919071E9,776110,776759
776662,42.02042,-74.0857,1.301919071E9,776110,776759
776662,42.02039,-74.08529,1.301919071E9,776110,776759
776662,42.02039,-74.08506,1.301919071E9,776110,776759
776662,42.02041,-74.08492,1.301919071E9,776110,776759
776662,42.0207,-74.08337,1.301919071E9,776110,776759
776662,42.02073,-74.08329,1.301919071E9,776110,776759
776662,42.02073,-74.08329,1.301919071E9,776110,776759
776662,42.02073,-74.08328,1.301919071E9,776110,776759
776662,42.02078,-74.0832,1.301919071E9,776110,776759
776662,42.02082,-74.08317,1.301919071E9,776110,776759
776662,42.02141,-74.08284,1.301919071E9,776110,776759
776662,42.02147,-74.08281,1.301919071E9,776110,776759
776662,42.02156,-74.08282,1.301919071E9,776110,776759
776662,42.02163,-74.082855,1.301919071E9,776110,776759
776662,42.02175,-74.083,1.301919071E9,776110,776759
776662,42.02214,-74.083595,1.301919071E9,776110,776759
776662,42.02216,-74.08365,1.301919071E9,776110,776759
776662,42.02216,-74.08372,1.301919071E9,776110,776759
776662,42.02215,-74.08377,1.301919071E9,776110,776759
776662,42.02215,-74.08377,1.301919071E9,776110,776759
776662,42.02214,-74.08388,1.301919071E9,776110,776759
776662,42.02205,-74.08422,1.301919071E9,776110,776759
776662,42.02168,-74.08542,1.301919071E9,776110,776759
776662,42.02164,-74.08557,1.301919071E9,776110,776759
776662,42.02162,-74.08574,1.301919071E9,776110,776759
776662,42.02163,-74.0861,1.301919071E9,776110,776759
776662,42.02165,-74.08656,1.301919071E9,776110,776759
776662,42.02167,-74.08684,1.301919071E9,776110,776759
776662,42.02175,-74.08799,1.301919071E9,776110,776759
776662,42.0218,-74.08883,1.301919071E9,776110,776759
776662,42.02182,-74.08904,1.301919071E9,776110,776759
776662,42.02186,-74.08929,1.301919071E9,776110,776759
776662,42.02192,-74.08929,1.301919071E9,776110,776759
776662,42.02195,-74.08931,1.301919071E9,776110,776759
776662,42.02198,-74.08935,1.301919071E9,776110,776759
776662,42.022,-74.08941,1.301919071E9,776110,776759
776662,42.02217,-74.09004,1.301919071E9,776110,776759
776662,42.02219,-7
