,50.81322,5.898188,1.301919071E9,776110,776759
776662,50.8132,5.8980374,1.301919071E9,776110,776759
776662,50.81318,5.897884,1.301919071E9,776110,776759
776662,50.813168,5.8977275,1.301919071E9,776110,776759
776662,50.813137,5.897585,1.301919071E9,776110,776759
776662,50.813107,5.8974075,1.301919071E9,776110,776759
776662,50.813057,5.897259,1.301919071E9,776110,776759
776662,50.81302,5.897129,1.301919071E9,776110,776759
776662,50.81297,5.8970203,1.301919071E9,776110,776759
776662,50.8129,5.896899,1.301919071E9,776110,776759
776662,50.812836,5.8967824,1.301919071E9,776110,776759
776662,50.812763,5.8966875,1.301919071E9,776110,776759
776662,50.812714,5.8965616,1.301919071E9,776110,776759
776662,50.812634,5.8965178,1.301919071E9,776110,776759
776662,50.812702,5.896612,1.301919071E9,776110,776759
776662,50.81276,5.89674,1.301919071E9,776110,776759
776662,50.81283,5.89685,1.301919071E9,776110,776759
776662,50.812912,5.8969426,1.301919071E9,776110,776759
776662,50.812977,5.8970766,1.301919071E9,776110,776759
776662,50.813038,5.8971863,1.301919071E9,776110,776759
776662,50.81297,5.8970675,1.301919071E9,776110,776759
776662,50.812912,5.8969245,1.301919071E9,776110,776759
776662,50.812855,5.896832,1.301919071E9,776110,776759
776662,50.812786,5.8967133,1.301919071E9,776110,776759
776662,50.812714,5.896644,1.301919071E9,776110,776759
776662,50.812622,5.896521,1.301919071E9,776110,776759
776662,50.812527,5.8964386,1.301919071E9,776110,776759
776662,50.81242,5.896344,1.301919071E9,776110,776759
776662,50.812325,5.8962455,1.301919071E9,776110,776759
776662,50.81224,5.896184,1.301919071E9,776110,776759
776662,50.81216,5.896141,1.301919071E9,776110,776759
776662,50.812054,5.896068,1.301919071E9,776110,776759
776662,50.811962,5.895999,1.301919071E9,776110,776759
776662,50.81187,5.8959403,1.301919071E9,776110,776759
776662,50.811756,5.895896,1.301919071E9,776110,776759
776662,50.811638,5.8958216,1.301919071E9,776110,776759
776662,50.81153,5.8957767,1.301919071E9,776110,776759
776662,50.811424,5.8957424,1.301919071E9,776110,776759
776662,50.81133,5.8956866,1.301919071E9,776110,776759
776662,50.811245,5.895656,1.301919071E9,776110,776759
776662,50.81113,5.895628,1.301919071E9,776110,776759
776662,50.811028,5.89557,1.301919071E9,776110,776759
776662,50.81092,5.895517,1.301919071E9,776110,776759
776662,50.810825,5.8954716,1.301919071E9,776110,776759
776662,50.810745,5.895432,1.301919071E9,776110,776759
776662,50.81066,5.8953915,1.301919071E9,776110,776759
776662,50.810566,5.8953533,1.301919071E9,776110,776759
