,2.323227,1.301919071E9,776110,776759
776662,48.84385,2.323396,1.301919071E9,776110,776759
776662,48.843914,2.323499,1.301919071E9,776110,776759
776662,48.844013,2.323713,1.301919071E9,776110,776759
776662,48.844135,2.323987,1.301919071E9,776110,776759
776662,48.844223,2.324166,1.301919071E9,776110,776759
776662,48.84428,2.324287,1.301919071E9,776110,776759
776662,48.84417,2.324315,1.301919071E9,776110,776759
776662,48.844074,2.324299,1.301919071E9,776110,776759
776662,48.84396,2.324333,1.301919071E9,776110,776759
776662,48.843857,2.324388,1.301919071E9,776110,776759
776662,48.843784,2.324543,1.301919071E9,776110,776759
776662,48.843765,2.32469,1.301919071E9,776110,776759
776662,48.843803,2.324814,1.301919071E9,776110,776759
776662,48.843777,2.324965,1.301919071E9,776110,776759
776662,48.843754,2.325131,1.301919071E9,776110,776759
776662,48.843655,2.325257,1.301919071E9,776110,776759
776662,48.843517,2.325398,1.301919071E9,776110,776759
776662,48.84349,2.325622,1.301919071E9,776110,776759
776662,48.843456,2.325758,1.301919071E9,776110,776759
776662,48.843384,2.32584,1.301919071E9,776110,776759
776662,48.843338,2.325993,1.301919071E9,776110,776759
776662,48.843307,2.326163,1.301919071E9,776110,776759
776662,48.843292,2.326327,1.301919071E9,776110,776759
776662,48.843292,2.326493,1.301919071E9,776110,776759
776662,48.843372,2.326566,1.301919071E9,776110,776759
776662,48.84348,2.326584,1.301919071E9,776110,776759
776662,48.84357,2.326558,1.301919071E9,776110,776759
776662,48.843685,2.326604,1.301919071E9,776110,776759
776662,48.843758,2.326711,1.301919071E9,776110,776759
776662,48.84382,2.326882,1.301919071E9,776110,776759
776662,48.843853,2.327038,1.301919071E9,776110,776759
776662,48.84389,2.327189,1.301919071E9,776110,776759
776662,48.843964,2.327297,1.301919071E9,776110,776759
776662,48.84405,2.327374,1.301919071E9,776110,776759
776662,48.844173,2.327408,1.301919071E9,776110,776759
776662,48.84426,2.327481,1.301919071E9,776110,776759
776662,48.84435,2.32754,1.301919071E9,776110,776759
776662,48.844456,2.327551,1.301919071E9,776110,776759
776662,48.84454,2.327639,1.301919071E9,776110,776759
776662,48.844635,2.327656,1.301919071E9,776110,776759
776662,48.844746,2.327634,1.301919071E9,776110,776759
776662,48.844837,2.327749,1.301919071E9,776110,776759
776662,48.844936,2.327826,1.301919071E9,776110,776759
776662,48.84503,2.327901,1.301919071E9,776110,776759
776662,48.845142,2.328002,1.301919071E9,776110,776759
776662,48.845238,2.328091,1.301919071E9,776110,776759
776662,48.845207,2.328224,1.301919071E9,776110,776759
776662,48.845123,2.328314,1.301919071E9,776110,776759
776662,48.845043,2.328393,1.301919071E9,776110,776759
776662,48.844955,2.32845,1.301919071E9,776110,776759
776662,48.844856,2.328527,1.301919071E9,776110,776759
776662,48.84477,2.328553,1.301919071E9,776110,776759
776662,48.84466,2.328583,1.301919071E9,776110,776759
776662,48.84457,2.328632,1.301919071E9,776110,776759
776662,48.844482,2.328702,1.301919071E9,776110,776759
776662,48.844383,2.328736,1.301919071E9,776110,776759
776662,48.844296,2.328798,1.301919071E9,776110,776759
776662,48.844204,2.328805,1.301919071E9,776110,776759
776662,48.844128,2.328706,1.301919071E9,776110,776759
776662,48.844044,2.32863,1.301919071E9,776110,776759
776662,48.843956,2.328626,1.301919071E9,776110,776759
776662,48.843857,2.328548,1.301919071E9,776110,776759
776662,48.843796,2.328437,1.301919071E9,776110,776759
776662,48.843727,2.328345,1.301919071E9,776110,776759
776662,48.843666,2.328232,1.301919071E9,776110,776759
776662,48.843628,2.328094,1.301919071E9,776110,776759
776662,48.84353,2.328006,1.301919071E9,776110,776759
776662,48.843437,2.32793,1.301919071E9,776110,776759
776662,48.843357,2.32779,1.301919071E9,776110,776759
776662,48.843277,2.32772,1.301919071E9,776110,776759
776662,48.843178,2.327792,1.301919071E9,776110,776759
776662,48.843105,2.327914,1.301919071E9,776110,776759
776662,48.843025,2.328026,1.301919071E9,776110,776759
776662,48.84293,2.327992,1.301919071E9,776110,776759
776662,48.8429,2.327838,1.301919071E9,776110,776759
776662,48.842926,2.327675,1.301919071E9,776110,776759
776662,48.84294,2.327518,1.301919071E9,776110,776759
776662,48.843,2.327391,1.301919071E9,776110,776759
776662,48.843105,2.327386,1.301919071E9,776110,776759
776662,48.84319,2.327493,1.301919071E9,776110,776759
776662,48.843266,2.32761,1.301919071E9,776110,776759
776662,48.843372,2.327745,1.301919071E9,776110,776759
776662,48.843475,2.327857,1.301919071E9,776110,776759
776662,48.843536,2.327963,1.301919071E9,776110,776759
776662,48.843582,2.328058,1.301919071E9,776110,776759
776662,48.86374,2.331935,1.301919071E9,776110,776759
776662,48.86106,2.330036,1.301919071E9,776110,776759
776662,48.860718,2.3301,1.301919071E9,776110,776759
776662,48.860634,2.330175,1.301919071E9,776110,776759
776662,48.86022,2.329939,1.301919071E9,776110,776759
776662,48.85964,2.329478,1.301919071E9,776110,776759
776662,48.859604,2.329349,1.301919071E9,776110,776759
776662,48.860363,2.326817,1.301919071E9,776110,776759
776662,48.860916,2.324907,1.301919071E9,776110,776759
776662,48.86165,2.322461,1.301919071E9,776110,776759
776662,48.862743,2.318889,1.301919071E9,776110,776759
776662,48.863018,2.318116,1.301919071E9,776110,776759
776662,48.863224,2.317419,1.301919071E9,776110,776759
776662,48.863194,2.315906,1.301919071E9,776110,776759
776662,48.863144,2.31361,1.301919071E9,776110,776759
776662,48.863052,2.310413,1.301919071E9,776110,776759
776662,48.86286,2.303868,1.301919071E9,776110,776759
776662,48.86248,2.302774,1.301919071E9,776110,776759
776662,48.862495,2.302109,1.301919071E9,776110,776759
776662,48.8635,2.301958,1.301919071E9,776110,776759
776662,48.864162,2.301916,1.301919071E9,776110,776759
776662,48.86409,2.302452,1.301919071E9,776110,776759
776662,48.86412,2.305091,1.301919071E9,776110,776759
776662,48.864204,2.309233,1.301919071E9,776110,776759
776662,48.864204,2.311078,1.301919071E9,776110,776759
776662,48.864147,2.313009,1.301919071E9,776110,776759
776662,48.86422,2.314876,1.301919071E9,776110,776759
776662,48.86432,2.316872,1.301919071E9,776110,776759
776662,48.864388,2.318352,1.301919071E9,776110,776759
776662,48.8634,2.321657,1.301919071E9,776110,776759
776662,48.862495,2.324596,1.301919071E9,776110,776759
776662,48.861706,2.326892,1.301919071E9,776110,776759
776662,48.8611,2.328802,1.301919071E9,776110,776759
776662,48.860786,2.329896,1.301919071E9,776110,776759
776662,48.863697,2.331999,1.301919071E9,776110,776759
776662,49.194088,2.48927,1.301919071E9,776110,776759
776662,49.1934,2.493497,1.301919071E9,776110,776759
776662,49.193375,2.498197,1.301919071E9,776110,776759
776662,49.19402,2.503926,1.301919071E9,776110,776759
776662,49.193542,2.511007,1.301919071E9,776110,776759
776662,49.19086,2.512047,1.301919071E9,776110,776759
776662,49.188633,2.506715,1.301919071E9,776110,776759
776662,49.184677,2.500235,1.301919071E9,776110,776759
776662,49.183586,2.491523,1.301919071E9,776110,776759
776662,49.189503,2.490493,1.301919071E9,776110,776759
776662,49.19214,2.489077,1.301919071E9,776110,776759
776662,49.193993,2.489206,1.301919071E9,776110,776759
776662,49.193447,2.496203,1.301919071E9,776110,776759
776662,49.193794,2.500621,1.301919071E9,776110,776759
776662,49.194187,2.504441,1.301919071E9,776110,776759
776662,49.194046,2.508132,1.301919071E9,776110,776759
776662,49.19371,2.510706,1.301919071E9,776110,776759
776662,49.191216,2.512251,1.301919071E9,776110,776759
776662,49.189,2.508174,1.301919071E9,776110,776759
776662,49.18684,2.504827,1.301919071E9,776110,776759
776662,49.184372,2.499806,1.301919071E9,776110,776759
776662,49.183556,2.492639,1.301919071E9,776110,776759
776662,49.183838,2.490794,1.301919071E9,776110,776759
776662,49.18521,2.490579,1.301919071E9,776110,776759
776662,49.188046,2.490021,1.301919071E9,776110,776759
776662,49.189785,2.490064,1.301919071E9,776110,776759
776662,49.19161,2.489249,1.301919071E9,776110,776759
776662,49.192898,2.488905,1.301919071E9,776110,776759
776662,49.194077,2.488691,1.301919071E
