,-98.59363,1.301919071E9,776110,776759
776662,29.49885,-98.59376,1.301919071E9,776110,776759
776662,29.498825,-98.59389,1.301919071E9,776110,776759
776662,29.498848,-98.59401,1.301919071E9,776110,776759
776662,29.49886,-98.59414,1.301919071E9,776110,776759
776662,29.498875,-98.59426,1.301919071E9,776110,776759
776662,29.498896,-98.59437,1.301919071E9,776110,776759
776662,29.498909,-98.5945,1.301919071E9,776110,776759
776662,29.49892,-98.59463,1.301919071E9,776110,776759
776662,29.498966,-98.59471,1.301919071E9,776110,776759
776662,29.49906,-98.59471,1.301919071E9,776110,776759
776662,29.49916,-98.59469,1.301919071E9,776110,776759
776662,29.49927,-98.59464,1.301919071E9,776110,776759
776662,29.499355,-98.5946,1.301919071E9,776110,776759
776662,29.499449,-98.59456,1.301919071E9,776110,776759
776662,29.499569,-98.594505,1.301919071E9,776110,776759
776662,29.49966,-98.59446,1.301919071E9,776110,776759
776662,29.499748,-98.59441,1.301919071E9,776110,776759
776662,29.499847,-98.594444,1.301919071E9,776110,776759
776662,29.49992,-98.594505,1.301919071E9,776110,776759
776662,29.499943,-98.59463,1.301919071E9,776110,776759
776662,29.499966,-98.59474,1.301919071E9,776110,776759
776662,29.499994,-98.59484,1.301919071E9,776110,776759
776662,29.500032,-98.59496,1.301919071E9,776110,776759
776662,29.500105,-98.59507,1.301919071E9,776110,776759
776662,29.500153,-98.59516,1.301919071E9,776110,776759
776662,29.500198,-98.59525,1.301919071E9,776110,776759
776662,29.50026,-98.59534,1.301919071E9,776110,776759
776662,29.50033,-98.595436,1.301919071E9,776110,776759
776662,29.5004,-98.59553,1.301919071E9,776110,776759
776662,29.500504,-98.59551,1.301919071E9,776110,776759
776662,29.500584,-98.59544,1.301919071E9,776110,776759
776662,29.500696,-98.59539,1.301919071E9,776110,776759
776662,29.500788,-98.595375,1.301919071E9,776110,776759
776662,29.500883,-98.59536,1.301919071E9,776110,776759
776662,29.500986,-98.59539,1.301919071E9,776110,776759
776662,29.501062,-98.59545,1.301919071E9,776110,776759
776662,29.501139,-98.59552,1.301919071E9,776110,776759
776662,29.501213,-98.5956,1.301919071E9,776110,776759
776662,29.501295,-98.59564,1.301919071E9,776110,776759
776662,29.501377,-98.595695,1.301919071E9,776110,776759
776662,29.50147,-98.59576,1.301919071E9,776110,776759
776662,29.50158,-98.595795,1.301919071E9,776110,776759
776662,29.501684,-98.59582,1.301919071E9,776110,776759
776662,29.501802,-98.59583,1.301919071E9,776110,776759
776662,29.501919,-98.59584,1.301919071E9,776110,776759
776662,29.502028,-98.59583,1.301919071E9,776110,776759
776662,29.502144,-98.59582,1.301919071E9,776110,776759
776662,29.502228,-98.59579,1.301919071E9,776110,776759
776662,29.50233,-98.59576,1.301919071E9,776110,776759
776662,29.502438,-98.59573,1.301919071E9,776110,776759
776662,29.502554,-98.595695,1.301919071E9,776110,776759
776662,29.502653,-98.595695,1.301919071E9,776110,776759
776662,29.502754,-98.595695,1.301919071E9,776110,776759
776662,29.502846,-98.59568,1.301919071E9,776110,776759
776662,29.502949,-98.595695,1.301919071E9,776110,776759
776662,29.50304,-98.5957,1.301919071E9,776110,776759
776662,29.503153,-98.59572,1.301919071E9,776110,776759
776662,29.503237,-98.59578,1.301919071E9,776110,776759
776662,29.503304,-98.59588,1.301919071E9,776110,776759
776662,29.503366,-98.595955,1.301919071E9,776110,776759
776662,29.503445,-98.59602,1.301919071E9,776110,776759
776662,29.503525,-98.596085,1.301919071E9,776110,776759
776662,29.503628,-98.59612,1.301919071E9,776110,776759
776662,29.50371,-98.596176,1.301919071E9,776110,776759
776662,29.503788,-98.59626,1.301919071E9,776110,776759
776662,29.503891,-98.59628,1.301919071E9,776110,776759
776662,29.50399,-98.59631,1.301919071E9,776110,776759
776662,29.50409,-98.59636,1.301919071E9,776110,776759
776662,29.504185,-98.59642,1.301919071E9,776110,776759
776662,29.50427,-98.59646,1.301919071E9,776110,776759
776662,29.504364,-98.5965,1.301919071E9,776110,776759
776662,29.504475,-98.59648,1.301919071E9,776110,776759
776662,29.504587,-98.59645,1.301919071E9,776110,776759
776662,29.504707,-98.59644,1.301919071E9,776110,776759
