2,-156.5811,1.301919071E9,776110,776759
776662,21.015867,-156.58109,1.301919071E9,776110,776759
776662,21.01579,-156.58107,1.301919071E9,776110,776759
776662,21.015709,-156.58107,1.301919071E9,776110,776759
776662,21.015623,-156.58107,1.301919071E9,776110,776759
776662,21.015533,-156.58109,1.301919071E9,776110,776759
776662,21.015442,-156.58109,1.301919071E9,776110,776759
776662,21.015244,-156.5811,1.301919071E9,776110,776759
776662,21.015139,-156.5811,1.301919071E9,776110,776759
776662,21.015032,-156.5811,1.301919071E9,776110,776759
776662,21.01492,-156.58109,1.301919071E9,776110,776759
776662,21.014807,-156.58105,1.301919071E9,776110,776759
776662,21.014688,-156.58104,1.301919071E9,776110,776759
776662,21.01457,-156.58102,1.301919071E9,776110,776759
776662,21.014448,-156.58101,1.301919071E9,776110,776759
776662,21.014322,-156.581,1.301919071E9,776110,776759
776662,21.014194,-156.581,1.301919071E9,776110,776759
776662,21.01407,-156.581,1.301919071E9,776110,776759
776662,21.013952,-156.581,1.301919071E9,776110,776759
776662,21.013842,-156.581,1.301919071E9,776110,776759
776662,21.013739,-156.58101,1.301919071E9,776110,776759
776662,21.01364,-156.58101,1.301919071E9,776110,776759
776662,21.01355,-156.581,1.301919071E9,776110,776759
776662,21.013376,-156.58095,1.301919071E9,776110,776759
776662,21.013227,-156.58084,1.301919071E9,776110,776759
776662,21.013159,-156.58078,1.301919071E9,776110,776759
776662,21.013096,-156.5807,1.301919071E9,776110,776759
776662,21.013037,-156.58063,1.301919071E9,776110,776759
776662,21.012983,-156.58055,1.301919071E9,776110,776759
776662,21.012934,-156.58047,1.301919071E9,776110,776759
776662,21.01289,-156.5804,1.301919071E9,776110,776759
776662,21.012875,-156.58034,1.301919071E9,776110,776759
776662,21.012901,-156.58022,1.301919071E9,776110,776759
776662,21.012936,-156.58018,1.301919071E9,776110,776759
776662,21.01298,-156.58014,1.301919071E9,776110,776759
776662,21.013033,-156.58012,1.301919071E9,776110,776759
776662,21.01308,-156.58012,1.301919071E9,776110,776759
776662,21.013126,-156.58011,1.301919071E9,776110,776759
776662,21.013206,-156.58011,1.301919071E9,776110,776759
776662,21.013277,-156.58012,1.301919071E9,776110,776759
776662,21.01335,-156.58014,1.301919071E9,776110,776759
776662,21.01342,-156.58017,1.301919071E9,776110,776759
776662,21.01349,-156.58018,1.301919071E9,776110,776759
