.376865,-0.410668,1.301919071E9,776110,776759
776662,38.37697,-0.410659,1.301919071E9,776110,776759
776662,38.377068,-0.410657,1.301919071E9,776110,776759
776662,38.377186,-0.410661,1.301919071E9,776110,776759
776662,38.37728,-0.410687,1.301919071E9,776110,776759
776662,38.377388,-0.4107,1.301919071E9,776110,776759
776662,38.377483,-0.410714,1.301919071E9,776110,776759
776662,38.377583,-0.410709,1.301919071E9,776110,776759
776662,38.377697,-0.410693,1.301919071E9,776110,776759
776662,38.377796,-0.410688,1.301919071E9,776110,776759
776662,38.377934,-0.410628,1.301919071E9,776110,776759
776662,38.378036,-0.410596,1.301919071E9,776110,776759
776662,38.378136,-0.410565,1.301919071E9,776110,776759
776662,38.37824,-0.410547,1.301919071E9,776110,776759
776662,38.37835,-0.410526,1.301919071E9,776110,776759
776662,38.37847,-0.410509,1.301919071E9,776110,776759
776662,38.378574,-0.410506,1.301919071E9,776110,776759
776662,38.37867,-0.410496,1.301919071E9,776110,776759
776662,38.378777,-0.410483,1.301919071E9,776110,776759
776662,38.378876,-0.410474,1.301919071E9,776110,776759
776662,38.37898,-0.410447,1.301919071E9,776110,776759
776662,38.379074,-0.410447,1.301919071E9,776110,776759
776662,38.379185,-0.410446,1.301919071E9,776110,776759
776662,38.379295,-0.410468,1.301919071E9,776110,776759
776662,38.37941,-0.41047,1.301919071E9,776110,776759
776662,38.379524,-0.410489,1.301919071E9,776110,776759
776662,38.37962,-0.410499,1.301919071E9,776110,776759
776662,38.379726,-0.41048,1.301919071E9,776110,776759
776662,38.379837,-0.410439,1.301919071E9,776110,776759
776662,38.379936,-0.410384,1.301919071E9,776110,776759
776662,38.380016,-0.410327,1.301919071E9,776110,776759
776662,38.3801,-0.41025,1.301919071E9,776110,776759
776662,38.38025,-0.410185,1.301919071E9,776110,776759
776662,38.38034,-0.410149,1.301919071E9,776110,776759
776662,38.38045,-0.410106,1.301919071E9,776110,776759
776662,38.380547,-0.41008,1.301919071E9,776110,776759
776662,38.380646,-0.41008,1.301919071E9,776110,776759
776662,38.380722,-0.410143,1.301919071E9,776110,776759
776662,38.38078,-0.410235,1.301919071E9,776110,776759
776662,38.38087,-0.410247,1.301919071E9,776110,776759
776662,38.380985,-0.410212,1.301919071E9,776110,776759
776662,38.381073,-0.410174,1.301919071E9,776110,776759
776662,38.381165,-0.410143,1.301919071E9,776110,776759
776662,38.381268,-0.410122,1.301919071E9,776110,776759
776662,38.381386,-0.410117,1.301919071E9,776110,776759
776662,38.381477,-0.410094,1.301919071E9,776110,776759
776662,38.381573,-0.410091,1.301919071E9,776110,776759
776662,38.381695,-0.410104,1.301919071E9,776110,776759
776662,38.381794,-0.410104,1.301919071E9,776110,776759
776662,38.381905,-0.410098,1.301919071E9,776110,776759
776662,38.382008,-0.410091,1.301919071E9,776110,776759
776662,38.382107,-0.410067,1.301919071E9,776110,776759
776662,38.38221,-0.41004,1.301919071E9,776110,776759
776662,38.38234,-0.41003,1.301919071E9,776110,776759
776662,38.382442,-0.410036,1.301919071E9,776110,776759
776662,38.382545,-0.409999,1.301919071E9,776110,776759
776662,38.382645,-0.409949,1.301919071E9,776110,776759
776662,38.382755,-0.409894,1.301919071E9,776110,776759
776662,38.38286,-0.409865,1.301919071E9,776110,776759
776662,38.382954,-0.409839,1.301919071E9,776110,776759
776662,38.383045,-0.409812,1.301919071E9,776110,776759
776662,38.383144,-0.409784,1.301919071E9,776110,776759
776662,38.38326,-0.409736,1.301919071E9,776110,776759
776662,38.38337,-0.40972,1.301919071E9,776110,776759
776662,38.383476,-0.409716,1.301919071E9,776110,776759
776662,38.383575,-0.409702,1.301919071E9,776110,776759
776662,38.383675,-0.409681,1.301919071E9,776110,776759
776662,38.383785,-0.409654,1.301919071E9,776110,776759
776662,38.383884,-0.409643,1.301919071E9,776110,776759
776662,38.38398,-0.409646,1.301919071E9,776110,776759
776662,38.384094,-0.409642,1.301919071E9,776110,776759
776662,38.3842,-0.409623,1.301919071E9,776110,776759
776662,38.38429,-0.409594,1.301919071E9,776110,776759
776662,38.38439,-0.409556,1.301919071E9,776110,776759
776662,38.384495,-0.409494,1.301919071E9,776110,776759
776662,38.38459,-0.409436,1.301919071E9,776110,776759
776662,38.38468,-0.409393,1.301919071E9,776110,776759
776662,38.384777,-0.409377,1.301919071E9,776110,776759
776662,38.384876,-0.409355,1.301919071E9,776110,776759
776662,38.384968,-0.409356,1.301919071E9,776110,776759
776662,38.38507,-0.409348,1.301919071E9,776110,776759
776662,38.38517,-0.409326,1.301919071E9,776110,776759
776662,38.385292,-0.409273,1.301919071E9,776110,776759
776662,38.385406,-0.409229,1.301919071E9,776110,776759
776662,38.3855,-0.409192,1.301919071E9,776110,776759
776662,38.385597,-0.409161,1.301919071E9,776110,776759
776662,38.385708,-0.409135,1.301919071E9,776110,776759
776662,38.385796,-0.409113,1.301919071E9,776110,776759
776662,38.38593,-0.409096,1.301919071E9,776110,776759
776662,38.38604,-0.409091,1.301919071E9,776110,776759
776662,38.386177,-0.40908,1.301919071E9,776110,776759
