,5.4829082,1.301919071E9,776110,776759
776662,51.412796,5.48288,1.301919071E9,776110,776759
776662,51.412884,5.482678,1.301919071E9,776110,776759
776662,51.412952,5.4825077,1.301919071E9,776110,776759
776662,51.412994,5.4823704,1.301919071E9,776110,776759
776662,51.413025,5.4822135,1.301919071E9,776110,776759
776662,51.413036,5.48206,1.301919071E9,776110,776759
776662,51.413025,5.481853,1.301919071E9,776110,776759
776662,51.413097,5.4816947,1.301919071E9,776110,776759
776662,51.413136,5.4815626,1.301919071E9,776110,776759
776662,51.413143,5.481402,1.301919071E9,776110,776759
776662,51.413128,5.4812045,1.301919071E9,776110,776759
776662,51.41314,5.4810214,1.301919071E9,776110,776759
776662,51.41315,5.4808803,1.301919071E9,776110,776759
776662,51.413147,5.4807253,1.301919071E9,776110,776759
776662,51.41313,5.4805603,1.301919071E9,776110,776759
776662,51.41316,5.4803963,1.301919071E9,776110,776759
776662,51.413223,5.480157,1.301919071E9,776110,776759
776662,51.41319,5.4800396,1.301919071E9,776110,776759
776662,51.413242,5.47987,1.301919071E9,776110,776759
776662,51.413292,5.479647,1.301919071E9,776110,776759
776662,51.413338,5.479442,1.301919071E9,776110,776759
776662,51.4133,5.4792953,1.301919071E9,776110,776759
776662,51.413303,5.479138,1.301919071E9,776110,776759
776662,51.413334,5.478811,1.301919071E9,776110,776759
776662,51.41338,5.4786434,1.301919071E9,776110,776759
776662,51.41343,5.478482,1.301919071E9,776110,776759
776662,51.41353,5.478482,1.301919071E9,776110,776759
776662,51.41369,5.4785333,1.301919071E9,776110,776759
776662,51.413773,5.4785824,1.301919071E9,776110,776759
776662,51.413857,5.4785733,1.301919071E9,776110,776759
776662,51.41394,5.4786053,1.301919071E9,776110,776759
776662,51.414017,5.4786625,1.301919071E9,776110,776759
776662,51.41415,5.478689,1.301919071E9,776110,776759
776662,51.414276,5.478702,1.301919071E9,776110,776759
776662,51.41439,5.4786735,1.301919071E9,776110,776759
776662,51.41452,5.478701,1.301919071E9,776110,776759
776662,51.4146,5.478727,1.301919071E9,776110,776759
776662,51.41472,5.4787755,1.301919071E9,776110,776759
776662,51.414825,5.478751,1.301919071E9,776110,776759
776662,51.41493,5.4787526,1.301919071E9,776110,776759
776662,51.415043,5.478765,1.301919071E9,776110,776759
776662,51.415176,5.4788227,1.301919071E9,776110,776759
776662,51.41531,5.4788766,1.301919071E9,776110,776759
776662,51.41546,5.478919,1.301919071E9,776110,776759
776662,51.415585,5.4789553,1.301919071E9,776110,776759
776662,51.415703,5.4789724,1.301919071E9,776110,776759
776662,51.41582,5.4789996,1.301919071E9,776110,776759
776662,51.415924,5.479025,1.301919071E9,776110,776759
776662,51.416035,5.479037,1.301919071E9,776110,776759
776662,51.416176,5.479102,1.301919071E9,776110,776759
776662,51.416283,5.4791036,1.301919071E9,776110,776759
776662,51.416378,5.479115,1.301919071E9,776110,776759
776662,51.41648,5.479197,1.301919071E9,776110,776759
776662,51.41658,5.4792156,1.301919071E9,776110,776759
776662,51.416676,5.4792485,1.301919071E9,776110,776759
776662,51.41678,5.4793177,1.301919071E9,776110,776759
776662,51.41686,5.4793553,1.301919071E9,776110,776759
776662,51.416958,5.479363,1.301919071E9,776110,776759
776662,51.417057,5.479359,1.301919071E9,776110,776759
776662,51.417152,5.479157,1.301919071E9,776110,776759
776662,51.417202,5.4789634,1.301919071E9,776110,776759
776662,51.417236,5.4787836,1.301919071E9,776110,776759
776662,51.41727,5.4786215,1.301919071E9,776110,776759
776662,51.417297,5.4784346,1.301919071E9,776110,776759
776662,51.41734,5.4782295,1.301919071E9,776110,776759
776662,51.417362,5.4780836,1.301919071E9,776110,776759
776662,51.41735,5.477902,1.301919071E9,776110,776759
776662,51.417347,5.477725,1.301919071E9,776110,776759
776662,51.417355,5.4775534,1.301919071E9,776110,776759
776662,51.417366,5.477359,1.301919071E9,776110,776759
776662,51.41737,5.4771576,1.301919071E9,776110,776759
776662,51.417377,5.4770036,1.301919071E9,776110,776759
776662,51.41739,5.476855,1.301919071E9,776110,776759
776662,51.417385,5.4766774,1.301919071E9,776110,776759
776662,51.417404,5.476524,1.301919071E9,776110,776759
776662,51.417507,5.4763937,1.301919071E9,776110,776759
776662,51.417595,5.4763246,1.301919071E9,776110,776759
776662,51.41769,5.476216,1.301919071E9,776110,776759
776662,51.41776,5.476137,1.301919071E9,776110,776759
776662,51.417862,5.476041,1.301919071E9,776110,776759
776662,51.41795,5.4758954,1.301919071E9,776110,776759
776662,51.418022,5.475757,1.301919071E9,776110,776759
776662,51.41809,5.475662,1.301919071E9,776110,776759
776662,51.418186,5.475618,1.301919071E9,776110,776759
776662,51.41829,5.475521,1.301919071E9,776110,776759
776662,51.418396,5.4754744,1.301919071E9,776110,776759
776662,51.41849,5.4755025,1.301919071E9,776110,776759
776662,51.41857,5.475544,1.301919071E9,776110,776759
776662,51.418674,5.47561,1.301919071E9,776110,776759
776662,51.418762,5.475628,1.301919071E9,776110,776759
776662,51.418842,5.475712,1.301919071E9,776110,776759
776662,51.418964,5.475812,1.301919071E9,776110,776759
776662,51.419037,5.4758935,1.301919071E9,776110,776759
776662,51.419167,5.4759736,1.301919071E9,776110,776759
776662,51.419243,5.4759107,1.301919071E9,776110,776759
776662,51.41934,5.4757867,1.301919071E9,776110,776759
776662,51.419407,5.4757032,1.301919071E9,776110,776759
776662,51.419502,5.475563,1.301919071E9,776110,776759
776662,51.419563,5.4754453,1.301919071E9,776110,776759
776662,51.419666,5.475223,1.301919071E9,776110,776759
776662,51.419704,5.475101,1.301919071E9,776110,776759
776662,51.41975,5.4749284,1.301919071E9,776110,776759
776662,51.4198,5.474743,1.301919071E9,776110,776759
776662,51.41978,5.4745865,1.301919071E9,776110,776759
776662,51.419857,5.4744635,1.301919071E9,776110,776759
776662,51.41993,5.4743495,1.301919071E9,776110,776759
776662,51.42003,5.4742904,1.301919071E9,776110,776759
776662,51.420124,5.4741135,1.301919071E9,776110,776759
776662,51.420204,5.4739666,1.301919071E9,776110,776759
776662,51.420265,5.473845,1.301919071E9,776110,776759
776662,51.42032,5.473729,1.301919071E9,776110,776759
776662,51.420364,5.473612,1.301919071E9,776110,776759
776662,51.420425,5.4734735,1.301919071E9,776110,776759
776662,51.42051,5.47353,1.301919071E9,776110,776759
776662,51.42061,5.4735065,1.301919071E9,776110,776759
776662,51.420723,5.473443,1.301919071E9,776110,776759
776662,51.420837,5.473377,1.301919071E9,776110,776759
776662,51.42094,5.473366,1.301919071E9,776110,776759
776662,51.421043,5.4733167,1.301919071E9,776110,776759
776662,51.421173,5.4732094,1.301919071E9,776110,776759
776662,51.421295,5.4730983,1.301919071E9,776110,776759
776662,51.42141,5.473006,1.301919071E9,776110,776759
776662,51.421474,5.472901,1.301919071E9,776110,776759
776662,51.421577,5.4727964,1.301919071E9,776110,776759
776662,51.421654,5.472715,1.301919071E9,776110,776759
776662,51.421787,5.4724517,1.301919071E9,776110,776759
776662,51.421875,5.472406,1.301919071E9,776110,776759
