,0.47401,1.301919071E9,776110,776759
776662,51.554836,0.474185,1.301919071E9,776110,776759
776662,51.55488,0.474342,1.301919071E9,776110,776759
776662,51.554916,0.474509,1.301919071E9,776110,776759
776662,51.554947,0.474655,1.301919071E9,776110,776759
776662,51.55496,0.474823,1.301919071E9,776110,776759
776662,51.554974,0.475015,1.301919071E9,776110,776759
776662,51.554985,0.475168,1.301919071E9,776110,776759
776662,51.554974,0.475323,1.301919071E9,776110,776759
776662,51.55498,0.475499,1.301919071E9,776110,776759
776662,51.55501,0.475667,1.301919071E9,776110,776759
776662,51.555046,0.475841,1.301919071E9,776110,776759
776662,51.55509,0.475997,1.301919071E9,776110,776759
776662,51.555176,0.476096,1.301919071E9,776110,776759
776662,51.55522,0.476239,1.301919071E9,776110,776759
776662,51.555264,0.4764,1.301919071E9,776110,776759
776662,51.5553,0.476538,1.301919071E9,776110,776759
776662,51.55535,0.476685,1.301919071E9,776110,776759
776662,51.55542,0.4768,1.301919071E9,776110,776759
776662,51.555485,0.476936,1.301919071E9,776110,776759
776662,51.55555,0.477042,1.301919071E9,776110,776759
776662,51.55562,0.477147,1.301919071E9,776110,776759
776662,51.555683,0.47727,1.301919071E9,776110,776759
776662,51.555756,0.477445,1.301919071E9,776110,776759
776662,51.555794,0.477576,1.301919071E9,776110,776759
776662,51.555836,0.477716,1.301919071E9,776110,776759
776662,51.555874,0.47787,1.301919071E9,776110,776759
776662,51.555923,0.478037,1.301919071E9,776110,776759
776662,51.555965,0.478188,1.301919071E9,776110,776759
776662,51.55603,0.47832,1.301919071E9,776110,776759
776662,51.55604,0.478474,1.301919071E9,776110,776759
776662,51.55611,0.478585,1.301919071E9,776110,776759
776662,51.55617,0.478708,1.301919071E9,776110,776759
776662,51.556217,0.478841,1.301919071E9,776110,776759
776662,51.55624,0.478981,1.301919071E9,776110,776759
776662,51.55628,0.479125,1.301919071E9,776110,776759
776662,51.556313,0.479275,1.301919071E9,776110,776759
776662,51.55635,0.479409,1.301919071E9,776110,776759
776662,51.55638,0.479557,1.301919071E9,776110,776759
776662,51.556416,0.479698,1.301919071E9,776110,776759
776662,51.556458,0.479835,1.301919071E9,776110,776759
776662,51.5565,0.479972,1.301919071E9,776110,776759
776662,51.556515,0.48012,1.301919071E9,776110,776759
776662,51.556564,0.480244,1.301919071E9,776110,776759
776662,51.556614,0.480399,1.301919071E9,776110,776759
776662,51.556664,0.480537,1.301919071E9,776110,776759
776662,51.556705,0.480668,1.301919071E9,776110,776759
776662,51.556744,0.480803,1.301919071E9,776110,776759
776662,51.556797,0.480951,1.301919071E9,776110,776759
776662,51.55688,0.481048,1.301919071E9,776110,776759
776662,51.556965,0.481117,1.301919071E9,776110,776759
776662,51.557053,0.481202,1.301919071E9,776110,776759
776662,51.55713,0.481328,1.301919071E9,776110,776759
776662,51.557224,0.481422,1.301919071E9,776110,776759
776662,51.55732,0.481484,1.301919071E9,776110,776759
776662,51.55741,0.481552,1.301919071E9,776110,776759
776662,51.557518,0.481608,1.301919071E9,776110,776759
776662,51.557602,0.481669,1.301919071E9,776110,776759
776662,51.557686,0.481727,1.301919071E9,776110,776759
776662,51.55777,0.481788,1.301919071E9,776110,776759
776662,51.55786,0.48186,1.301919071E9,776110,776759
776662,51.55795,0.481937,1.301919071E9,776110,776759
776662,51.558037,0.482042,1.301919071E9,776110,776759
776662,51.55811,0.48213,1.301919071E9,776110,776759
776662,51.558197,0.482232,1.301919071E9,776110,776759
776662,51.55823,0.482279,1.301919071E9,776110,776759
776662,51.558216,0.482412,1.301919071E9,776110,776759
776662,51.558136,0.4823,1.301919071E9,776110,776759
776662,51.558056,0.482189,1.301919071E9,776110,776759
776662,51.557983,0.482098,1.301919071E9,776110,776759
776662,51.557903,0.482022,1.301919071E9,776110,776759
776662,51.5578,0.481951,1.301919071E9,776110,776759
776662,51.557705,0.481887,1.301919071E9,776110,776759
776662,51.557606,0.481839,1.301919071E9,776110,776759
776662,51.557518,0.481769,1.301919071E9,776110,776759
776662,51.557426,0.481721,1.301919071E9,776110,776759
776662,51.557327,0.481665,1.301919071E9,776110,776759
776662,51.557236,0.481607,1.301919071E9,776110,776759
776662,51.557144,0.48157,1.301919071E9,776110,776759
776662,51.55704,0.481515,1.301919071E9,776110,776759
776662,51.556965,0.481406,1.301919071E9,776110,776759
776662,51.556892,0.481312,1.301919071E9,776110,776759
776662,51.55681,0.481202,1.301919071E9,776110,776759
776662,51.556736,0.481093,1.301919071E9,776110,776759
776662,51.55668,0.48097,1.301919071E9,776110,776759
776662,51.556625,0.480851,1.301919071E9,776110,776759
776662,51.55657,0.480702,1.301919071E9,776110,776759
776662,51.55652,0.480556,1.301919071E9,776110,776759
776662,51.556477,0.480427,1.301919071E9,776110,776759
776662,51.55642,0.480273,1.301919071E9,776110,776759
776662,51.556385,0.480135,1.301919071E9,776110,776759
776662,51.55635,0.48,1.301919071E9,776110,776759
776662,51.556297,0.479874,1.301919071E9,776110,776759
776662,51.556236,0.47974,1.301919071E9,776110,776759
776662,51.5562,0.4796,1.301919071E9,776110,776759
776662,51.556164,0.479464,1.301919071E9,776110,776759
776662,51.55612,0.479313,1.301919071E9,776110,776759
776662,51.55609,0.479148,1.301919071E9,776110,776759
776662,51.556076,0.479004,1.301919071E9,776110,776759
776662,51.556053,0.478825,1.301919071E9,776110,776759
776662,51.556023,0.478672,1.301919071E9,776110,776759
776662,51.555984,0.47854,1.301919071E9,776110,776759
776662,51.55596,0.478395,1.301919071E9,776110,776759
776662,51.555912,0.47827,1.301919071E9,776110,776759
776662,51.55586,0.478139,1.301919071E9,776110,776759
776662,51.555798,0.478028,1.301919071E9,776110,776759
776662,51.55573,0.477906,1.301919071E9,776110,776759
776662,51.55569,0.477773,1.301919071E9,776110,776759
776662,51.555634,0.477635,1.301919071E9,776110,776759
776662,51.555584,0.477497,1.301919071E9,776110,776759
776662,51.555527,0.477386,1.301919071E9,776110,776759
776662,51.555466,0.477254,1.301919071E9,776110,776759
776662,51.5554,0.477113,1.301919071E9,776110,776759
776662,51.555347,0.476955,1.301919071E9,776110,776759
776662,51.55532,0.476813,1.301919071E9,776110,776759
776662,51.555294,0.476664,1.301919071E9,776110,776759
776662,51.55525,0.476531,1.301919071E9,776110,776759
776662,51.555202,0.476382,1.301919071E9,776110,776759
776662,51.555153,0.476233,1.301919071E9,776110,776759
776662,51.555107,0.476068,1.301919071E9,776110,776759
776662,51.555073,0.475921,1.301919071E9,776110,776759
776662,51.555042,0.475781,1.301919071E9,776110,776759
776662,51.554996,0.475619,1.301919071E9,776110,776759
776662,51.554955,0.475479,1.301919071E9,776110,776759
776662,51.554935,0.475309,1.301919071E9,776110,776759
776662,51.55491,0.475164,1.301919071E9,776110,776759
776662,51.554897,0.47499,1.301919071E9,776110,776759
776662,51.55489,0.474839,1.301919071E9,776110,776759
776662,51.55489,0.474692,1.301919071E9,776110,776759
776662,51.554867,0.47455,1.301919071E9,776110,776759
776662,51.554844,0.474403,1.301919071E9,776110,776759
776662,51.55482,0.47425,1.301919071E9,776110,776759
776662,51.554794,0.474071,1.301919071E9,776110,776759
776662,51.55477,0.473913,1.301919071E9,776110,776759
776662,51.554756,0.473757,1.301919071E9,776110,776759
776662,51.554726,0.473599,1.301919071E9,776110,776759
776662,51.554703,0.473441,1.301919071E9,776110,776759
776662,51.554684,0.473288,1.301919071E9,776110,776759
776662,51.55465,0.473145,1.301919071E9,776110,776759
776662,51.554623,0.472982,1.301919071E9,776110,776759
776662,51.554592,0.472834,1.301919071E9,776110,776759
776662,51.554558,0.472658,1.301919071E9,776110,776759
776662,51.554504,0.4725,1.301919071E9,776110,776759
776662,51.55446,0.472356,1.301919071E9,776110,776759
776662,51.55441,0.472226,1.301919071E9,776110,776759
776662,51.554363,0.47208,1.301919071E9,776110,776759
776662,51.554317,0.471928,1.301919071E9,776110,776759
776662,51.554276,0.4718,1.301919071E9,776110,776759
776662,51.55422,0.471649,1.301919071E9,776110,776759
776662,51.55417,0.471514,1.301919071E9,776110,776759
776662,51.
